ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID
210621_s_at	RAS p21 protein activator (GTPase activating protein) 1	RASA1	5921
210622_x_at	cyclin-dependent kinase (CDC2-like) 10	CDK10	8558
210623_at	unknown protein LOC51035	LOC51035	51035
210624_s_at	ilvB (bacterial acetolactate synthase)-like	ILVBL	10994
210625_s_at	A kinase (PRKA) anchor protein 1	AKAP1	8165
210626_at	A kinase (PRKA) anchor protein 1	AKAP1	8165
210627_s_at	glucosidase I	GCS1	7841
210628_x_at	latent transforming growth factor beta binding protein 4	LTBP4	8425
210629_x_at	leukocyte specific transcript 1	LST1	7940
210630_s_at	RAD52 homolog (S. cerevisiae)	RAD52	5893
210631_at	neurofibromin 1 (neurofibromatosis; von Recklinghausen disease; Watson disease)	NF1	4763
210632_s_at	sarcoglycan; alpha (50kDa dystrophin-associated glycoprotein)	SGCA	6442
210633_x_at	keratin 10 (epidermolytic hyperkeratosis; keratosis palmaris et plantaris)	KRT10	3858
210634_at	kelch-like 20 (Drosophila)	KLHL20	27252
210635_s_at	kelch-like 20 (Drosophila)	KLHL20	27252
210636_at	peroxisome proliferator-activated receptor delta	PPARD	5467
210637_at	tachykinin receptor 1	TACR1	6869
210638_s_at	F-box protein 9	FBXO9	26268
210639_s_at	ATG5 autophagy related 5 homolog (S. cerevisiae)	ATG5	9474
210640_s_at	G protein-coupled receptor 30	GPR30	2852
210641_at	calpain 9	CAPN9	10753
210642_at	calicin	CCIN	881
210643_at	tumor necrosis factor (ligand) superfamily; member 11	TNFSF11	8600
210644_s_at	leukocyte-associated immunoglobulin-like receptor 1	LAIR1	3903
210645_s_at	tetratricopeptide repeat domain 3	TTC3	7267
210646_x_at	ribosomal protein L13a	RPL13A	23521
210647_x_at	phospholipase A2; group VI (cytosolic; calcium-independent)	PLA2G6	8398
210648_x_at	sorting nexin 3	SNX3	8724
210649_s_at	AT rich interactive domain 1A (SWI-like)	ARID1A	8289
210650_s_at	piccolo (presynaptic cytomatrix protein)	PCLO	27445
210651_s_at	EPH receptor B2	EPHB2	2048
210652_s_at	chromosome 1 open reading frame 34	C1orf34	22996
210653_s_at	branched chain keto acid dehydrogenase E1; beta polypeptide (maple syrup urine disease)	BCKDHB	594
210654_at	tumor necrosis factor receptor superfamily; member 10d; decoy with truncated death domain	TNFRSF10D	8793
210655_s_at	forkhead box O3A	FOXO3A	2309
210656_at	embryonic ectoderm development	EED	8726
210657_s_at	septin 4	SEPT4	5414
210658_s_at	golgi associated; gamma adaptin ear containing; ARF binding protein 2	GGA2	23062
210659_at	chemokine-like receptor 1	CMKLR1	1240
210660_at	leukocyte immunoglobulin-like receptor; subfamily A (with TM domain); member 1 /// leukocyte immunoglobulin-like receptor; subfamily A (with TM domain); member 1	LILRA1	11024
210661_at	glycine receptor; alpha 3	GLRA3	8001
210662_at	kynureninase (L-kynurenine hydrolase)	KYNU	8942
210663_s_at	kynureninase (L-kynurenine hydrolase)	KYNU	8942
210664_s_at	tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor)	TFPI	7035
210665_at	tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor)	TFPI	7035
210666_at	iduronate 2-sulfatase (Hunter syndrome)	IDS	3423
210667_s_at	chromosome 21 open reading frame 33	C21orf33	8209
210669_at	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	TFAP2A	7020
210670_at	pancreatic polypeptide	PPY	5539
210671_x_at	mitogen-activated protein kinase 8	MAPK8	5599
210672_s_at	chromosome 16 open reading frame 35	C16orf35	8131
210673_x_at	thyroid transcription factor 1	TITF1	7080
210674_s_at	protocadherin alpha 9 /// protocadherin alpha subfamily C; 2 /// protocadherin alpha subfamily C; 1 /// protocadherin alpha 13 /// protocadherin alpha 12 /// protocadherin alpha 11 /// protocadherin alpha 10 /// protocadherin alpha 8 /// protocadherin alpha 7 /// protocadherin alpha 6 /// protocadherin alpha 5 /// protocadherin alpha 4 /// protocadherin alpha 3 /// protocadherin alpha 2 /// protocadherin alpha 1	PCDHA9 /// PCDHAC2 /// PCDHAC1 /// PCDHA13 /// PCDHA12 /// PCDHA11 /// PCDHA10 /// PCDHA8 /// PCDHA7 /// PCDHA6 /// PCDHA5 /// PCDHA4 /// PCDHA3 /// PCDHA2 /// PCDHA1	56134 /// 56135 /// 56136 /// 56137 /// 56138 /// 56139 /// 56140 /// 56141 /// 56142 /// 56143 /// 56144 /// 56145 /// 56146 /// 56147 /// 9752
210675_s_at	protein tyrosine phosphatase; receptor type; R	PTPRR	5801
210676_x_at	RANBP2-like and GRIP domain containing 5 /// RANBP2-like and GRIP domain containing 8 /// RANBP2-like and GRIP domain containing 6	RGPD5 /// RGPD8 /// RGPD6	727851 /// 729540 /// 84220
210677_at	sterol O-acyltransferase 2	SOAT2	8435
210678_s_at	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase; beta)	AGPAT2	10555
210679_x_at			
210680_s_at	mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor)	MASP1	5648
210681_s_at	ubiquitin specific peptidase 15	USP15	9958
210682_at	lactoperoxidase	LPO	4025
210683_at	neurturin	NRTN	4902
210684_s_at	discs; large homolog 4 (Drosophila)	DLG4	1742
210685_s_at	ubiquitination factor E4B (UFD2 homolog; yeast)	UBE4B	10277
210686_x_at	solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen); member 16	SLC25A16	8034
210687_at	carnitine palmitoyltransferase 1A (liver)	CPT1A	1374
210688_s_at	carnitine palmitoyltransferase 1A (liver)	CPT1A	1374
210689_at	claudin 14	CLDN14	23562
210690_at	killer cell lectin-like receptor subfamily C; member 4	KLRC4	8302
210691_s_at	calcyclin binding protein	CACYBP	27101
210692_s_at	solute carrier family 43; member 3	SLC43A3	29015
210693_at	signal peptide peptidase-like 2B	SPPL2B	56928
210694_s_at			
210695_s_at	WW domain containing oxidoreductase	WWOX	51741
210697_at	zinc finger protein 257	ZNF257	113835
210698_at	CDK5 regulatory subunit associated protein 1-like 1	CDKAL1	54901
210699_at			
210701_at	craniofacial development protein 1	CFDP1	10428
210702_s_at	prostaglandin I2 (prostacyclin) synthase	PTGIS	5740
210703_at			
210704_at	fasciculation and elongation protein zeta 2 (zygin II)	FEZ2	9637
210705_s_at	tripartite motif-containing 5	TRIM5	85363
210706_s_at	ring finger protein 24	RNF24	11237
210707_x_at	postmeiotic segregation increased 2-like 11	PMS2L11	441263
210708_x_at	caspase 10; apoptosis-related cysteine peptidase	CASP10	843
210709_at			
210710_at	angiogenic factor with G patch and FHA domains 1	AGGF1	55109
210711_at	hypothetical protein MGC5457	MGC5457	84719
210712_at	lactate dehydrogenase A-like 6B	LDHAL6B	92483
210713_at	intersectin 1 (SH3 domain protein)	ITSN1	6453
210714_at	R3H domain containing 1	R3HDM1	23518
210715_s_at	serine peptidase inhibitor; Kunitz type; 2	SPINT2	10653
210716_s_at	restin (Reed-Steinberg cell-expressed intermediate filament-associated protein)	RSN	6249
210717_at	PRO1412		
210718_s_at	ADP-ribosylation factor-like 17 pseudogene 1	ARL17P1	51326
210719_s_at	high-mobility group 20B	HMG20B	10362
210720_s_at	amyloid beta (A4) precursor protein-binding; family A; member 2 binding protein	APBA2BP	63941
210721_s_at	p21(CDKN1A)-activated kinase 7	PAK7	57144
210722_at	pancreatic lipase-related protein 1	PNLIPRP1	5407
210723_x_at	hypothetical protein MGC4771	MGC4771	84754
210724_at	egf-like module containing; mucin-like; hormone receptor-like 3	EMR3	84658
210726_at	cytochrome P450; family 3; subfamily A; polypeptide 4	CYP3A4	1576
210727_at	calcitonin/calcitonin-related polypeptide; alpha	CALCA	796
210728_s_at	calcitonin/calcitonin-related polypeptide; alpha	CALCA	796
210729_at	neuropeptide Y receptor Y2	NPY2R	4887
210730_s_at	neuropeptide Y receptor Y2	NPY2R	4887
210731_s_at			
210732_s_at	lectin; galactoside-binding; soluble; 8 (galectin 8)	LGALS8	3964
210733_at	Translocation associated membrane protein 1	TRAM1	23471
210734_x_at	MYC associated factor X	MAX	4149
210735_s_at	carbonic anhydrase XII	CA12	771
210736_x_at	dystrobrevin; alpha	DTNA	1837
210737_at	tubby homolog (mouse)	TUB	7275
210738_s_at	solute carrier family 4; sodium bicarbonate cotransporter; member 4	SLC4A4	8671
210739_x_at	solute carrier family 4; sodium bicarbonate cotransporter; member 4	SLC4A4	8671
210740_s_at	inositol 1;3;4-triphosphate 5/6 kinase	ITPK1	3705
210741_at	Rho guanine nucleotide exchange factor (GEF) 12	ARHGEF12	23365
210742_at	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	CDC14A	8556
210743_s_at	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	CDC14A	8556
210744_s_at	interleukin 5 receptor; alpha	IL5RA	3568
210745_at	one cut domain; family member 1	ONECUT1	3175
210746_s_at	erythrocyte membrane protein band 4.2 /// erythrocyte membrane protein band 4.2	EPB42	2038
210747_at	major histocompatibility complex; class II; DQ beta 1	HLA-DQB1	3119
210748_at			
210749_x_at	discoidin domain receptor family; member 1	DDR1	780
210750_s_at	discs; large (Drosophila) homolog-associated protein 1	DLGAP1	9229
210751_s_at	regucalcin (senescence marker protein-30)	RGN	9104
210752_s_at	MAX-like protein X	MLX	6945
210753_s_at	EPH receptor B1	EPHB1	2047
210754_s_at	v-yes-1 Yamaguchi sarcoma viral related oncogene homolog	LYN	4067
210755_at	hepatocyte growth factor (hepapoietin A; scatter factor)	HGF	3082
210756_s_at	Notch homolog 2 (Drosophila) /// Notch homolog 2 (Drosophila)	NOTCH2	4853
210757_x_at	disabled homolog 2; mitogen-responsive phosphoprotein (Drosophila)	DAB2	1601
210758_at	PC4 and SFRS1 interacting protein 1	PSIP1	11168
210759_s_at	proteasome (prosome; macropain) subunit; alpha type; 1	PSMA1	5682
210760_x_at	Thyroid hormone receptor interactor 11	TRIP11	9321
210761_s_at	growth factor receptor-bound protein 7	GRB7	2886
210762_s_at	deleted in liver cancer 1	DLC1	10395
210763_x_at	natural cytotoxicity triggering receptor 3	NCR3	259197
210764_s_at	cysteine-rich; angiogenic inducer; 61	CYR61	3491
210765_at	CSE1 chromosome segregation 1-like (yeast)	CSE1L	1434
210766_s_at	CSE1 chromosome segregation 1-like (yeast)	CSE1L	1434
210767_at	neurofibromin 2 (bilateral acoustic neuroma)	NF2	4771
210768_x_at	transmembrane and coiled-coil domains 1	TMCO1	54499
210769_at	cyclic nucleotide gated channel beta 1	CNGB1	1258
210770_s_at	calcium channel; voltage-dependent; P/Q type; alpha 1A subunit	CACNA1A	773
210771_at	peroxisome proliferator-activated receptor alpha	PPARA	5465
210772_at	formyl peptide receptor-like 1 /// formyl peptide receptor-like 1	FPRL1	2358
210773_s_at	formyl peptide receptor-like 1 /// formyl peptide receptor-like 1	FPRL1	2358
210774_s_at	nuclear receptor coactivator 4	NCOA4	8031
210775_x_at	caspase 9; apoptosis-related cysteine peptidase	CASP9	842
210776_x_at	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)	TCF3	6929
210778_s_at	MAX dimerization protein 4	MXD4	10608
210779_x_at	survival of motor neuron protein interacting protein 1	SIP1	8487
210780_at	estrogen receptor 2 (ER beta)	ESR2	2100
210781_x_at	glutamate receptor; ionotropic; N-methyl D-aspartate 1	GRIN1	2902
210782_x_at	glutamate receptor; ionotropic; N-methyl D-aspartate 1	GRIN1	2902
210783_x_at	C-type lectin domain family 11; member A	CLEC11A	6320
210784_x_at	leukocyte immunoglobulin-like receptor; subfamily B (with TM and ITIM domains); member 2 /// leukocyte immunoglobulin-like receptor; subfamily B (with TM and ITIM domains); member 3	LILRB2 /// LILRB3	10288 /// 11025
210785_s_at	chromosome 1 open reading frame 38	C1orf38	9473
210786_s_at	Friend leukemia virus integration 1	FLI1	2313
210787_s_at	calcium/calmodulin-dependent protein kinase kinase 2; beta	CAMKK2	10645
210788_s_at	dehydrogenase/reductase (SDR family) member 7	DHRS7	51635
210789_x_at	carcinoembryonic antigen-related cell adhesion molecule 3	CEACAM3	1084
210790_s_at	SAR1 gene homolog A (S. cerevisiae)	SAR1A	56681
210791_s_at	Rho GTPase-activating protein	RICS	9743
210792_x_at	SIVA1; apoptosis-inducing factor	SIVA1	10572
210793_s_at	nucleoporin 98kDa	NUP98	4928
210794_s_at	maternally expressed 3	MEG3	55384
210795_s_at	Maternally expressed 3	MEG3	55384
210796_x_at	sialic acid binding Ig-like lectin 6	SIGLEC6	946
210797_s_at	2'-5'-oligoadenylate synthetase-like	OASL	8638
210798_x_at	mannan-binding lectin serine peptidase 2	MASP2	10747
210799_at	5-hydroxytryptamine (serotonin) receptor 1B	HTR1B	3351
210800_at	translocase of inner mitochondrial membrane 8 homolog A (yeast)	TIMM8A	1678
210801_at	DIM1 dimethyladenosine transferase 1-like (S. cerevisiae)	DIMT1L	27292
210802_s_at	DIM1 dimethyladenosine transferase 1-like (S. cerevisiae)	DIMT1L	27292
210803_at	thioredoxin reductase 2	TXNRD2	10587
210804_x_at	solute carrier family 8 (sodium/calcium exchanger); member 1	SLC8A1	6546
210805_x_at	runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)	RUNX1	861
210806_at	tubulin tyrosine ligase-like family; member 5	TTLL5	23093
210807_s_at	solute carrier family 16; member 7 (monocarboxylic acid transporter 2)	SLC16A7	9194
210808_s_at	NADPH oxidase 1	NOX1	27035
210809_s_at	periostin; osteoblast specific factor	POSTN	10631
210810_s_at	solute carrier family 6 (neurotransmitter transporter; glycine); member 5	SLC6A5	9152
210811_s_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 49	DDX49	54555
210812_at	X-ray repair complementing defective repair in Chinese hamster cells 4	XRCC4	7518
210813_s_at	X-ray repair complementing defective repair in Chinese hamster cells 4	XRCC4	7518
210814_at	transient receptor potential cation channel; subfamily C; member 3	TRPC3	7222
210815_s_at	calcitonin receptor-like	CALCRL	10203
210816_s_at	cytochrome b-561	CYB561	1534
210817_s_at	calcium binding and coiled-coil domain 2	CALCOCO2	10241
210818_s_at	BTB and CNC homology 1; basic leucine zipper transcription factor 1	BACH1	571
210819_x_at	deiodinase; iodothyronine; type II	DIO2	1734
210820_x_at	coenzyme Q7 homolog; ubiquinone (yeast)	COQ7	10229
210821_x_at	centromere protein A	CENPA	1058
210822_at	RPL13-2 pseudogene	LOC283345	283345
210823_s_at	protein tyrosine phosphatase; receptor type; S	PTPRS	5802
210824_at			
210825_s_at	phosphatidylethanolamine binding protein 1	PEBP1	5037
210826_x_at	RAD17 homolog (S. pombe)	RAD17	5884
210827_s_at	E74-like factor 3 (ets domain transcription factor; epithelial-specific )	ELF3	1999
210828_s_at	aryl hydrocarbon receptor nuclear translocator	ARNT	405
210829_s_at	single-stranded DNA binding protein 2	SSBP2	23635
210830_s_at	paraoxonase 2	PON2	5445
210831_s_at	prostaglandin E receptor 3 (subtype EP3)	PTGER3	5733
210832_x_at	prostaglandin E receptor 3 (subtype EP3)	PTGER3	5733
210833_at	prostaglandin E receptor 3 (subtype EP3)	PTGER3	5733
210834_s_at	prostaglandin E receptor 3 (subtype EP3)	PTGER3	5733
210835_s_at	C-terminal binding protein 2	CTBP2	1488
210836_x_at	phosphodiesterase 4D; cAMP-specific (phosphodiesterase E3 dunce homolog; Drosophila)	PDE4D	5144
210837_s_at	phosphodiesterase 4D; cAMP-specific (phosphodiesterase E3 dunce homolog; Drosophila)	PDE4D	5144
210838_s_at	activin A receptor type II-like 1	ACVRL1	94
210839_s_at	ectonucleotide pyrophosphatase/phosphodiesterase 2 (autotaxin)	ENPP2	5168
210840_s_at	IQ motif containing GTPase activating protein 1	IQGAP1	8826
210841_s_at	neuropilin 2	NRP2	8828
210842_at	neuropilin 2	NRP2	8828
210843_s_at	microfibrillar-associated protein 3-like	MFAP3L	9848
210844_x_at	catenin (cadherin-associated protein); alpha 1; 102kDa	CTNNA1	1495
210845_s_at	plasminogen activator; urokinase receptor	PLAUR	5329
210846_x_at	tripartite motif-containing 14	TRIM14	9830
210847_x_at	tumor necrosis factor receptor superfamily; member 25 /// pleckstrin homology domain containing; family G (with RhoGef domain) member 5	TNFRSF25 /// PLEKHG5	57449 /// 8718
210848_at			
210849_s_at	vacuolar protein sorting 41 homolog (S. cerevisiae)	VPS41	27072
210850_s_at	ELK1; member of ETS oncogene family	ELK1	2002
210852_s_at	aminoadipate-semialdehyde synthase	AASS	10157
210853_at	sodium channel; voltage-gated; type XI; alpha	SCN11A	11280
210854_x_at	solute carrier family 6 (neurotransmitter transporter; creatine); member 8	SLC6A8	6535
210855_at	GREB1 protein	GREB1	9687
210858_x_at	ataxia telangiectasia mutated (includes complementation groups A; C and D)	ATM	472
210859_x_at	ceroid-lipofuscinosis; neuronal 3; juvenile (Batten; Spielmeyer-Vogt disease)	CLN3	1201
210861_s_at	WNT1 inducible signaling pathway protein 3	WISP3	8838
210862_s_at	sarcosine dehydrogenase	SARDH	1757
210864_x_at	hemochromatosis	HFE	3077
210865_at	Fas ligand (TNF superfamily; member 6)	FASLG	356
210866_s_at	CCR4-NOT transcription complex; subunit 4	CNOT4	4850
210867_at	CCR4-NOT transcription complex; subunit 4	CNOT4	4850
210868_s_at	ELOVL family member 6; elongation of long chain fatty acids (FEN1/Elo2; SUR4/Elo3-like; yeast)	ELOVL6	79071
210869_s_at	melanoma cell adhesion molecule	MCAM	4162
210870_s_at	epilepsy; progressive myoclonus type 2A; Lafora disease (laforin)	EPM2A	7957
210871_x_at	synovial sarcoma; X breakpoint 2 interacting protein	SSX2IP	117178
210872_x_at	growth arrest-specific 7	GAS7	8522
210873_x_at	apolipoprotein B mRNA editing enzyme; catalytic polypeptide-like 3A	APOBEC3A	200315
210874_s_at	N-acetyltransferase 6	NAT6	24142
210875_s_at	transcription factor 8 (represses interleukin 2 expression)	TCF8	6935
210876_at	annexin A2 pseudogene 1	ANXA2P1	303
210878_s_at	jumonji domain containing 1B	JMJD1B	51780
210879_s_at	RAB11 family interacting protein 5 (class I)	RAB11FIP5	26056
210880_s_at	embryonal Fyn-associated substrate	EFS	10278
210881_s_at	insulin-like growth factor 2 (somatomedin A) /// insulin- insulin-like growth factor 2	IGF2 /// INS-IGF2	3481 /// 723961
210882_s_at	trophinin	TRO	7216
210883_x_at	ephrin-B3	EFNB3	1949
210884_s_at	sperm associated antigen 11	SPAG11	10407
210885_s_at	tripartite motif-containing 15	TRIM15	89870
210886_x_at	TP53 activated protein 1	TP53AP1	11257
210887_s_at	Ellis van Creveld syndrome	EVC	2121
210888_s_at	inter-alpha (globulin) inhibitor H1	ITIH1	3697
210889_s_at	Fc fragment of IgG; low affinity IIb; receptor (CD32)	FCGR2B	2213
210890_x_at	killer cell immunoglobulin-like receptor; two domains; long cytoplasmic tail; 1	KIR2DL1	3802
210891_s_at	general transcription factor II; i /// general transcription factor II; i; pseudogene 1 /// similar to general transcription factor II; i isoform 1	GTF2I /// GTF2IP1 /// LOC732437	2969 /// 2970 /// 732437
210892_s_at	general transcription factor II; i	GTF2I	2969
210893_at	PRO1510		
210894_s_at	centrosomal protein 250kDa	CEP250	11190
210895_s_at	CD86 molecule	CD86	942
210896_s_at	aspartate beta-hydroxylase	ASPH	444
210904_s_at	interleukin 13 receptor; alpha 1	IL13RA1	3597
210905_x_at	POU domain; class 5; transcription factor 1 pseudogene	LOC645682	645682
210906_x_at	aquaporin 4	AQP4	361
210907_s_at	programmed cell death 10	PDCD10	11235
210908_s_at	prefoldin subunit 5	PFDN5	5204
210909_x_at	lipoprotein; Lp(a)-like 2	LPAL2	80350
210910_s_at	POM (POM121 homolog; rat) and ZP3 fusion	POMZP3	22932
210911_at	inhibitor of DNA binding 2B; dominant negative helix-loop-helix protein	ID2B	84099
210912_x_at	glutathione S-transferase M4	GSTM4	2948
210913_at	cadherin 20; type 2	CDH20	28316
210914_at			
210915_x_at	T cell receptor beta variable 19 /// T cell receptor beta constant 1	TRBV19 /// TRBC1	28568 /// 28639
210916_s_at	CD44 molecule (Indian blood group) /// mitogen-activated protein kinase 10	CD44 /// MAPK10	5602 /// 960
210917_at	v-yes-1 Yamaguchi sarcoma viral oncogene homolog 1	YES1	7525
210918_at			
210919_at			
210920_x_at	EMI domain containing 2	EMID2	136227
210921_at			
210922_at	Signal-induced proliferation-associated 1 like 3	SIPA1L3	23094
210923_at	solute carrier family 1 (glutamate transporter); member 7	SLC1A7	6512
210924_at	olfactomedin 1	OLFM1	10439
210925_at	class II; major histocompatibility complex; transactivator	CIITA	4261
210926_at	actin-like protein	FKSG30	440915
210927_x_at	jumping translocation breakpoint	JTB	10899
210928_at	Clone FLB5539 PRO1454		
210929_s_at	alpha-2-HS-glycoprotein	AHSG	197
210930_s_at	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2; neuro/glioblastoma derived oncogene homolog (avian)	ERBB2	2064
210931_at	ring finger protein (C3H2C3 type) 6	RNF6	6049
210932_s_at	ring finger protein (C3H2C3 type) 6	RNF6	6049
210933_s_at	fascin homolog 1; actin-bundling protein (Strongylocentrotus purpuratus)	FSCN1	6624
210934_at	B lymphoid tyrosine kinase	BLK	640
210935_s_at	WD repeat domain 1	WDR1	9948
210936_at	WD repeat domain 1	WDR1	9948
210937_s_at	pancreatic and duodenal homeobox 1	PDX1	3651
210938_at	pancreatic and duodenal homeobox 1	PDX1	3651
210939_s_at	glutamate receptor; metabotropic 1	GRM1	2911
210940_s_at	glutamate receptor; metabotropic 1	GRM1	2911
210941_at	BH-protocadherin (brain-heart)	PCDH7	5099
210942_s_at	ST3 beta-galactoside alpha-2;3-sialyltransferase 6	ST3GAL6	10402
210943_s_at	lysosomal trafficking regulator	LYST	1130
210944_s_at	calpain 3; (p94)	CAPN3	825
210945_at	collagen; type IV; alpha 6	COL4A6	1288
210946_at	phosphatidic acid phosphatase type 2A	PPAP2A	8611
210947_s_at	mutS homolog 3 (E. coli)	MSH3	4437
210948_s_at	lymphoid enhancer-binding factor 1	LEF1	51176
210949_s_at	eukaryotic translation initiation factor 3; subunit 8; 110kDa /// similar to eukaryotic translation initiation factor 3; subunit 8; 110kDa	EIF3S8 /// LOC728689	728689 /// 8663
210950_s_at	farnesyl-diphosphate farnesyltransferase 1	FDFT1	2222
210951_x_at	RAB27A; member RAS oncogene family	RAB27A	5873
210952_at	adaptor-related protein complex 4; sigma 1 subunit	AP4S1	11154
210953_at	TSC22 domain family; member 2	TSC22D2	9819
210954_s_at	TSC22 domain family; member 2	TSC22D2	9819
210955_at	caspase 10; apoptosis-related cysteine peptidase	CASP10	843
210956_at	pancreatic polypeptide receptor 1	PPYR1	5540
210957_s_at	AF4/FMR2 family; member 2	AFF2	2334
210958_s_at	microtubule associated serine/threonine kinase family member 4	MAST4	23227
210959_s_at	steroid-5-alpha-reductase; alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	SRD5A1	6715
210960_at	adrenergic; alpha-1D-; receptor	ADRA1D	146
210961_s_at	adrenergic; alpha-1D-; receptor	ADRA1D	146
210962_s_at	A kinase (PRKA) anchor protein (yotiao) 9	AKAP9	10142
210963_s_at	glycogenin 2	GYG2	8908
210964_s_at	glycogenin 2	GYG2	8908
210965_x_at	cell division cycle 2-like 5 (cholinesterase-related cell division controller)	CDC2L5	8621
210966_x_at	La ribonucleoprotein domain family; member 1	LARP1	23367
210967_x_at	calcium channel; voltage-dependent; beta 1 subunit	CACNB1	782
210968_s_at	reticulon 4	RTN4	57142
210969_at	protein kinase N2	PKN2	5586
210970_s_at	inhibitor of Bruton agammaglobulinemia tyrosine kinase	IBTK	25998
210971_s_at	aryl hydrocarbon receptor nuclear translocator-like	ARNTL	406
210972_x_at	T cell receptor alpha locus /// T cell receptor delta variable 2 /// T cell receptor alpha variable 20 /// T cell receptor alpha joining 17 /// T cell receptor alpha constant	TRA@ /// TRDV2 /// TRAV20 /// TRAJ17 /// TRAC	28517 /// 28663 /// 28738 /// 28755 /// 6955
210973_s_at	fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2; Pfeiffer syndrome)	FGFR1	2260
210974_s_at	adaptor-related protein complex 3; delta 1 subunit	AP3D1	8943
210975_x_at	Fas-activated serine/threonine kinase	FASTK	10922
210976_s_at	phosphofructokinase; muscle	PFKM	5213
210977_s_at	heat shock transcription factor 4	HSF4	3299
210978_s_at	transgelin 2	TAGLN2	8407
210979_at	N-acylsphingosine amidohydrolase (acid ceramidase) 1	ASAH1	427
210980_s_at	N-acylsphingosine amidohydrolase (acid ceramidase) 1	ASAH1	427
210981_s_at	G protein-coupled receptor kinase 6	GRK6	2870
210982_s_at	major histocompatibility complex; class II; DR alpha	HLA-DRA	3122
210983_s_at	MCM7 minichromosome maintenance deficient 7 (S. cerevisiae)	MCM7	4176
210984_x_at	epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog; avian)	EGFR	1956
210985_s_at	SP100 nuclear antigen	SP100	6672
210986_s_at	tropomyosin 1 (alpha)	TPM1	7168
210987_x_at	tropomyosin 1 (alpha)	TPM1	7168
210988_s_at	prune homolog (Drosophila)	PRUNE	58497
210989_at	Laminin; alpha 4	LAMA4	3910
210990_s_at	laminin; alpha 4	LAMA4	3910
210991_s_at	regulating synaptic membrane exocytosis 3	RIMS3	9783
210992_x_at	Fc fragment of IgG; low affinity IIc; receptor for (CD32)	FCGR2C	9103
210993_s_at	SMAD family member 1	SMAD1	4086
210994_x_at	tripartite motif-containing 23	TRIM23	373
210995_s_at	tripartite motif-containing 23	TRIM23	373
210996_s_at	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein; epsilon polypeptide	YWHAE	7531
210997_at	hepatocyte growth factor (hepapoietin A; scatter factor)	HGF	3082
210998_s_at	hepatocyte growth factor (hepapoietin A; scatter factor)	HGF	3082
210999_s_at	growth factor receptor-bound protein 10	GRB10	2887
211000_s_at	interleukin 6 signal transducer (gp130; oncostatin M receptor)	IL6ST	3572
211001_at	tripartite motif-containing 29	TRIM29	23650
211002_s_at	tripartite motif-containing 29	TRIM29	23650
211003_x_at	transglutaminase 2 (C polypeptide; protein-glutamine-gamma-glutamyltransferase)	TGM2	7052
211004_s_at	aldehyde dehydrogenase 3 family; member B1	ALDH3B1	221
211005_at	linker for activation of T cells	LAT	27040
211006_s_at	potassium voltage-gated channel; Shab-related subfamily; member 1	KCNB1	3745
211008_s_at	ubiquitin-conjugating enzyme E2I (UBC9 homolog; yeast)	UBE2I	7329
211009_s_at	zinc finger protein 271	ZNF271	10778
211010_s_at	natural cytotoxicity triggering receptor 3	NCR3	259197
211011_at	collagen; type XIX; alpha 1	COL19A1	1310
211012_s_at	promyelocytic leukemia /// hypothetical protein LOC161527	PML /// LOC161527	161527 /// 5371
211013_x_at	promyelocytic leukemia	PML	5371
211014_s_at	promyelocytic leukemia /// hypothetical protein LOC161527 /// similar to promyelocytic leukemia protein isoform 9	PML /// LOC161527 /// LOC652671	161527 /// 5371 /// 652671
211015_s_at	heat shock 70kDa protein 4	HSPA4	3308
211016_x_at	heat shock 70kDa protein 4	HSPA4	3308
211017_s_at	neurofibromin 2 (bilateral acoustic neuroma)	NF2	4771
211018_at	lanosterol synthase (2;3-oxidosqualene-lanosterol cyclase)	LSS	4047
211019_s_at	lanosterol synthase (2;3-oxidosqualene-lanosterol cyclase) /// pericentriolar material 1	LSS /// PCM1	4047 /// 5108
211020_at	glucosaminyl (N-acetyl) transferase 2; I-branching enzyme (I blood group) /// serine palmitoyltransferase; long chain base subunit 3	GCNT2 /// SPTLC3	2651 /// 55304
211021_s_at	regulator of G-protein signalling 14	RGS14	10636
211022_s_at	alpha thalassemia/mental retardation syndrome X-linked (RAD54 homolog; S. cerevisiae)	ATRX	546
211023_at	pyruvate dehydrogenase (lipoamide) beta	PDHB	5162
