ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID
210939_s_at	glutamate receptor; metabotropic 1	GRM1	2911
210940_s_at	glutamate receptor; metabotropic 1	GRM1	2911
210941_at	protocadherin 7	PCDH7	5099
210942_s_at	ST3 beta-galactoside alpha-2;3-sialyltransferase 6	ST3GAL6	10402
210943_s_at	lysosomal trafficking regulator	LYST	1130
210944_s_at	calpain 3; (p94)	CAPN3	825
210945_at	collagen; type IV; alpha 6	COL4A6	1288
210946_at	phosphatidic acid phosphatase type 2A	PPAP2A	8611
210947_s_at	mutS homolog 3	MSH3	4437
210948_s_at	lymphoid enhancer-binding factor 1	LEF1	51176
210949_s_at	eukaryotic translation initiation factor 3; subunit C /// eukaryotic translation initiation factor 3; subunit C-like	EIF3C /// EIF3CL	8663 /// 728689
210950_s_at	farnesyl-diphosphate farnesyltransferase 1	FDFT1	2222
210951_x_at	RAB27A; member RAS oncogene family	RAB27A	5873
210952_at	adaptor-related protein complex 4; sigma 1 subunit	AP4S1	11154
210953_at	TSC22 domain family; member 2	TSC22D2	9819
210954_s_at	TSC22 domain family; member 2	TSC22D2	9819
210955_at	caspase 10; apoptosis-related cysteine peptidase	CASP10	843
210956_at	neuropeptide Y receptor type 4-like /// neuropeptide Y receptor Y4	LOC100996758 /// NPY4R	5540 /// 100996758
210957_s_at	AF4/FMR2 family; member 2	AFF2	2334
210958_s_at	microtubule associated serine/threonine kinase family member 4	MAST4	375449
210959_s_at	steroid-5-alpha-reductase; alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	SRD5A1	6715
210960_at	adrenoceptor alpha 1D	ADRA1D	146
210961_s_at	adrenoceptor alpha 1D	ADRA1D	146
210962_s_at	A kinase (PRKA) anchor protein 9	AKAP9	10142
210963_s_at	glycogenin 2	GYG2	8908
210964_s_at	glycogenin 2	GYG2	8908
210965_x_at	cyclin-dependent kinase 13	CDK13	8621
210966_x_at	La ribonucleoprotein domain family; member 1	LARP1	23367
210967_x_at	calcium channel; voltage-dependent; beta 1 subunit	CACNB1	782
210968_s_at	reticulon 4	RTN4	57142
210969_at	protein kinase N2	PKN2	5586
210970_s_at	inhibitor of Bruton agammaglobulinemia tyrosine kinase	IBTK	25998
210971_s_at	aryl hydrocarbon receptor nuclear translocator-like	ARNTL	406
210972_x_at	T cell receptor alpha constant /// T cell receptor alpha joining 17 /// T cell receptor alpha variable 20 /// T cell receptor delta variable 2	TRAC /// TRAJ17 /// TRAV20 /// TRDV2	28517 /// 28663 /// 28738 /// 28755
210973_s_at	fibroblast growth factor receptor 1	FGFR1	2260
210974_s_at	adaptor-related protein complex 3; delta 1 subunit	AP3D1	8943
210975_x_at	Fas-activated serine/threonine kinase	FASTK	10922
210976_s_at	phosphofructokinase; muscle	PFKM	5213
210977_s_at	heat shock transcription factor 4	HSF4	3299
210978_s_at	transgelin 2	TAGLN2	8407
210979_at	N-acylsphingosine amidohydrolase (acid ceramidase) 1	ASAH1	427
210980_s_at	N-acylsphingosine amidohydrolase (acid ceramidase) 1	ASAH1	427
210981_s_at	G protein-coupled receptor kinase 6	GRK6	2870
210982_s_at	major histocompatibility complex; class II; DR alpha	HLA-DRA	3122
210983_s_at	minichromosome maintenance complex component 7	MCM7	4176
210984_x_at	epidermal growth factor receptor	EGFR	1956
210985_s_at	SP100 nuclear antigen	SP100	6672
210986_s_at	tropomyosin 1 (alpha)	TPM1	7168
210987_x_at	tropomyosin 1 (alpha)	TPM1	7168
210988_s_at	prune exopolyphosphatase	PRUNE	58497
210989_at	laminin; alpha 4	LAMA4	3910
210990_s_at	laminin; alpha 4	LAMA4	3910
210991_s_at	regulating synaptic membrane exocytosis 3	RIMS3	9783
210992_x_at	Fc fragment of IgG; low affinity IIc; receptor for (CD32) (gene/pseudogene)	FCGR2C	9103
210993_s_at	SMAD family member 1	SMAD1	4086
210994_x_at	tripartite motif containing 23	TRIM23	373
210995_s_at	tripartite motif containing 23	TRIM23	373
210996_s_at	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein; epsilon	YWHAE	7531
210997_at	hepatocyte growth factor (hepapoietin A; scatter factor)	HGF	3082
210998_s_at	hepatocyte growth factor (hepapoietin A; scatter factor)	HGF	3082
210999_s_at	growth factor receptor-bound protein 10	GRB10	2887
211000_s_at	interleukin 6 signal transducer	IL6ST	3572
211001_at	tripartite motif containing 29	TRIM29	23650
211002_s_at	tripartite motif containing 29	TRIM29	23650
211003_x_at	transglutaminase 2	TGM2	7052
211004_s_at	aldehyde dehydrogenase 3 family; member B1	ALDH3B1	221
211005_at	linker for activation of T cells	LAT	27040
211006_s_at	potassium voltage-gated channel; Shab-related subfamily; member 1	KCNB1	3745
211008_s_at	ubiquitin-conjugating enzyme E2I	UBE2I	7329
211009_s_at	zinc finger protein 271	ZNF271	10778
211010_s_at	natural cytotoxicity triggering receptor 3	NCR3	259197
211011_at	collagen; type XIX; alpha 1	COL19A1	1310
211012_s_at	promyelocytic leukemia	PML	5371
211013_x_at	promyelocytic leukemia	PML	5371
211014_s_at	promyelocytic leukemia	PML	5371
211015_s_at	heat shock 70kDa protein 4	HSPA4	3308
211016_x_at	heat shock 70kDa protein 4	HSPA4	3308
211017_s_at	neurofibromin 2 (merlin)	NF2	4771
211018_at	lanosterol synthase (2;3-oxidosqualene-lanosterol cyclase)	LSS	4047
211019_s_at	lanosterol synthase (2;3-oxidosqualene-lanosterol cyclase)	LSS	4047
211020_at	glucosaminyl (N-acetyl) transferase 2; I-branching enzyme (I blood group)	GCNT2	2651
211021_s_at	regulator of G-protein signaling 14	RGS14	10636
211022_s_at	alpha thalassemia/mental retardation syndrome X-linked	ATRX	546
211023_at	pyruvate dehydrogenase (lipoamide) beta	PDHB	5162
211024_s_at	NK2 homeobox 1	NKX2-1	7080
211025_x_at	cytochrome c oxidase subunit Vb	COX5B	1329
211026_s_at	monoglyceride lipase	MGLL	11343
211027_s_at	inhibitor of kappa light polypeptide gene enhancer in B-cells; kinase beta	IKBKB	3551
211028_s_at	ketohexokinase (fructokinase)	KHK	3795
211029_x_at	fibroblast growth factor 18	FGF18	8817
211030_s_at	solute carrier family 6 (neurotransmitter transporter); member 6	SLC6A6	6533
211031_s_at	CAP-GLY domain containing linker protein 2	CLIP2	7461
211032_at	cordon-bleu WH2 repeat protein-like 1	COBLL1	22837
211033_s_at	peroxisomal biogenesis factor 7	PEX7	5191
211034_s_at	HECT domain containing E3 ubiquitin protein ligase 4	HECTD4	283450
211036_x_at	anaphase promoting complex subunit 5	ANAPC5	51433
211037_s_at	membrane bound O-acyltransferase domain containing 7	MBOAT7	79143
211038_s_at	ciliary rootlet coiled-coil; rootletin pseudogene 2	CROCCP2	84809
211039_at	cholinergic receptor; nicotinic; alpha 1 (muscle)	CHRNA1	1134
211040_x_at	G-2 and S-phase expressed 1	GTSE1	51512
211042_x_at	melanoma cell adhesion molecule /// microRNA 6756	MCAM /// MIR6756	4162 /// 102465453
211043_s_at	clathrin; light chain B	CLTB	1212
211044_at	tripartite motif containing 14	TRIM14	9830
211045_s_at	potassium voltage-gated channel; subfamily H (eag-related); member 6	KCNH6	81033
211046_at	potassium voltage-gated channel; subfamily H (eag-related); member 6	KCNH6	81033
211047_x_at	adaptor-related protein complex 2; sigma 1 subunit	AP2S1	1175
211048_s_at	protein disulfide isomerase family A; member 4	PDIA4	9601
211049_at	T-cell leukemia homeobox 2	TLX2	3196
211050_x_at	uncharacterized LOC100134822 /// uncharacterized LOC100288069 /// uncharacterized LOC100996442 /// uncharacterized LOC101927270 /// protein GVQW1-like /// uncharacterized LOC101928670 /// uncharacterized LOC101929540 /// uncharacterized LOC102724409	LOC100134822 /// LOC100288069 /// LOC100996442 /// LOC101927270 /// LOC101928344 /// LOC101928670 /// LOC101929540 /// LOC102724409	100134822 /// 100288069 /// 100996442 /// 101927270 /// 101928344 /// 101928670 /// 101929540 /// 102724409
211051_s_at	exostosin-like glycosyltransferase 3	EXTL3	2137
211052_s_at	tubulin folding cofactor D	TBCD	6904
211053_at	potassium voltage-gated channel; subfamily G; member 1	KCNG1	3755
211054_at	inversin	INVS	27130
211055_s_at	inversin	INVS	27130
211056_s_at	steroid-5-alpha-reductase; alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	SRD5A1	6715
211057_at	receptor tyrosine kinase-like orphan receptor 1	ROR1	4919
211058_x_at	tubulin; alpha 1b	TUBA1B	10376
211059_s_at	golgin A2	GOLGA2	2801
211060_x_at	glycosylphosphatidylinositol anchor attachment 1	GPAA1	8733
211061_s_at	mannosyl (alpha-1;6-)-glycoprotein beta-1;2-N-acetylglucosaminyltransferase	MGAT2	4247
211062_s_at	carboxypeptidase Z /// G protein-coupled receptor 78	CPZ /// GPR78	8532 /// 27201
211063_s_at	NCK adaptor protein 1	NCK1	4690
211064_at	zinc finger protein 493	ZNF493	284443
211065_x_at	phosphofructokinase; liver	PFKL	5211
211066_x_at	protocadherin gamma subfamily A; 1 /// protocadherin gamma subfamily A; 10 /// protocadherin gamma subfamily A; 11 /// protocadherin gamma subfamily A; 12 /// protocadherin gamma subfamily A; 2 /// protocadherin gamma subfamily A; 3 /// protocadherin gamma subfamily A; 4 /// protocadherin gamma subfamily A; 5 /// protocadherin gamma subfamily A; 6 /// protocadherin gamma subfamily A; 7 /// protocadherin gamma subfamily A; 8 /// protocadherin gamma subfamily A; 9 /// protocadherin gamma subfamily B; 1 /// protocadherin gamma subfamily B; 2 /// protocadherin gamma subfamily B; 3 /// protocadherin gamma subfamily B; 4 /// protocadherin gamma subfamily B; 5 /// protocadherin gamma subfamily B; 6 /// protocadherin gamma subfamily B; 7 /// protocadherin gamma subfamily C; 3 /// protocadherin gamma subfamily C; 4 /// protocadherin gamma subfamily C; 5	PCDHGA1 /// PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA2 /// PCDHGA3 /// PCDHGA4 /// PCDHGA5 /// PCDHGA6 /// PCDHGA7 /// PCDHGA8 /// PCDHGA9 /// PCDHGB1 /// PCDHGB2 /// PCDHGB3 /// PCDHGB4 /// PCDHGB5 /// PCDHGB6 /// PCDHGB7 /// PCDHGC3 /// PCDHGC4 /// PCDHGC5	5098 /// 8641 /// 9708 /// 26025 /// 56097 /// 56098 /// 56099 /// 56100 /// 56101 /// 56102 /// 56103 /// 56104 /// 56105 /// 56106 /// 56107 /// 56108 /// 56109 /// 56110 /// 56111 /// 56112 /// 56113 /// 56114
211067_s_at	growth arrest-specific 7	GAS7	8522
211068_x_at	family with sequence similarity 21; member C /// uncharacterized LOC101930591	FAM21C /// LOC101930591	253725 /// 101930591
211069_s_at	small ubiquitin-like modifier 1	SUMO1	7341
211070_x_at	diazepam binding inhibitor (GABA receptor modulator; acyl-CoA binding protein)	DBI	1622
211071_s_at	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog; Drosophila); translocated to; 11	MLLT11	10962
211072_x_at	tubulin; alpha 1b	TUBA1B	10376
211073_x_at	RNA; U86 small nucleolar /// ribosomal protein L3 /// small nucleolar RNA; C/D box 83B	RNU86 /// RPL3 /// SNORD83B	6122 /// 116936 /// 116938
211074_at			
211075_s_at	CD47 molecule	CD47	961
211076_x_at	atrophin 1	ATN1	1822
211077_s_at	tousled-like kinase 1	TLK1	9874
211078_s_at	serine/threonine kinase 3	STK3	6788
211079_s_at	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A	DYRK1A	1859
211080_s_at	NIMA-related kinase 2	NEK2	4751
211081_s_at	mitogen-activated protein kinase kinase kinase kinase 5	MAP4K5	11183
211082_x_at	MAP/microtubule affinity-regulating kinase 2	MARK2	2011
211083_s_at	mitogen-activated protein kinase kinase kinase 13	MAP3K13	9175
211084_x_at	protein kinase D3	PRKD3	23683
211085_s_at	serine/threonine kinase 4	STK4	6789
211086_x_at	NIMA-related kinase 1	NEK1	4750
211087_x_at	mitogen-activated protein kinase 14	MAPK14	1432
211088_s_at	polo-like kinase 4	PLK4	10733
211089_s_at	NIMA-related kinase 3	NEK3	4752
211090_s_at	pre-mRNA processing factor 4B	PRPF4B	8899
211091_s_at	neurofibromin 2 (merlin)	NF2	4771
211092_s_at	neurofibromin 2 (merlin)	NF2	4771
211093_at	phosphodiesterase 6C; cGMP-specific; cone; alpha prime	PDE6C	5146
211094_s_at	neurofibromin-like /// neurofibromin 1	LOC101930150 /// NF1	4763 /// 101930150
211095_at	neurofibromin 1	NF1	4763
211096_at	pre-B-cell leukemia homeobox 2	PBX2	5089
211097_s_at	pre-B-cell leukemia homeobox 2	PBX2	5089
211098_x_at	transmembrane and coiled-coil domains 1	TMCO1	54499
211099_s_at	cyclic nucleotide gated channel beta 1	CNGB1	1258
211100_x_at	leukocyte immunoglobulin-like receptor; subfamily A (with TM domain); member 2	LILRA2	11027
211101_x_at	leukocyte immunoglobulin-like receptor; subfamily A (with TM domain); member 2	LILRA2	11027
211102_s_at	leukocyte immunoglobulin-like receptor; subfamily A (with TM domain); member 2	LILRA2	11027
211103_at	myosin VIIA	MYO7A	4647
211104_s_at	myosin VIIA	MYO7A	4647
211105_s_at	nuclear factor of activated T-cells; cytoplasmic; calcineurin-dependent 1	NFATC1	4772
211106_at	suppressor of Ty 3 homolog (S. cerevisiae)	SUPT3H	8464
211107_s_at	aurora kinase C	AURKC	6795
211108_s_at	Janus kinase 3	JAK3	3718
211109_at	Janus kinase 3	JAK3	3718
211110_s_at	androgen receptor	AR	367
211111_at	uncharacterized LOC100128124	HGC6.3	100128124
211112_at	solute carrier family 12 (potassium/chloride transporter); member 4	SLC12A4	6560
211113_s_at	ATP-binding cassette; sub-family G (WHITE); member 1	ABCG1	9619
211114_x_at	gem (nuclear organelle) associated protein 2	GEMIN2	8487
211115_x_at	gem (nuclear organelle) associated protein 2	GEMIN2	8487
211116_at	solute carrier family 9; subfamily A (NHE2; cation proton antiporter 2); member 2	SLC9A2	6549
211117_x_at	estrogen receptor 2 (ER beta)	ESR2	2100
211118_x_at	estrogen receptor 2 (ER beta)	ESR2	2100
211119_at	estrogen receptor 2 (ER beta)	ESR2	2100
211120_x_at	estrogen receptor 2 (ER beta)	ESR2	2100
211121_s_at	docking protein 1; 62kDa (downstream of tyrosine kinase 1)	DOK1	1796
211122_s_at	chemokine (C-X-C motif) ligand 11	CXCL11	6373
211123_at	solute carrier family 5 (sodium/iodide cotransporter); member 5	SLC5A5	6528
211124_s_at	KIT ligand	KITLG	4254
211125_x_at	glutamate receptor; ionotropic; N-methyl D-aspartate 1	GRIN1	2902
211126_s_at	cysteine and glycine-rich protein 2	CSRP2	1466
211127_x_at	ectodysplasin A	EDA	1896
211128_at	ectodysplasin A	EDA	1896
211129_x_at	ectodysplasin A	EDA	1896
211130_x_at	ectodysplasin A	EDA	1896
211131_s_at	ectodysplasin A	EDA	1896
211132_at	integrator complex subunit 3	INTS3	65123
211133_x_at	leukocyte immunoglobulin-like receptor; subfamily B (with TM and ITIM domains); member 3	LILRB3	11025
211135_x_at	leukocyte immunoglobulin-like receptor; subfamily B (with TM and ITIM domains); member 3	LILRB3	11025
211136_s_at	cleft lip and palate associated transmembrane protein 1	CLPTM1	1209
211137_s_at	ATPase; Ca++ transporting; type 2C; member 1	ATP2C1	27032
211138_s_at	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)	KMO	8564
211139_s_at	NGFI-A binding protein 1 (EGR1 binding protein 1)	NAB1	4664
211140_s_at	caspase 2; apoptosis-related cysteine peptidase	CASP2	835
211141_s_at	CCR4-NOT transcription complex; subunit 3	CNOT3	4849
211142_x_at	major histocompatibility complex; class II; DO alpha	HLA-DOA	3111
211143_x_at	nuclear receptor subfamily 4; group A; member 1	NR4A1	3164
211144_x_at	TCR gamma alternate reading frame protein /// T cell receptor gamma constant 2 /// T cell receptor gamma variable 9	TARP /// TRGC2 /// TRGV9	6967 /// 6983 /// 445347
211145_x_at	interferon; alpha 21	IFNA21	3452
211146_at	immunoglobulin kappa constant	IGKC	3514
211147_s_at	purinergic receptor P2X; ligand-gated ion channel; 6	P2RX6	9127
211148_s_at	angiopoietin 2	ANGPT2	285
211149_at	ubiquitously transcribed tetratricopeptide repeat containing; Y-linked	UTY	7404
211150_s_at	dihydrolipoamide S-acetyltransferase	DLAT	1737
211151_x_at	growth hormone 1	GH1	2688
211152_s_at	HtrA serine peptidase 2	HTRA2	27429
211153_s_at	tumor necrosis factor (ligand) superfamily; member 11	TNFSF11	8600
211154_at	thrombopoietin	THPO	7066
211155_s_at	thrombopoietin	THPO	7066
211156_at	cyclin-dependent kinase inhibitor 2A	CDKN2A	1029
211157_at			
211159_s_at	protein phosphatase 2; regulatory subunit B'; delta	PPP2R5D	5528
211160_x_at	actinin; alpha 1	ACTN1	87
211161_s_at	collagen; type III; alpha 1	COL3A1	1281
211162_x_at	stearoyl-CoA desaturase (delta-9-desaturase)	SCD	6319
211163_s_at	tumor necrosis factor receptor superfamily; member 10c; decoy without an intracellular domain	TNFRSF10C	8794
211164_at	EPH receptor A3	EPHA3	2042
211165_x_at	EPH receptor B2	EPHB2	2048
211166_at	family with sequence similarity 153; member A	FAM153A	285596
211167_s_at	glucokinase (hexokinase 4)	GCK	2645
211168_s_at	UPF1 regulator of nonsense transcripts homolog (yeast)	UPF1	5976
211169_s_at	protein phosphatase 1; regulatory subunit 3A	PPP1R3A	5506
211170_s_at	phosphodiesterase 10A	PDE10A	10846
211171_s_at	phosphodiesterase 10A	PDE10A	10846
211172_x_at	A kinase (PRKA) anchor protein 7	AKAP7	9465
211173_at	cholecystokinin A receptor	CCKAR	886
211174_s_at	cholecystokinin A receptor	CCKAR	886
211175_at	G protein-coupled receptor 45	GPR45	11250
211176_s_at	paired box 4	PAX4	5078
211177_s_at	thioredoxin reductase 2	TXNRD2	10587
211178_s_at	proline-serine-threonine phosphatase interacting protein 1	PSTPIP1	9051
211179_at	uncharacterized LOC100506403 /// uncharacterized LOC101928269 /// runt-related transcription factor 1	LOC100506403 /// LOC101928269 /// RUNX1	861 /// 100506403 /// 101928269
211180_x_at	uncharacterized LOC100506403 /// uncharacterized LOC101928269 /// runt-related transcription factor 1	LOC100506403 /// LOC101928269 /// RUNX1	861 /// 100506403 /// 101928269
211181_x_at	uncharacterized LOC100506403 /// uncharacterized LOC101928269 /// runt-related transcription factor 1	LOC100506403 /// LOC101928269 /// RUNX1	861 /// 100506403 /// 101928269
211182_x_at	uncharacterized LOC100506403 /// uncharacterized LOC101928269 /// runt-related transcription factor 1	LOC100506403 /// LOC101928269 /// RUNX1	861 /// 100506403 /// 101928269
211184_s_at	Usher syndrome 1C (autosomal recessive; severe)	USH1C	10083
211185_s_at	splicing factor 3b; subunit 1; 155kDa	SF3B1	23451
211186_s_at	AP2 associated kinase 1	AAK1	22848
211187_at			
211188_at	CD84 molecule	CD84	8832
211189_x_at	CD84 molecule	CD84	8832
211190_x_at	CD84 molecule	CD84	8832
211191_at	CD84 molecule	CD84	8832
211192_s_at	CD84 molecule	CD84	8832
211193_at	tumor protein p63	TP63	8626
211194_s_at	tumor protein p63	TP63	8626
211195_s_at	tumor protein p63	TP63	8626
211196_at	dihydrolipoamide branched chain transacylase E2	DBT	1629
211197_s_at	inducible T-cell co-stimulator ligand	ICOSLG	23308
211198_s_at	inducible T-cell co-stimulator ligand	ICOSLG	23308
211199_s_at	inducible T-cell co-stimulator ligand	ICOSLG	23308
211200_s_at	EF-hand calcium binding domain 2	EFCAB2	84288
211201_at	follicle stimulating hormone receptor	FSHR	2492
211202_s_at	lysine (K)-specific demethylase 5B	KDM5B	10765
211203_s_at	contactin 1	CNTN1	1272
211204_at	malic enzyme 1; NADP(+)-dependent; cytosolic	ME1	4199
211205_x_at	phosphatidylinositol-4-phosphate 5-kinase; type I; alpha	PIP5K1A	8394
211207_s_at	acyl-CoA synthetase long-chain family member 6	ACSL6	23305
211208_s_at	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	CASK	8573
211209_x_at	SH2 domain containing 1A	SH2D1A	4068
211210_x_at	SH2 domain containing 1A	SH2D1A	4068
211211_x_at	SH2 domain containing 1A	SH2D1A	4068
211212_s_at	origin recognition complex; subunit 5	ORC5	5001
211213_at	origin recognition complex; subunit 5	ORC5	5001
211214_s_at	death-associated protein kinase 1	DAPK1	1612
211215_x_at	deiodinase; iodothyronine; type II	DIO2	1734
211217_s_at	potassium voltage-gated channel; KQT-like subfamily; member 1	KCNQ1	3784
211218_at			
211219_s_at	LIM homeobox 2	LHX2	9355
211220_s_at	heat shock transcription factor 2	HSF2	3298
211221_at	transcriptional adaptor 3	TADA3	10474
211222_s_at	huntingtin-associated protein 1	HAP1	9001
211223_at	PROP paired-like homeobox 1	PROP1	5626
211224_s_at	ATP-binding cassette; sub-family B (MDR/TAP); member 11	ABCB11	8647
211225_at	fucosyltransferase 5 (alpha (1;3) fucosyltransferase)	FUT5	2527
211226_at	galanin receptor 2	GALR2	8811
211227_s_at	protocadherin 11 X-linked /// protocadherin 11 Y-linked	PCDH11X /// PCDH11Y	27328 /// 83259
211228_s_at	RAD17 homolog (S. pombe)	RAD17	5884
211230_s_at	phosphatidylinositol-4;5-bisphosphate 3-kinase; catalytic subunit delta	PIK3CD	5293
211231_x_at	cytochrome P450; family 4; subfamily A; polypeptide 11	CYP4A11	1579
211232_x_at	glucagon-like peptide 1 receptor	GLP1R	2740
211233_x_at	estrogen receptor 1	ESR1	2099
211234_x_at	estrogen receptor 1	ESR1	2099
211235_s_at	estrogen receptor 1	ESR1	2099
211237_s_at	fibroblast growth factor receptor 4	FGFR4	2264
211238_at	ADAM metallopeptidase domain 7	ADAM7	8756
211239_s_at	ADAM metallopeptidase domain 7	ADAM7	8756
211240_x_at	catenin (cadherin-associated protein); delta 1 /// TMX2-CTNND1 readthrough (NMD candidate)	CTNND1 /// TMX2-CTNND1	1500 /// 100528016
211241_at	annexin A2 pseudogene 3	ANXA2P3	305
211242_x_at	killer cell immunoglobulin-like receptor; two domains; long cytoplasmic tail; 4	KIR2DL4	3805
211245_x_at	killer cell immunoglobulin-like receptor; two domains; long cytoplasmic tail; 4	KIR2DL4	3805
211248_s_at	chordin	CHRD	8646
211249_at	G protein-coupled receptor 68	GPR68	8111
211250_s_at	SH3-domain binding protein 2	SH3BP2	6452
211251_x_at	nuclear transcription factor Y; gamma	NFYC	4802
211252_x_at	pre T-cell antigen receptor alpha	PTCRA	171558
211253_x_at	peptide YY	PYY	5697
211254_x_at	Rh-associated glycoprotein	RHAG	6005
211255_x_at	death effector domain containing	DEDD	9191
211256_x_at	butyrophilin; subfamily 2; member A1	BTN2A1	11120
211257_x_at	zinc finger protein 638	ZNF638	27332
211258_s_at	transforming growth factor; alpha	TGFA	7039
211259_s_at	bone morphogenetic protein 7	BMP7	655
211260_at	bone morphogenetic protein 7	BMP7	655
211261_at	nucleoporin 214kDa	NUP214	8021
211262_at	proprotein convertase subtilisin/kexin type 6	PCSK6	5046
211263_s_at	proprotein convertase subtilisin/kexin type 6	PCSK6	5046
211264_at	glutamate decarboxylase 2 (pancreatic islets and brain; 65kDa)	GAD2	2572
211265_at	prostaglandin E receptor 3 (subtype EP3)	PTGER3	5733
211266_s_at	G protein-coupled receptor 4	GPR4	2828
211267_at	HESX homeobox 1	HESX1	8820
211269_s_at	interleukin 2 receptor; alpha	IL2RA	3559
211270_x_at	polypyrimidine tract binding protein 1	PTBP1	5725
211271_x_at	microRNA 4745 /// polypyrimidine tract binding protein 1	MIR4745 /// PTBP1	5725 /// 100616459
211272_s_at	diacylglycerol kinase; alpha 80kDa	DGKA	1606
211273_s_at	T-box 1	TBX1	6899
211274_at	T-box 1	TBX1	6899
211275_s_at	glycogenin 1	GYG1	2992
211276_at	transcription elongation factor A (SII)-like 2	TCEAL2	140597
211277_x_at	amyloid beta (A4) precursor protein	APP	351
211279_at	nuclear respiratory factor 1	NRF1	4899
211280_s_at	nuclear respiratory factor 1	NRF1	4899
211282_x_at	tumor necrosis factor receptor superfamily; member 25	TNFRSF25	8718
211284_s_at	granulin	GRN	2896
211285_s_at	ubiquitin protein ligase E3A	UBE3A	7337
211286_x_at	colony stimulating factor 2 receptor; alpha; low-affinity (granulocyte-macrophage)	CSF2RA	1438
211287_x_at	colony stimulating factor 2 receptor; alpha; low-affinity (granulocyte-macrophage)	CSF2RA	1438
211289_x_at	cyclin-dependent kinase 11A /// cyclin-dependent kinase 11B	CDK11A /// CDK11B	984 /// 728642
211295_x_at	cytochrome P450; family 2; subfamily A; polypeptide 6	CYP2A6	1548
211296_x_at	ubiquitin C	UBC	7316
211297_s_at	cyclin-dependent kinase 7	CDK7	1022
211298_s_at	albumin	ALB	213
211299_s_at	flotillin 2	FLOT2	2319
211300_s_at	tumor protein p53	TP53	7157
211301_at	potassium voltage-gated channel; Shal-related subfamily; member 3	KCND3	3752
211302_s_at	phosphodiesterase 4B; cAMP-specific	PDE4B	5142
211303_x_at	folate hydrolase 1B	FOLH1B	219595
211304_x_at	potassium inwardly-rectifying channel; subfamily J; member 5	KCNJ5	3762
211305_x_at	Fc fragment of IgA; receptor for	FCAR	2204
211306_s_at	Fc fragment of IgA; receptor for	FCAR	2204
211307_s_at	Fc fragment of IgA; receptor for	FCAR	2204
211310_at	enhancer of zeste 1 polycomb repressive complex 2 subunit	EZH1	2145
211312_s_at	WNT1 inducible signaling pathway protein 1	WISP1	8840
211313_s_at	bromodomain adjacent to zinc finger domain; 1B	BAZ1B	9031
211314_at	calcium channel; voltage-dependent; T type; alpha 1G subunit	CACNA1G	8913
211315_s_at	calcium channel; voltage-dependent; T type; alpha 1G subunit	CACNA1G	8913
211316_x_at	CASP8 and FADD-like apoptosis regulator	CFLAR	8837
211317_s_at	CASP8 and FADD-like apoptosis regulator	CFLAR	8837
211318_s_at	ribonucleic acid export 1	RAE1	8480
211319_at	ribonucleic acid export 1	RAE1	8480
211320_s_at	protein tyrosine phosphatase; receptor type; U	PTPRU	10076
211322_s_at	sarcosine dehydrogenase	SARDH	1757
211323_s_at	inositol 1;4;5-trisphosphate receptor; type 1	ITPR1	3708
211324_s_at	RANBP2-like and GRIP domain containing 3 /// RANBP2-like and GRIP domain containing 4 /// RANBP2-like and GRIP domain containing 5 /// RANBP2-like and GRIP domain containing 6 /// RANBP2-like and GRIP domain containing 8	RGPD3 /// RGPD4 /// RGPD5 /// RGPD6 /// RGPD8	84220 /// 285190 /// 653489 /// 727851 /// 729540
211325_x_at	destrin (actin depolymerizing factor) pseudogene 2	DSTNP2	171220
211326_x_at	hemochromatosis	HFE	3077
211327_x_at	hemochromatosis	HFE	3077
211328_x_at	hemochromatosis	HFE	3077
211329_x_at	hemochromatosis	HFE	3077
211330_s_at	hemochromatosis	HFE	3077
211331_x_at	hemochromatosis	HFE	3077
211332_x_at	hemochromatosis	HFE	3077
211333_s_at	Fas ligand (TNF superfamily; member 6)	FASLG	356
211334_at	MRE11 meiotic recombination 11 homolog A (S. cerevisiae)	MRE11A	4361
211336_x_at	leukocyte immunoglobulin-like receptor; subfamily B (with TM and ITIM domains); member 1	LILRB1	10859
211337_s_at	tubulin; gamma complex associated protein 4	TUBGCP4	27229
211338_at	interferon; alpha 2	IFNA2	3440
211339_s_at	IL2-inducible T-cell kinase	ITK	3702
211340_s_at	melanoma cell adhesion molecule /// microRNA 6756	MCAM /// MIR6756	4162 /// 102465453
211341_at	POU class 4 homeobox 1	POU4F1	5457
211342_x_at	mediator complex subunit 12	MED12	9968
211343_s_at	collagen; type XIII; alpha 1	COL13A1	1305
211345_x_at	eukaryotic translation elongation factor 1 gamma /// microRNA 3654	EEF1G /// MIR3654	1937 /// 100500804
211347_at	cell division cycle 14B	CDC14B	8555
211348_s_at	cell division cycle 14B	CDC14B	8555
