ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID
219213_at	junctional adhesion molecule 2	JAM2	58494
219214_s_at	5'; 3'-nucleotidase; cytosolic	NT5C	30833
219215_s_at	solute carrier family 39 (zinc transporter); member 4	SLC39A4	55630
219216_at	Ewing tumor-associated antigen 1	ETAA1	54465
219217_at	asparaginyl-tRNA synthetase 2; mitochondrial (putative)	NARS2	79731
219218_at	BAH domain and coiled-coil containing 1	BAHCC1	57597
219219_at	transmembrane protein 160	TMEM160	54958
219220_x_at	mitochondrial ribosomal protein S22	MRPS22	56945
219221_at	zinc finger and BTB domain containing 38	ZBTB38	253461
219222_at	ribokinase	RBKS	64080
219223_at	calcium channel flower domain containing 1	CACFD1	11094
219224_x_at	zinc finger protein 408	ZNF408	79797
219225_at	piggyBac transposable element derived 5	PGBD5	79605
219226_at	cyclin-dependent kinase 12	CDK12	51755
219227_at	cyclin J-like	CCNJL	79616
219228_at	zinc finger protein 331	ZNF331	55422
219229_at	solute carrier organic anion transporter family; member 3A1	SLCO3A1	28232
219230_at	transmembrane protein 100	TMEM100	55273
219231_at	trimethylguanosine synthase 1	TGS1	96764
219232_s_at	egl-9 family hypoxia-inducible factor 3	EGLN3	112399
219233_s_at	gasdermin B	GSDMB	55876
219234_x_at	secernin 3	SCRN3	79634
219235_s_at	phosphatase and actin regulator 4	PHACTR4	65979
219236_at	progestin and adipoQ receptor family member VI	PAQR6	79957
219237_s_at	DnaJ (Hsp40) homolog; subfamily B; member 14	DNAJB14	79982
219238_at	phosphatidylinositol glycan anchor biosynthesis; class V	PIGV	55650
219239_s_at	zinc finger protein 654	ZNF654	55279
219240_s_at	chromosome 10 open reading frame 88	C10orf88	80007
219241_x_at	slingshot protein phosphatase 3	SSH3	54961
219242_at	centrosomal protein 63kDa	CEP63	80254
219243_at	GTPase; IMAP family member 4	GIMAP4	55303
219244_s_at	mitochondrial ribosomal protein L46	MRPL46	26589
219245_s_at	2-oxoglutarate and iron-dependent oxygenase domain containing 2	OGFOD2	79676
219246_s_at	2-oxoglutarate and iron-dependent oxygenase domain containing 2	OGFOD2	79676
219247_s_at	zinc finger; DHHC-type containing 14	ZDHHC14	79683
219248_at	THUMP domain containing 2	THUMPD2	80745
219249_s_at	FK506 binding protein 10; 65 kDa	FKBP10	60681
219250_s_at	fibronectin leucine rich transmembrane protein 3	FLRT3	23767
219251_s_at	WD repeat domain 60	WDR60	55112
219252_s_at	gem (nuclear organelle) associated protein 8	GEMIN8	54960
219253_at	transmembrane protein 185B	TMEM185B	79134
219254_at	2-oxoglutarate and iron-dependent oxygenase domain containing 3	OGFOD3	79701
219255_x_at	interleukin 17 receptor B	IL17RB	55540
219256_s_at	SH3 domain and tetratricopeptide repeats 1	SH3TC1	54436
219257_s_at	sphingosine kinase 1	SPHK1	8877
219258_at	TIMELESS interacting protein	TIPIN	54962
219259_at	sema domain; immunoglobulin domain (Ig); transmembrane domain (TM) and short cytoplasmic domain; (semaphorin) 4A	SEMA4A	64218
219260_s_at	elongator acetyltransferase complex subunit 5	ELP5	23587
219261_at	chromosome 7 open reading frame 26	C7orf26	79034
219262_at	suppressor of variegation 3-9 homolog 2 (Drosophila)	SUV39H2	79723
219263_at	ring finger protein 128; E3 ubiquitin protein ligase	RNF128	79589
219264_s_at	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit beta-like /// protein phosphatase 2; regulatory subunit B''; beta	LOC102725016 /// PPP2R3B	28227 /// 102725016
219265_at	MOB kinase activator 3B	MOB3B	79817
219266_at	zinc finger protein 350	ZNF350	59348
219267_at	glycolipid transfer protein	GLTP	51228
219268_at	ethanolamine kinase 2	ETNK2	55224
219269_at	homeobox containing 1	HMBOX1	79618
219270_at	ChaC; cation transport regulator homolog 1 (E. coli)	CHAC1	79094
219271_at	polypeptide N-acetylgalactosaminyltransferase 14	GALNT14	79623
219272_at	tripartite motif containing 62	TRIM62	55223
219273_at	cyclin K	CCNK	8812
219274_at	tetraspanin 12	TSPAN12	23554
219275_at	programmed cell death 5	PDCD5	9141
219276_x_at	caspase activity and apoptosis inhibitor 1	CAAP1	79886
219277_s_at	oxoglutarate dehydrogenase-like	OGDHL	55753
219278_at	mitogen-activated protein kinase kinase kinase 6	MAP3K6	9064
219279_at	dedicator of cytokinesis 10	DOCK10	55619
219280_at	bromodomain and WD repeat domain containing 1	BRWD1	54014
219281_at	methionine sulfoxide reductase A	MSRA	4482
219282_s_at	transient receptor potential cation channel; subfamily V; member 2	TRPV2	51393
219283_at	C1GALT1-specific chaperone 1	C1GALT1C1	29071
219284_at	HSPB (heat shock 27kDa) associated protein 1	HSPBAP1	79663
219285_s_at	ninein (GSK3B interacting protein)	NIN	51199
219286_s_at	RNA binding motif protein 15	RBM15	64783
219287_at	potassium large conductance calcium-activated channel; subfamily M; beta member 4	KCNMB4	27345
219288_at	chromosome 3 open reading frame 14	C3orf14	57415
219289_at	HEAT repeat containing 3	HEATR3	55027
219290_x_at	dual adaptor of phosphotyrosine and 3-phosphoinositides	DAPP1	27071
219291_at	DTW domain containing 1	DTWD1	56986
219292_at	THAP domain containing; apoptosis associated protein 1	THAP1	55145
219293_s_at	Obg-like ATPase 1	OLA1	29789
219294_at	centromere protein Q	CENPQ	55166
219295_s_at	procollagen C-endopeptidase enhancer 2	PCOLCE2	26577
219296_at	zinc finger; DHHC-type containing 13	ZDHHC13	54503
219297_at	WD repeat domain 44	WDR44	54521
219298_at	enoyl CoA hydratase domain containing 3	ECHDC3	79746
219299_at	tRNA methyltransferase 12 homolog (S. cerevisiae)	TRMT12	55039
219300_s_at	contactin associated protein-like 2	CNTNAP2	26047
219301_s_at	contactin associated protein-like 2	CNTNAP2	26047
219302_s_at	contactin associated protein-like 2	CNTNAP2	26047
219303_at	ring finger protein 219	RNF219	79596
219304_s_at	platelet derived growth factor D	PDGFD	80310
219305_x_at	F-box protein 2	FBXO2	26232
219306_at	kinesin family member 15	KIF15	56992
219307_at	prenyl (decaprenyl) diphosphate synthase; subunit 2	PDSS2	57107
219308_s_at	adenylate kinase 5	AK5	26289
219309_at	chromosome 22 open reading frame 46	C22orf46	79640
219310_at	synapse differentiation inducing 1	SYNDIG1	79953
219311_at	centrosomal protein 76kDa	CEP76	79959
219312_s_at	zinc finger and BTB domain containing 10	ZBTB10	65986
219313_at	GRAM domain containing 1C	GRAMD1C	54762
219314_s_at	zinc finger protein 219	ZNF219	51222
219315_s_at	transmembrane protein 204	TMEM204	79652
219316_s_at	feline leukemia virus subgroup C cellular receptor family; member 2	FLVCR2	55640
219317_at	polymerase (DNA directed) iota	POLI	11201
219318_x_at	mediator complex subunit 31	MED31	51003
219319_at	hypoxia inducible factor 3; alpha subunit	HIF3A	64344
219320_at	myosin XIX	MYO19	80179
219321_at	membrane protein; palmitoylated 5 (MAGUK p55 subfamily member 5)	MPP5	64398
219322_s_at	WD repeat containing; antisense to TP73	WRAP73	49856
219323_s_at	interleukin 18 binding protein	IL18BP	10068
219324_at	nucleolar protein 12	NOL12	79159
219325_s_at	elaC ribonuclease Z 1	ELAC1	55520
219326_s_at	UDP-GlcNAc:betaGal beta-1;3-N-acetylglucosaminyltransferase 2	B3GNT2	10678
219327_s_at	G protein-coupled receptor; class C; group 5; member C	GPRC5C	55890
219328_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 31	DDX31	64794
219329_s_at	all-trans retinoic acid-induced differentiation factor	ATRAID	51374
219330_at	VANGL planar cell polarity protein 1	VANGL1	81839
219331_s_at	kelch domain containing 8A	KLHDC8A	55220
219332_at	MICAL-like 2	MICALL2	79778
219333_s_at	calpain 10	CAPN10	11132
219334_s_at	nucleic acid binding protein 1	NABP1	64859
219335_at	armadillo repeat containing; X-linked 5	ARMCX5	64860
219336_s_at	activating signal cointegrator 1 complex subunit 1	ASCC1	51008
219337_at	chromosome 1 open reading frame 159	C1orf159	54991
219338_s_at	leucine rich repeat containing 49	LRRC49	54839
219339_s_at	euchromatic histone-lysine N-methyltransferase 1	EHMT1	79813
219340_s_at	ceroid-lipofuscinosis; neuronal 8 (epilepsy; progressive with mental retardation)	CLN8	2055
219341_at	ceroid-lipofuscinosis; neuronal 8 (epilepsy; progressive with mental retardation)	CLN8	2055
219342_at	CAS1 domain containing 1	CASD1	64921
219343_at	cell division cycle 37-like 1	CDC37L1	55664
219344_at	solute carrier family 29 (equilibrative nucleoside transporter); member 3	SLC29A3	55315
219345_at	bolA family member 1	BOLA1	51027
219346_at	leucine rich repeat and fibronectin type III domain containing 3	LRFN3	79414
219347_at	nudix (nucleoside diphosphate linked moiety X)-type motif 15	NUDT15	55270
219348_at	unconventional SNARE in the ER 1 homolog (S. cerevisiae)	USE1	55850
219349_s_at	exocyst complex component 2	EXOC2	55770
219350_s_at	diablo; IAP-binding mitochondrial protein	DIABLO	56616
219351_at	trafficking protein particle complex 2	TRAPPC2	6399
219352_at	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6	HERC6	55008
219353_at	NHL repeat containing 2	NHLRC2	374354
219354_at	kelch-like family member 26	KLHL26	55295
219355_at	chromosome X open reading frame 57	CXorf57	55086
219356_s_at	charged multivesicular body protein 5	CHMP5	51510
219357_at	GTP binding protein 1	GTPBP1	9567
219358_s_at	ArfGAP with dual PH domains 2	ADAP2	55803
219359_at	ATH1; acid trehalase-like 1 (yeast)	ATHL1	80162
219360_s_at	transient receptor potential cation channel; subfamily M; member 4	TRPM4	54795
219361_s_at	apoptosis enhancing nuclease	AEN	64782
219362_at	N(alpha)-acetyltransferase 35; NatC auxiliary subunit	NAA35	60560
219363_s_at	mitochondrial transcription termination factor 3	MTERF3	51001
219364_at	DEXH (Asp-Glu-X-His) box polypeptide 58	DHX58	79132
219365_s_at	CaM kinase-like vesicle-associated	CAMKV	79012
219366_at	apoptosis; caspase activation inhibitor	AVEN	57099
219367_s_at	neuropilin 2	NRP2	8828
219368_at	nucleosome assembly protein 1-like 2	NAP1L2	4674
219369_s_at	OTU deubiquitinase; ubiquitin aldehyde binding 2	OTUB2	78990
219370_at	reprimo; TP53 dependent G2 arrest mediator candidate	RPRM	56475
219371_s_at	Kruppel-like factor 2	KLF2	10365
219372_at	intraflagellar transport 81 homolog (Chlamydomonas)	IFT81	28981
219373_at	dolichyl-phosphate mannosyltransferase polypeptide 3	DPM3	54344
219374_s_at	ALG9; alpha-1;2-mannosyltransferase	ALG9	79796
219375_at	choline/ethanolamine phosphotransferase 1	CEPT1	10390
219376_at	zinc finger protein 322	ZNF322	79692
219377_at	GRB2 associated; regulator of MAPK1	GAREM	64762
219378_at	N(alpha)-acetyltransferase 16; NatA auxiliary subunit	NAA16	79612
219379_x_at	zinc finger protein 358	ZNF358	140467
219380_x_at	polymerase (DNA directed); eta	POLH	5429
219381_at	chromosome 5 open reading frame 42	C5orf42	65250
219382_at	SERTA domain containing 3	SERTAD3	29946
219383_at	proline rich 5 like	PRR5L	79899
219384_s_at	adenosine deaminase; tRNA-specific 1	ADAT1	23536
219385_at	SLAM family member 8	SLAMF8	56833
219386_s_at	SLAM family member 8	SLAMF8	56833
219387_at	coiled-coil domain containing 88A	CCDC88A	55704
219388_at	grainyhead-like 2 (Drosophila)	GRHL2	79977
219389_at	sushi domain containing 4	SUSD4	55061
219390_at	FK506 binding protein 14; 22 kDa	FKBP14	55033
219391_at	3'(2'); 5'-bisphosphate nucleotidase 1	BPNT1	10380
219392_x_at	proline rich 11	PRR11	55771
219393_s_at	v-akt murine thymoma viral oncogene homolog 3	AKT3	10000
219394_at	phosphatidylglycerophosphate synthase 1	PGS1	9489
219395_at	epithelial splicing regulatory protein 2 /// microRNA 6773	ESRP2 /// MIR6773	80004 /// 102466194
219396_s_at	microRNA 631 /// nei endonuclease VIII-like 1 (E. coli)	MIR631 /// NEIL1	79661 /// 693216
219397_at	coenzyme Q10 homolog B (S. cerevisiae)	COQ10B	80219
219398_at	cell death-inducing DFFA-like effector c	CIDEC	63924
219399_at	lin-7 homolog C (C. elegans)	LIN7C	55327
219400_at	contactin associated protein 1	CNTNAP1	8506
219401_at	xylosyltransferase II	XYLT2	64132
219402_s_at	derlin 1	DERL1	79139
219403_s_at	heparanase	HPSE	10855
219404_at	EPS8-like 3	EPS8L3	79574
219405_at	tripartite motif containing 68	TRIM68	55128
219406_at	chromosome 1 open reading frame 50	C1orf50	79078
219407_s_at	laminin; gamma 3	LAMC3	10319
219408_at	protein arginine methyltransferase 7	PRMT7	54496
219409_at	Smad nuclear interacting protein 1	SNIP1	79753
219410_at	transmembrane protein 45A	TMEM45A	55076
219411_at	engulfment and cell motility 3	ELMO3	79767
219412_at	RAB38; member RAS oncogene family	RAB38	23682
219413_at	acyl-CoA binding domain containing 4	ACBD4	79777
219414_at	calsyntenin 2	CLSTN2	64084
219415_at	tweety family member 1	TTYH1	57348
219416_at	scavenger receptor class A; member 3	SCARA3	51435
219417_s_at	chromosome 17 open reading frame 59	C17orf59	54785
219418_at	nonhomologous end-joining factor 1 /// solute carrier family 23; member 3	NHEJ1 /// SLC23A3	79840 /// 151295
219419_at	ribosome binding factor A (putative)	RBFA	79863
219420_s_at	cytochrome c oxidase assembly factor 7 (putative)	COA7	65260
219421_at	tetratricopeptide repeat domain 33	TTC33	23548
219422_at	espin	ESPN	83715
219423_x_at	tumor necrosis factor receptor superfamily; member 25	TNFRSF25	8718
219424_at	Epstein-Barr virus induced 3	EBI3	10148
219425_at	sulfotransferase family 4A; member 1	SULT4A1	25830
219426_at	argonaute RISC catalytic component 3	AGO3	192669
219427_at	FAT atypical cadherin 4	FAT4	79633
219428_s_at	peroxisomal membrane protein 4; 24kDa	PXMP4	11264
219429_at	fatty acid 2-hydroxylase	FA2H	79152
219430_at	G protein-coupled receptor 137	GPR137	56834
219431_at	Rho GTPase activating protein 10	ARHGAP10	79658
219432_at	Ellis van Creveld syndrome	EVC	2121
219433_at	BCL6 corepressor	BCOR	54880
219434_at	triggering receptor expressed on myeloid cells 1	TREM1	54210
219435_at	CTS telomere maintenance complex component 1	CTC1	80169
219436_s_at	endomucin	EMCN	51705
219437_s_at	ankyrin repeat domain 11	ANKRD11	29123
219438_at	Na+/K+ transporting ATPase interacting 1	NKAIN1	79570
219439_at	core 1 synthase; glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	C1GALT1	56913
219440_at	retinoic acid induced 2	RAI2	10742
219441_s_at	leucine-rich repeat kinase 1	LRRK1	79705
219442_at	clustered mitochondria (cluA/CLU1) homolog pseudogene 3	CLUHP3	100132341
219443_at	taspase; threonine aspartase; 1	TASP1	55617
219444_at	BCL6 corepressor-like 1	BCORL1	63035
219445_at	glioma tumor suppressor candidate region gene 1	GLTSCR1	29998
219446_at	RIC8 guanine nucleotide exchange factor B	RIC8B	55188
219447_s_at	solute carrier family 35 (GDP-fucose transporter); member C2	SLC35C2	51006
219448_at	transmembrane protein 70	TMEM70	54968
219449_s_at	transmembrane protein 70	TMEM70	54968
219450_at	chromosome 4 open reading frame 19	C4orf19	55286
219451_at	methionine sulfoxide reductase B2	MSRB2	22921
219452_at	dipeptidase 2	DPEP2	64174
219453_at	kelch-like family member 36	KLHL36	79786
219454_at	EGF-like-domain; multiple 6	EGFL6	25975
219455_at	chromosome 7 open reading frame 63	C7orf63	79846
219456_s_at	Ras and Rab interactor 3	RIN3	79890
219457_s_at	Ras and Rab interactor 3	RIN3	79890
219458_s_at	NOP2/Sun domain family; member 3	NSUN3	63899
219459_at	polymerase (RNA) III (DNA directed) polypeptide B	POLR3B	55703
219460_s_at	transmembrane protein 127	TMEM127	55654
219461_at	p21 protein (Cdc42/Rac)-activated kinase 6	PAK6	56924
219462_at	transmembrane protein 53	TMEM53	79639
219463_at	lysosomal-associated membrane protein family; member 5	LAMP5	24141
219464_at	carbonic anhydrase XIV	CA14	23632
219465_at	apolipoprotein A-II	APOA2	336
219466_s_at	apolipoprotein A-II	APOA2	336
219467_at	gypsy retrotransposon integrase 1	GIN1	54826
219468_s_at	CUE domain containing 1	CUEDC1	404093
219469_at	dynein; cytoplasmic 2; heavy chain 1	DYNC2H1	79659
219470_x_at	cyclin J	CCNJ	54619
219471_at	KIAA0226-like	KIAA0226L	80183
219472_at	centromere protein O	CENPO	79172
219473_at	ganglioside induced differentiation associated protein 2	GDAP2	54834
219474_at	chromosome 3 open reading frame 52	C3orf52	79669
219475_at	oxidative stress induced growth inhibitor 1	OSGIN1	29948
219476_at	chromosome 1 open reading frame 116	C1orf116	79098
219477_s_at	uncharacterized LOC101930578 /// mitochondrial ribosomal protein S31 pseudogene 5 /// thrombospondin; type I; domain containing 1	LOC101930578 /// MRPS31P5 /// THSD1	55901 /// 100887750 /// 101930578
219478_at	WAP four-disulfide core domain 1	WFDC1	58189
219479_at	KDEL (Lys-Asp-Glu-Leu) containing 1	KDELC1	79070
219480_at	snail family zinc finger 1	SNAI1	6615
219481_at	tetratricopeptide repeat domain 13	TTC13	79573
219482_at	SET domain containing 4	SETD4	54093
219483_s_at	porcupine homolog (Drosophila)	PORCN	64840
219484_at	host cell factor C2	HCFC2	29915
219485_s_at	proteasome (prosome; macropain) 26S subunit; non-ATPase; 10	PSMD10	5716
219486_at	dihydrouridine synthase 2	DUS2	54920
219487_at	Bardet-Biedl syndrome 10	BBS10	79738
219488_at	alpha 1;4-galactosyltransferase	A4GALT	53947
219489_s_at	nucleoredoxin	NXN	64359
219490_s_at	DNA cross-link repair 1B	DCLRE1B	64858
219491_at	leucine rich repeat and fibronectin type III domain containing 4	LRFN4	78999
219492_at	cysteine-rich hydrophobic domain 2	CHIC2	26511
219493_at	SHC SH2-domain binding protein 1	SHCBP1	79801
219494_at	RAD54 homolog B (S. cerevisiae)	RAD54B	25788
219495_s_at	zinc finger protein 180	ZNF180	7733
219496_at	sosondowah ankyrin repeat domain family member C	SOWAHC	65124
219497_s_at	B-cell CLL/lymphoma 11A (zinc finger protein)	BCL11A	53335
219498_s_at	B-cell CLL/lymphoma 11A (zinc finger protein)	BCL11A	53335
219499_at	Sec61 alpha 2 subunit (S. cerevisiae)	SEC61A2	55176
219500_at	cardiotrophin-like cytokine factor 1	CLCF1	23529
219501_at	ecto-NOX disulfide-thiol exchanger 1	ENOX1	55068
219502_at	nei endonuclease VIII-like 3 (E. coli)	NEIL3	55247
219503_s_at	transmembrane protein 40	TMEM40	55287
219504_s_at	RNA polymerase II associated protein 2	RPAP2	79871
219505_at	cat eye syndrome chromosome region; candidate 1	CECR1	51816
219506_at	chromosome 1 open reading frame 54	C1orf54	79630
219507_at	arginine/serine-rich coiled-coil 1	RSRC1	51319
219508_at	glucosaminyl (N-acetyl) transferase 3; mucin type	GCNT3	9245
219509_at	myozenin 1	MYOZ1	58529
219510_at	polymerase (DNA directed); theta	POLQ	10721
219511_s_at	synuclein; alpha interacting protein	SNCAIP	9627
219512_at	DSN1; MIS12 kinetochore complex component	DSN1	79980
219513_s_at	SH2 domain containing 3A	SH2D3A	10045
219514_at	angiopoietin-like 2	ANGPTL2	23452
219515_at	PR domain containing 10	PRDM10	56980
219516_at	transient receptor potential cation channel; subfamily V; member 4	TRPV4	59341
219517_at	elongation factor RNA polymerase II-like 3	ELL3	80237
219518_s_at	elongation factor RNA polymerase II-like 3	ELL3	80237
219519_s_at	sialic acid binding Ig-like lectin 1; sialoadhesin	SIGLEC1	6614
219520_s_at	WWC family member 3	WWC3	55841
219521_at	beta-1;3-glucuronyltransferase 1 (glucuronosyltransferase P)	B3GAT1	27087
219522_at	four jointed box 1 (Drosophila)	FJX1	24147
219523_s_at	teneurin transmembrane protein 3	TENM3	55714
219524_s_at	NADH dehydrogenase (ubiquinone) complex I; assembly factor 5	NDUFAF5	79133
219525_at	solute carrier family 47 (multidrug and toxin extrusion); member 1	SLC47A1	55244
219526_at	chromosome 14 open reading frame 169	C14orf169	79697
219527_at	mitochondrial amidoxime reducing component 2	MARC2	54996
219528_s_at	B-cell CLL/lymphoma 11B (zinc finger protein)	BCL11B	64919
219529_at	chloride intracellular channel 3	CLIC3	9022
219530_at	partner and localizer of BRCA2	PALB2	79728
219531_at	centrosomal protein 72kDa	CEP72	55722
219532_at	ELOVL fatty acid elongase 4	ELOVL4	6785
219533_at			
219534_x_at	cyclin-dependent kinase inhibitor 1C (p57; Kip2)	CDKN1C	1028
219535_at	hormonally up-regulated Neu-associated kinase	HUNK	30811
219536_s_at	ZFP64 zinc finger protein	ZFP64	55734
219537_x_at	delta-like 3 (Drosophila)	DLL3	10683
219538_at	WD repeat domain 5B	WDR5B	54554
219539_at	gem (nuclear organelle) associated protein 6	GEMIN6	79833
219540_at	zinc finger protein 267	ZNF267	10308
219541_at	Lck interacting transmembrane adaptor 1	LIME1	54923
219542_at	NIMA-related kinase 11	NEK11	79858
219543_at	phenazine biosynthesis-like protein domain containing	PBLD	64081
219544_at	bora; aurora kinase A activator	BORA	79866
219545_at	potassium channel tetramerization domain containing 14 /// NDUFC2-KCTD14 readthrough	KCTD14 /// NDUFC2-KCTD14	65987 /// 100532726
219546_at	BMP2 inducible kinase	BMP2K	55589
219547_at	cytochrome c oxidase assembly homolog 15 (yeast)	COX15	1355
219548_at	zinc finger protein 16	ZNF16	7564
219549_s_at	reticulon 3	RTN3	10313
219550_at	roundabout; axon guidance receptor; homolog 3 (Drosophila)	ROBO3	64221
219551_at	ELL associated factor 2	EAF2	55840
219552_at	sushi; von Willebrand factor type A; EGF and pentraxin domain containing 1	SVEP1	79987
219553_at	NME/NM23 family member 7	NME7	29922
219554_at	Rh family; C glycoprotein	RHCG	51458
219555_s_at	centromere protein N	CENPN	55839
219556_at	chromosome 16 open reading frame 59	C16orf59	80178
219557_s_at	nuclear receptor interacting protein 3	NRIP3	56675
219558_at	ATPase type 13A3	ATP13A3	79572
219559_at	solute carrier family 17 (vesicular nucleotide transporter); member 9	SLC17A9	63910
219560_at	chromosome 22 open reading frame 29 /// guanine nucleotide binding protein (G protein); beta polypeptide 1-like	C22orf29 /// GNB1L	54584 /// 79680
219561_at	coatomer protein complex; subunit zeta 2	COPZ2	51226
219562_at	RAB26; member RAS oncogene family	RAB26	25837
219563_at	long intergenic non-protein coding RNA 341 /// spectrin repeat containing; nuclear envelope family member 3	LINC00341 /// SYNE3	79686 /// 161176
219564_at	potassium inwardly-rectifying channel; subfamily J; member 16	KCNJ16	3773
219565_at	cytochrome P450; family 20; subfamily A; polypeptide 1	CYP20A1	57404
219566_at	pleckstrin homology domain containing; family F (with FYVE domain) member 1	PLEKHF1	79156
219567_s_at	exonuclease 5	EXO5	64789
219568_x_at	SRY (sex determining region Y)-box 18	SOX18	54345
219569_s_at	solute carrier family 35; member G2	SLC35G2	80723
219570_at	kinesin family member 16B	KIF16B	55614
219571_s_at	zinc finger protein 12	ZNF12	7559
219572_at	Ca++-dependent secretion activator 2	CADPS2	93664
219573_at	leucine rich repeat containing 16A	LRRC16A	55604
219574_at	membrane-associated ring finger (C3HC4) 1; E3 ubiquitin protein ligase	MARCH1	55016
219575_s_at	component of oligomeric golgi complex 8 /// peptide deformylase (mitochondrial)	COG8 /// PDF	64146 /// 84342
219576_at	MAP7 domain containing 3	MAP7D3	79649
219577_s_at	ATP-binding cassette; sub-family A (ABC1); member 7	ABCA7	10347
219578_s_at	cytoplasmic polyadenylation element binding protein 1	CPEB1	64506
219579_at	RAB3A interacting protein (rabin3)-like 1	RAB3IL1	5866
219580_s_at	transmembrane channel-like 5	TMC5	79838
219581_at	TSEN2 tRNA splicing endonuclease subunit	TSEN2	80746
219582_at	opioid growth factor receptor-like 1	OGFRL1	79627
219583_s_at	spermatogenesis associated 7	SPATA7	55812
219584_at	phospholipase A1 member A	PLA1A	51365
219585_at	coiled-coil domain containing 28B	CCDC28B	79140
219586_at	WD repeat domain 59	WDR59	79726
219587_at	tetratricopeptide repeat domain 12	TTC12	54970
219588_s_at	non-SMC condensin II complex; subunit G2	NCAPG2	54892
219589_s_at	transmembrane protein 143	TMEM143	55260
219590_x_at	diphthamide biosynthesis 5	DPH5	51611
219591_at	cell cycle exit and neuronal differentiation 1	CEND1	51286
219592_at	microcephalin 1	MCPH1	79648
219593_at	solute carrier family 15 (oligopeptide transporter); member 3	SLC15A3	51296
219594_at	ninjurin 2	NINJ2	4815
219595_at	zinc finger protein 26	ZNF26	7574
219596_at	THAP domain containing 10	THAP10	56906
219597_s_at	dual oxidase 1	DUOX1	53905
219598_s_at	RWD domain containing 1	RWDD1	51389
219599_at	eukaryotic translation initiation factor 4B	EIF4B	1975
219600_s_at	transmembrane protein 50B	TMEM50B	757
219601_s_at	chromosome 10 open reading frame 12	C10orf12	26148
219602_s_at	piezo-type mechanosensitive ion channel component 2	PIEZO2	63895
219603_s_at	zinc finger protein 226	ZNF226	7769
219604_s_at	zinc finger protein 3	ZNF3	7551
219605_at	zinc finger protein 3	ZNF3	7551
219606_at	PHD finger protein 20-like 1	PHF20L1	51105
219607_s_at	membrane-spanning 4-domains; subfamily A; member 4A	MS4A4A	51338
219608_s_at	F-box protein 38	FBXO38	81545
219609_at	WD repeat domain 25	WDR25	79446
219610_at	Rho guanine nucleotide exchange factor (GEF) 28	ARHGEF28	64283
219611_s_at	centrosomal protein 85kDa	CEP85	64793
219612_s_at	fibrinogen gamma chain	FGG	2266
219613_s_at	sirtuin 6	SIRT6	51548
219614_s_at	solute carrier family 6 (proline IMINO transporter); member 20	SLC6A20	54716
219615_s_at	potassium channel; subfamily K; member 5	KCNK5	8645
219616_at	acyl-CoA synthetase short-chain family member 3	ACSS3	79611
219617_at	calmodulin-lysine N-methyltransferase	CAMKMT	79823
219618_at	interleukin-1 receptor-associated kinase 4	IRAK4	51135
219619_at	DIRAS family; GTP-binding RAS-like 2	DIRAS2	54769
219620_x_at	torsin family 4; member A	TOR4A	54863
219621_at	claspin	CLSPN	63967
219622_at	RAB20; member RAS oncogene family	RAB20	55647
219623_at	ARP5 actin-related protein 5 homolog (yeast)	ACTR5	79913
219624_at	BCL2-associated athanogene 4	BAG4	9530
219625_s_at	collagen; type IV; alpha 3 (Goodpasture antigen) binding protein	COL4A3BP	10087
219626_at	MAP7 domain containing 3	MAP7D3	79649
219627_at	zinc finger family member 767; pseudogene	ZNF767P	79970
219628_at	zinc finger; matrin-type 3	ZMAT3	64393
219629_at	family with sequence similarity 118; member A	FAM118A	55007
219630_at	PDZK1 interacting protein 1	PDZK1IP1	10158
219631_at	low density lipoprotein receptor-related protein 12	LRP12	29967
219632_s_at	sedoheptulokinase /// transient receptor potential cation channel; subfamily V; member 1	SHPK /// TRPV1	7442 /// 23729
219633_at	tocopherol (alpha) transfer protein-like	TTPAL	79183
219634_at	carbohydrate (chondroitin 4) sulfotransferase 11	CHST11	50515
219635_at	zinc finger protein 606	ZNF606	80095
219636_s_at	armadillo repeat containing 9	ARMC9	80210
219637_at	armadillo repeat containing 9	ARMC9	80210
219638_at	F-box protein 22	FBXO22	26263
219639_x_at	poly (ADP-ribose) polymerase family; member 6	PARP6	56965
219640_at	claudin 15	CLDN15	24146
219641_at	de-etiolated homolog 1 (Arabidopsis)	DET1	55070
219642_s_at	peroxisomal biogenesis factor 5-like	PEX5L	51555
219643_at	low density lipoprotein receptor-related protein 1B	LRP1B	53353
219644_at	centrosomal protein 83kDa	CEP83	51134
219645_at	calsequestrin 1 (fast-twitch; skeletal muscle)	CASQ1	844
219646_at	differentially expressed in FDCP 8 homolog (mouse)	DEF8	54849
219647_at	popeye domain containing 2	POPDC2	64091
219648_at	melanoregulin	MREG	55686
219649_at	ALG6; alpha-1;3-glucosyltransferase	ALG6	29929
219650_at	excision repair cross-complementation group 6-like	ERCC6L	54821
219651_at	developmental pluripotency associated 4	DPPA4	55211
219652_s_at	chromosome X open reading frame 36	CXorf36	79742
219653_at	LSM14B; SCD6 homolog B (S. cerevisiae)	LSM14B	149986
