GeneID,Symbol,link,description,chromosome
203611,CDY2B,https://www.ncbi.nlm.nih.gov/gene/203611,chromodomain Y-linked 2B,Yq11.222
203859,ANO5,https://www.ncbi.nlm.nih.gov/gene/203859,anoctamin 5,11p14.3
204010,RPSAP52,https://www.ncbi.nlm.nih.gov/gene/204010,ribosomal protein SA pseudogene 52,12q14.3
204219,CERS3,https://www.ncbi.nlm.nih.gov/gene/204219,ceramide synthase 3,15q26.3
204474,PDILT,https://www.ncbi.nlm.nih.gov/gene/204474,protein disulfide isomerase like; testis expressed,16p12.3
204777,IGLJCOR18,https://www.ncbi.nlm.nih.gov/gene/204777,immunoglobulin lambda joining-constant/OR18 (pseudogene),18p11.31
204801,NLRP11,https://www.ncbi.nlm.nih.gov/gene/204801,NLR family pyrin domain containing 11,19q13.43
204851,HIPK1,https://www.ncbi.nlm.nih.gov/gene/204851,homeodomain interacting protein kinase 1,1p13.2
204962,SLC44A5,https://www.ncbi.nlm.nih.gov/gene/204962,solute carrier family 44 member 5,1p31.1
205147,AMER3,https://www.ncbi.nlm.nih.gov/gene/205147,APC membrane recruitment protein 3,2q21.1
205251,MTLN,https://www.ncbi.nlm.nih.gov/gene/205251,mitoregulin,2q13
205272,CNN2P8,https://www.ncbi.nlm.nih.gov/gene/205272,calponin 2 pseudogene 8,2q11.1
205327,C2orf69,https://www.ncbi.nlm.nih.gov/gene/205327,chromosome 2 open reading frame 69,2q33.1
205428,DIPK2A,https://www.ncbi.nlm.nih.gov/gene/205428,divergent protein kinase domain 2A,3q24
205564,SENP5,https://www.ncbi.nlm.nih.gov/gene/205564,SUMO specific peptidase 5,3q29
205655,NBPF21P,https://www.ncbi.nlm.nih.gov/gene/205655,NBPF member 21; pseudogene,3p22.2
205717,USF3,https://www.ncbi.nlm.nih.gov/gene/205717,upstream transcription factor family member 3,3q13.2
205860,TRIML2,https://www.ncbi.nlm.nih.gov/gene/205860,tripartite motif family like 2,4q35.2
206338,LVRN,https://www.ncbi.nlm.nih.gov/gene/206338,laeverin,5q23.1
206358,SLC36A1,https://www.ncbi.nlm.nih.gov/gene/206358,solute carrier family 36 member 1,5q33.1
206412,C6orf163,https://www.ncbi.nlm.nih.gov/gene/206412,chromosome 6 open reading frame 163,6q15
206426,PIP5K1P1,https://www.ncbi.nlm.nih.gov/gene/206426,phosphatidylinositol-4-phosphate 5-kinase type 1 pseudogene 1,6p24.3
207032,RPL36AP52,https://www.ncbi.nlm.nih.gov/gene/207032,RPL36A pseudogene 52,Xq27.1
207063,DHRSX,https://www.ncbi.nlm.nih.gov/gene/207063,dehydrogenase/reductase X-linked,Xp22.33 and Yp11.2
207107,SFTA1P,https://www.ncbi.nlm.nih.gov/gene/207107,surfactant associated 1; lncRNA,10p14
207147,PRSS59P,https://www.ncbi.nlm.nih.gov/gene/207147,serine protease 59; pseudogene,7q34
219285,SAMD9L,https://www.ncbi.nlm.nih.gov/gene/219285,sterile alpha motif domain containing 9 like,7q21.2
219287,AMER2,https://www.ncbi.nlm.nih.gov/gene/219287,APC membrane recruitment protein 2,13q12.13
219293,ATAD3C,https://www.ncbi.nlm.nih.gov/gene/219293,ATPase family AAA domain containing 3C,1p36.33
219333,USP12,https://www.ncbi.nlm.nih.gov/gene/219333,ubiquitin specific peptidase 12,13q12.13
219347,TMEM254-AS1,https://www.ncbi.nlm.nih.gov/gene/219347,TMEM254 antisense RNA 1,10q22.3
219348,PLAC9,https://www.ncbi.nlm.nih.gov/gene/219348,placenta associated 9,10q22.3
219402,MTIF3,https://www.ncbi.nlm.nih.gov/gene/219402,mitochondrial translational initiation factor 3,13q12.2
219409,GSX1,https://www.ncbi.nlm.nih.gov/gene/219409,GS homeobox 1,13q12.2
219417,OR8U1,https://www.ncbi.nlm.nih.gov/gene/219417,olfactory receptor family 8 subfamily U member 1,11q12.1
219428,OR4C16,https://www.ncbi.nlm.nih.gov/gene/219428,olfactory receptor family 4 subfamily C member 16,11q11
219429,OR4C11,https://www.ncbi.nlm.nih.gov/gene/219429,olfactory receptor family 4 subfamily C member 11,11q11
219431,OR4S2,https://www.ncbi.nlm.nih.gov/gene/219431,olfactory receptor family 4 subfamily S member 2,11q11
219432,OR4C6,https://www.ncbi.nlm.nih.gov/gene/219432,olfactory receptor family 4 subfamily C member 6,11q11
219436,OR5D14,https://www.ncbi.nlm.nih.gov/gene/219436,olfactory receptor family 5 subfamily D member 14,11q11
219437,OR5L1,https://www.ncbi.nlm.nih.gov/gene/219437,olfactory receptor family 5 subfamily L member 1,11q12.1
219438,OR5D18,https://www.ncbi.nlm.nih.gov/gene/219438,olfactory receptor family 5 subfamily D member 18,11q12.1
219445,OR7E5P,https://www.ncbi.nlm.nih.gov/gene/219445,olfactory receptor family 7 subfamily E member 5 pseudogene,11q12.1
219447,OR5AS1,https://www.ncbi.nlm.nih.gov/gene/219447,olfactory receptor family 5 subfamily AS member 1,11q12.1
219453,OR8K5,https://www.ncbi.nlm.nih.gov/gene/219453,olfactory receptor family 8 subfamily K member 5,11q12.1
219464,OR5T2,https://www.ncbi.nlm.nih.gov/gene/219464,olfactory receptor family 5 subfamily T member 2,11q12.1
219469,OR8H1,https://www.ncbi.nlm.nih.gov/gene/219469,olfactory receptor family 8 subfamily H member 1,11q12.1
219473,OR8K3,https://www.ncbi.nlm.nih.gov/gene/219473,olfactory receptor family 8 subfamily K member 3 (gene/pseudogene),11q12.1
219477,OR8J1,https://www.ncbi.nlm.nih.gov/gene/219477,olfactory receptor family 8 subfamily J member 1,11q12.1
219479,OR8U3,https://www.ncbi.nlm.nih.gov/gene/219479,olfactory receptor family 8 subfamily U member 3,11q12.1
219482,OR5M3,https://www.ncbi.nlm.nih.gov/gene/219482,olfactory receptor family 5 subfamily M member 3,11q12.1
219484,OR5M8,https://www.ncbi.nlm.nih.gov/gene/219484,olfactory receptor family 5 subfamily M member 8,11q12.1
219487,OR5M11,https://www.ncbi.nlm.nih.gov/gene/219487,olfactory receptor family 5 subfamily M member 11,11q12.1
219493,OR5AR1,https://www.ncbi.nlm.nih.gov/gene/219493,olfactory receptor family 5 subfamily AR member 1,11q12.1
219525,OR5AK4P,https://www.ncbi.nlm.nih.gov/gene/219525,olfactory receptor family 5 subfamily AK member 4 pseudogene,11q12.1
219527,LRRC55,https://www.ncbi.nlm.nih.gov/gene/219527,leucine rich repeat containing 55,11q12.1
219537,SMTNL1,https://www.ncbi.nlm.nih.gov/gene/219537,smoothelin like 1,11q12.1
219539,YPEL4,https://www.ncbi.nlm.nih.gov/gene/219539,yippee like 4,11q12.1
219541,MED19,https://www.ncbi.nlm.nih.gov/gene/219541,mediator complex subunit 19,11q12.1
219557,TEX47,https://www.ncbi.nlm.nih.gov/gene/219557,testis expressed 47,7q21.13
219578,ZNF804B,https://www.ncbi.nlm.nih.gov/gene/219578,zinc finger protein 804B,7q21.13
219595,FOLH1B,https://www.ncbi.nlm.nih.gov/gene/219595,folate hydrolase 1B,11q14.3
219621,CABCOCO1,https://www.ncbi.nlm.nih.gov/gene/219621,ciliary associated calcium binding coiled-coil 1,10q21.2
219623,TMEM26,https://www.ncbi.nlm.nih.gov/gene/219623,transmembrane protein 26,10q21.2
219654,ZCCHC24,https://www.ncbi.nlm.nih.gov/gene/219654,zinc finger CCHC-type containing 24,10q22.3
219670,ENKUR,https://www.ncbi.nlm.nih.gov/gene/219670,enkurin; TRPC channel interacting protein,10p12.1
219681,ARMC3,https://www.ncbi.nlm.nih.gov/gene/219681,armadillo repeat containing 3,10p12.2
219699,UNC5B,https://www.ncbi.nlm.nih.gov/gene/219699,unc-5 netrin receptor B,10q22.1
219731,PROSER2-AS1,https://www.ncbi.nlm.nih.gov/gene/219731,PROSER2 antisense RNA 1,10p14
219736,STOX1,https://www.ncbi.nlm.nih.gov/gene/219736,storkhead box 1,10q22.1
219738,FAM241B,https://www.ncbi.nlm.nih.gov/gene/219738,family with sequence similarity 241 member B,10q22.1
219743,TYSND1,https://www.ncbi.nlm.nih.gov/gene/219743,trypsin like peroxisomal matrix peptidase 1,10q22.1
219749,ZNF25,https://www.ncbi.nlm.nih.gov/gene/219749,zinc finger protein 25,10p11.21
219752,TACC1P1,https://www.ncbi.nlm.nih.gov/gene/219752,transforming acidic coiled-coil containing protein 1 pseudogene 1,10p11.21
219770,GJD4,https://www.ncbi.nlm.nih.gov/gene/219770,gap junction protein delta 4,10p11.21
219771,CCNY,https://www.ncbi.nlm.nih.gov/gene/219771,cyclin Y,10p11.21
219790,RTKN2,https://www.ncbi.nlm.nih.gov/gene/219790,rhotekin 2,10q21.2
219793,TBATA,https://www.ncbi.nlm.nih.gov/gene/219793,thymus; brain and testes associated,10q22.1
219833,C11orf45,https://www.ncbi.nlm.nih.gov/gene/219833,chromosome 11 open reading frame 45,11q24.3
219844,HYLS1,https://www.ncbi.nlm.nih.gov/gene/219844,HYLS1 centriolar and ciliogenesis associated,11q24.2
219854,TMEM218,https://www.ncbi.nlm.nih.gov/gene/219854,transmembrane protein 218,11q24.2
219855,SLC37A2,https://www.ncbi.nlm.nih.gov/gene/219855,solute carrier family 37 member 2,11q24.2
219858,OR8B12,https://www.ncbi.nlm.nih.gov/gene/219858,olfactory receptor family 8 subfamily B member 12,11q24.2
219865,OR8G5,https://www.ncbi.nlm.nih.gov/gene/219865,olfactory receptor family 8 subfamily G member 5,11q24.2
219869,OR10G8,https://www.ncbi.nlm.nih.gov/gene/219869,olfactory receptor family 10 subfamily G member 8,11q24.2
219870,OR10G9,https://www.ncbi.nlm.nih.gov/gene/219870,olfactory receptor family 10 subfamily G member 9,11q24.2
219873,OR10S1,https://www.ncbi.nlm.nih.gov/gene/219873,olfactory receptor family 10 subfamily S member 1,11q24.1
219874,OR6T1,https://www.ncbi.nlm.nih.gov/gene/219874,olfactory receptor family 6 subfamily T member 1,11q24.1
219875,OR4D5,https://www.ncbi.nlm.nih.gov/gene/219875,olfactory receptor family 4 subfamily D member 5,11q24.1
219899,TBCEL,https://www.ncbi.nlm.nih.gov/gene/219899,tubulin folding cofactor E like,11q23.3
219902,TLCD5,https://www.ncbi.nlm.nih.gov/gene/219902,TLC domain containing 5,11q23.3
219927,MRPL21,https://www.ncbi.nlm.nih.gov/gene/219927,mitochondrial ribosomal protein L21,11q13.3
219931,TPCN2,https://www.ncbi.nlm.nih.gov/gene/219931,two pore segment channel 2,11q13.3
219938,SPATA19,https://www.ncbi.nlm.nih.gov/gene/219938,spermatogenesis associated 19,11q25
219952,OR6Q1,https://www.ncbi.nlm.nih.gov/gene/219952,olfactory receptor family 6 subfamily Q member 1,11q12.1
219954,OR9I1,https://www.ncbi.nlm.nih.gov/gene/219954,olfactory receptor family 9 subfamily I member 1,11q12.1
219956,OR9Q1,https://www.ncbi.nlm.nih.gov/gene/219956,olfactory receptor family 9 subfamily Q member 1,11q12.1
219957,OR9Q2,https://www.ncbi.nlm.nih.gov/gene/219957,olfactory receptor family 9 subfamily Q member 2,11q12.1
219958,OR1S2,https://www.ncbi.nlm.nih.gov/gene/219958,olfactory receptor family 1 subfamily S member 2,11q12.1
219959,OR1S1,https://www.ncbi.nlm.nih.gov/gene/219959,olfactory receptor family 1 subfamily S member 1,11q12.1
219960,OR10Q1,https://www.ncbi.nlm.nih.gov/gene/219960,olfactory receptor family 10 subfamily Q member 1,11q12.1
219965,OR5B17,https://www.ncbi.nlm.nih.gov/gene/219965,olfactory receptor family 5 subfamily B member 17,11q12.1
219968,OR5B21,https://www.ncbi.nlm.nih.gov/gene/219968,olfactory receptor family 5 subfamily B member 21,11q12.1
219970,GLYATL2,https://www.ncbi.nlm.nih.gov/gene/219970,glycine-N-acyltransferase like 2,11q12.1
219972,MPEG1,https://www.ncbi.nlm.nih.gov/gene/219972,macrophage expressed 1,11q12.1
219981,OR5A2,https://www.ncbi.nlm.nih.gov/gene/219981,olfactory receptor family 5 subfamily A member 2,11q12.1
219982,OR5A1,https://www.ncbi.nlm.nih.gov/gene/219982,olfactory receptor family 5 subfamily A member 1,11q12.1
219983,OR4D6,https://www.ncbi.nlm.nih.gov/gene/219983,olfactory receptor family 4 subfamily D member 6,11q12.1
219986,OR4D11,https://www.ncbi.nlm.nih.gov/gene/219986,olfactory receptor family 4 subfamily D member 11,11q12.1
219988,PATL1,https://www.ncbi.nlm.nih.gov/gene/219988,PAT1 homolog 1; processing body mRNA decay factor,11q12.1
219990,OOSP2,https://www.ncbi.nlm.nih.gov/gene/219990,oocyte secreted protein 2,11q12.1
219995,MS4A15,https://www.ncbi.nlm.nih.gov/gene/219995,membrane spanning 4-domains A15,11q12.2
220001,VWCE,https://www.ncbi.nlm.nih.gov/gene/220001,von Willebrand factor C and EGF domains,11q12.2
220002,CYB561A3,https://www.ncbi.nlm.nih.gov/gene/220002,cytochrome b561 family member A3,11q12.2
220004,PPP1R32,https://www.ncbi.nlm.nih.gov/gene/220004,protein phosphatase 1 regulatory subunit 32,11q12.2
220032,GDPD4,https://www.ncbi.nlm.nih.gov/gene/220032,glycerophosphodiester phosphodiesterase domain containing 4,11q13.5
220042,DDIAS,https://www.ncbi.nlm.nih.gov/gene/220042,DNA damage induced apoptosis suppressor,11q14.1
220047,CCDC83,https://www.ncbi.nlm.nih.gov/gene/220047,coiled-coil domain containing 83,11q14.1-q14.2
220064,LTO1,https://www.ncbi.nlm.nih.gov/gene/220064,LTO1 maturation factor of ABCE1,11q13.2
220070,SHANK2-AS3,https://www.ncbi.nlm.nih.gov/gene/220070,SHANK2 antisense RNA 3,11q13.4
220074,LRTOMT,https://www.ncbi.nlm.nih.gov/gene/220074,leucine rich transmembrane and O-methyltransferase domain containing,11q13.4
220081,ERICH6B,https://www.ncbi.nlm.nih.gov/gene/220081,glutamate rich 6B,13q14.13
220082,CBY2,https://www.ncbi.nlm.nih.gov/gene/220082,chibby family member 2,13q14.13
220107,DLEU7,https://www.ncbi.nlm.nih.gov/gene/220107,deleted in lymphocytic leukemia 7,13q14.3
220108,FAM124A,https://www.ncbi.nlm.nih.gov/gene/220108,family with sequence similarity 124 member A,13q14.3
220112,CTAGE3P,https://www.ncbi.nlm.nih.gov/gene/220112,CTAGE family member 3; pseudogene,13q14.3
220115,TPTE2P3,https://www.ncbi.nlm.nih.gov/gene/220115,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 3,13q14.3
220134,SKA1,https://www.ncbi.nlm.nih.gov/gene/220134,spindle and kinetochore associated complex subunit 1,18q21.1
220136,CFAP53,https://www.ncbi.nlm.nih.gov/gene/220136,cilia and flagella associated protein 53,18q21.1
220147,CTBP2P3,https://www.ncbi.nlm.nih.gov/gene/220147,CTBP2 pseudogene 3,18q21.32
220158,GTSCR1,https://www.ncbi.nlm.nih.gov/gene/220158,Gilles de la Tourette syndrome chromosome region; candidate 1,18q22.2
220164,DOK6,https://www.ncbi.nlm.nih.gov/gene/220164,docking protein 6,18q22.2
220202,ATOH7,https://www.ncbi.nlm.nih.gov/gene/220202,atonal bHLH transcription factor 7,10q21.3
220213,OTUD1,https://www.ncbi.nlm.nih.gov/gene/220213,OTU deubiquitinase 1,10p12.2
220296,HEPACAM,https://www.ncbi.nlm.nih.gov/gene/220296,hepatic and glial cell adhesion molecule,11q24.2
220323,OAF,https://www.ncbi.nlm.nih.gov/gene/220323,out at first homolog,11q23.3
220359,TIGD3,https://www.ncbi.nlm.nih.gov/gene/220359,tigger transposable element derived 3,11q13.1
220382,FAM181B,https://www.ncbi.nlm.nih.gov/gene/220382,family with sequence similarity 181 member B,11q14.1
220388,CCDC89,https://www.ncbi.nlm.nih.gov/gene/220388,coiled-coil domain containing 89,11q14.1
220416,LRRC63,https://www.ncbi.nlm.nih.gov/gene/220416,leucine rich repeat containing 63,13q14.13
220429,CTAGE10P,https://www.ncbi.nlm.nih.gov/gene/220429,CTAGE family member 10; pseudogene,13q14.2
220433,RPS4XP16,https://www.ncbi.nlm.nih.gov/gene/220433,ribosomal protein S4X pseudogene 16,13q14.3
220441,RNF152,https://www.ncbi.nlm.nih.gov/gene/220441,ring finger protein 152,18q21.33
220594,USP32P2,https://www.ncbi.nlm.nih.gov/gene/220594,ubiquitin specific peptidase 32 pseudogene 2,17p11.2
220717,RPLP0P6,https://www.ncbi.nlm.nih.gov/gene/220717,ribosomal protein lateral stalk subunit P0 pseudogene 6,2p22.1
220786,CDK7P1,https://www.ncbi.nlm.nih.gov/gene/220786,cyclin dependent kinase 7 pseudogene 1,2q24.1
220793,FUNDC2P1,https://www.ncbi.nlm.nih.gov/gene/220793,FUN14 domain containing 2 pseudogene 1,5q13.2
220832,FABP5P3,https://www.ncbi.nlm.nih.gov/gene/220832,fatty acid binding protein 5 pseudogene 3,7q36.1
220869,CBWD5,https://www.ncbi.nlm.nih.gov/gene/220869,COBW domain containing 5,9q21.11
220885,RPSAP15,https://www.ncbi.nlm.nih.gov/gene/220885,ribosomal protein SA pseudogene 15,Xq21.31
220906,WAC-AS1,https://www.ncbi.nlm.nih.gov/gene/220906,WAC antisense RNA 1 (head to head),10p12.1
220929,ZNF438,https://www.ncbi.nlm.nih.gov/gene/220929,zinc finger protein 438,10p11.23
220930,ZEB1-AS1,https://www.ncbi.nlm.nih.gov/gene/220930,ZEB1 antisense RNA 1,10p11.22
220959,KRT8P16,https://www.ncbi.nlm.nih.gov/gene/220959,keratin 8 pseudogene 16,10p14
220963,SLC16A9,https://www.ncbi.nlm.nih.gov/gene/220963,solute carrier family 16 member 9,10q21.2
220965,FAM13C,https://www.ncbi.nlm.nih.gov/gene/220965,family with sequence similarity 13 member C,10q21.1
220972,MARCHF8,https://www.ncbi.nlm.nih.gov/gene/220972,membrane associated ring-CH-type finger 8,10q11.21-q11.22
220974,OR6D1P,https://www.ncbi.nlm.nih.gov/gene/220974,olfactory receptor family 6 subfamily D member 1 pseudogene,10q11.21
220979,ZNF22-AS1,https://www.ncbi.nlm.nih.gov/gene/220979,ZNF22 antisense RNA 1,10q11.21
220980,TMEM72-AS1,https://www.ncbi.nlm.nih.gov/gene/220980,TMEM72 antisense RNA 1,10q11.21
220988,HNRNPA3,https://www.ncbi.nlm.nih.gov/gene/220988,heterogeneous nuclear ribonucleoprotein A3,2q31.2
220992,ZNF485,https://www.ncbi.nlm.nih.gov/gene/220992,zinc finger protein 485,10q11.21
221002,RASGEF1A,https://www.ncbi.nlm.nih.gov/gene/221002,RasGEF domain family member 1A,10q11.21
221017,CEP57L1P1,https://www.ncbi.nlm.nih.gov/gene/221017,centrosomal protein 57 like 1 pseudogene 1,10q22.1
221035,REEP3,https://www.ncbi.nlm.nih.gov/gene/221035,receptor accessory protein 3,10q21.3
221037,JMJD1C,https://www.ncbi.nlm.nih.gov/gene/221037,jumonji domain containing 1C,10q21.3
221044,UCMA,https://www.ncbi.nlm.nih.gov/gene/221044,upper zone of growth plate and cartilage matrix associated,10p13
221060,RPP38-DT,https://www.ncbi.nlm.nih.gov/gene/221060,RPP38 divergent transcript,10p13
221061,FAM171A1,https://www.ncbi.nlm.nih.gov/gene/221061,family with sequence similarity 171 member A1,10p13
221074,SLC39A12,https://www.ncbi.nlm.nih.gov/gene/221074,solute carrier family 39 member 12,10p12.33
221078,NSUN6,https://www.ncbi.nlm.nih.gov/gene/221078,NOP2/Sun RNA methyltransferase 6,10p12.31
221079,ARL5B,https://www.ncbi.nlm.nih.gov/gene/221079,ADP ribosylation factor like GTPase 5B,10p12.31
221091,LRRN4CL,https://www.ncbi.nlm.nih.gov/gene/221091,LRRN4 C-terminal like,11q12.3
221092,HNRNPUL2,https://www.ncbi.nlm.nih.gov/gene/221092,heterogeneous nuclear ribonucleoprotein U like 2,11q12.3
221120,ALKBH3,https://www.ncbi.nlm.nih.gov/gene/221120,alkB homolog 3; alpha-ketoglutarate dependent dioxygenase,11p11.2
221122,LINC02685,https://www.ncbi.nlm.nih.gov/gene/221122,long intergenic non-protein coding RNA 2685,11p11.2
221143,EEF1AKMT1,https://www.ncbi.nlm.nih.gov/gene/221143,EEF1A lysine methyltransferase 1,13q12.11
221150,SKA3,https://www.ncbi.nlm.nih.gov/gene/221150,spindle and kinetochore associated complex subunit 3,13q12.11
221154,MICU2,https://www.ncbi.nlm.nih.gov/gene/221154,mitochondrial calcium uptake 2,13q12.11
221178,SPATA13,https://www.ncbi.nlm.nih.gov/gene/221178,spermatogenesis associated 13,13q12.12
221180,CYCSP33,https://www.ncbi.nlm.nih.gov/gene/221180,CYCS pseudogene 33,13q12.12
221184,CPNE2,https://www.ncbi.nlm.nih.gov/gene/221184,copine 2,16q13
221188,ADGRG5,https://www.ncbi.nlm.nih.gov/gene/221188,adhesion G protein-coupled receptor G5,16q21
221191,PRSS54,https://www.ncbi.nlm.nih.gov/gene/221191,serine protease 54,16q21
221223,CES5A,https://www.ncbi.nlm.nih.gov/gene/221223,carboxylesterase 5A,16q12.2
221241,LINC00305,https://www.ncbi.nlm.nih.gov/gene/221241,long intergenic non-protein coding RNA 305,18q22.1
221262,CCDC162P,https://www.ncbi.nlm.nih.gov/gene/221262,coiled-coil domain containing 162; pseudogene,6q21
221264,AK9,https://www.ncbi.nlm.nih.gov/gene/221264,adenylate kinase 9,6q21
221294,NT5DC1,https://www.ncbi.nlm.nih.gov/gene/221294,5-nucleotidase domain containing 1,6q22.1
221301,CALHM4,https://www.ncbi.nlm.nih.gov/gene/221301,calcium homeostasis modulator family member 4,6q22.1
221302,ZUP1,https://www.ncbi.nlm.nih.gov/gene/221302,zinc finger containing ubiquitin peptidase 1,6q22.1
221303,FAM162B,https://www.ncbi.nlm.nih.gov/gene/221303,family with sequence similarity 162 member B,6q22.1
221322,TBC1D32,https://www.ncbi.nlm.nih.gov/gene/221322,TBC1 domain family member 32,6q22.31
221336,BEND6,https://www.ncbi.nlm.nih.gov/gene/221336,BEN domain containing 6,6p12.1
221357,GSTA5,https://www.ncbi.nlm.nih.gov/gene/221357,glutathione S-transferase alpha 5,6p12.2
221391,OPN5,https://www.ncbi.nlm.nih.gov/gene/221391,opsin 5,6p12.3
221393,ADGRF4,https://www.ncbi.nlm.nih.gov/gene/221393,adhesion G protein-coupled receptor F4,6p12.3
221395,ADGRF5,https://www.ncbi.nlm.nih.gov/gene/221395,adhesion G protein-coupled receptor F5,6p12.3
221400,TDRD6,https://www.ncbi.nlm.nih.gov/gene/221400,tudor domain containing 6,6p12.3
221409,SPATS1,https://www.ncbi.nlm.nih.gov/gene/221409,spermatogenesis associated serine rich 1,6p21.1
221416,C6orf223,https://www.ncbi.nlm.nih.gov/gene/221416,chromosome 6 open reading frame 223,6p21.1
221421,RSPH9,https://www.ncbi.nlm.nih.gov/gene/221421,radial spoke head component 9,6p21.1
221424,LRRC73,https://www.ncbi.nlm.nih.gov/gene/221424,leucine rich repeat containing 73,6p21.1
221438,TREML5P,https://www.ncbi.nlm.nih.gov/gene/221438,triggering receptor expressed on myeloid cells like 5; pseudogene,6p21.1
221442,ADCY10P1,https://www.ncbi.nlm.nih.gov/gene/221442,ADCY10 pseudogene 1,6p21.1
221443,OARD1,https://www.ncbi.nlm.nih.gov/gene/221443,O-acyl-ADP-ribose deacylase 1,6p21.1
221458,KIF6,https://www.ncbi.nlm.nih.gov/gene/221458,kinesin family member 6,6p21.2
221468,TMEM217,https://www.ncbi.nlm.nih.gov/gene/221468,transmembrane protein 217,6p21.2
221472,FGD2,https://www.ncbi.nlm.nih.gov/gene/221472,FYVE; RhoGEF and PH domain containing 2,6p21.2
221476,PI16,https://www.ncbi.nlm.nih.gov/gene/221476,peptidase inhibitor 16,6p21.2
221477,C6orf89,https://www.ncbi.nlm.nih.gov/gene/221477,chromosome 6 open reading frame 89,6p21.2
221481,ARMC12,https://www.ncbi.nlm.nih.gov/gene/221481,armadillo repeat containing 12,6p21.31
221491,SMIM29,https://www.ncbi.nlm.nih.gov/gene/221491,small integral membrane protein 29,6p21.31
221496,LEMD2,https://www.ncbi.nlm.nih.gov/gene/221496,LEM domain nuclear envelope protein 2,6p21.31
221504,ZBTB9,https://www.ncbi.nlm.nih.gov/gene/221504,zinc finger and BTB domain containing 9,6p21.32
221527,ZBTB12,https://www.ncbi.nlm.nih.gov/gene/221527,zinc finger and BTB domain containing 12,6p21.33
221545,C6orf136,https://www.ncbi.nlm.nih.gov/gene/221545,chromosome 6 open reading frame 136,6p21.33
221547,RANP1,https://www.ncbi.nlm.nih.gov/gene/221547,RAN pseudogene 1,6p22.1
221584,ZSCAN12P1,https://www.ncbi.nlm.nih.gov/gene/221584,zinc finger and SCAN domain containing 12 pseudogene 1,6p22.1
221613,H2AC1,https://www.ncbi.nlm.nih.gov/gene/221613,H2A clustered histone 1,6p22.2
221656,KDM1B,https://www.ncbi.nlm.nih.gov/gene/221656,lysine demethylase 1B,6p22.3
221662,RBM24,https://www.ncbi.nlm.nih.gov/gene/221662,RNA binding motif protein 24,6p22.3
221687,RNF182,https://www.ncbi.nlm.nih.gov/gene/221687,ring finger protein 182,6p23
221692,PHACTR1,https://www.ncbi.nlm.nih.gov/gene/221692,phosphatase and actin regulator 1,6p24.1
221710,SMIM13,https://www.ncbi.nlm.nih.gov/gene/221710,small integral membrane protein 13,6p24.2
221711,SYCP2L,https://www.ncbi.nlm.nih.gov/gene/221711,synaptonemal complex protein 2 like,6p24.2
221717,MRPL48P1,https://www.ncbi.nlm.nih.gov/gene/221717,mitochondrial ribosomal protein L48 pseudogene 1,6p24.3
221718,LINC00518,https://www.ncbi.nlm.nih.gov/gene/221718,long intergenic non-protein coding RNA 518,6p24.3
221749,PXDC1,https://www.ncbi.nlm.nih.gov/gene/221749,PX domain containing 1,6p25.2
221756,SERPINB9P1,https://www.ncbi.nlm.nih.gov/gene/221756,serpin family B member 9 pseudogene 1,6p25.2
221785,ZSCAN25,https://www.ncbi.nlm.nih.gov/gene/221785,zinc finger and SCAN domain containing 25,7q22.1
221786,FAM200A,https://www.ncbi.nlm.nih.gov/gene/221786,family with sequence similarity 200 member A,7q22.1
221806,VWDE,https://www.ncbi.nlm.nih.gov/gene/221806,von Willebrand factor D and EGF domains,7p21.3
221823,PRPS1L1,https://www.ncbi.nlm.nih.gov/gene/221823,phosphoribosyl pyrophosphate synthetase 1 like 1,7p21.1
221830,POLR1F,https://www.ncbi.nlm.nih.gov/gene/221830,RNA polymerase I subunit F,7p21.1
221833,SP8,https://www.ncbi.nlm.nih.gov/gene/221833,Sp8 transcription factor,7p21.1
221838,EEF1A1P6,https://www.ncbi.nlm.nih.gov/gene/221838,eukaryotic translation elongation factor 1 alpha 1 pseudogene 6,7p15.3
221883,HOXA11-AS,https://www.ncbi.nlm.nih.gov/gene/221883,HOXA11 antisense RNA,7p15.2
221895,JAZF1,https://www.ncbi.nlm.nih.gov/gene/221895,JAZF zinc finger 1,7p15.2-p15.1
221908,PPP1R35,https://www.ncbi.nlm.nih.gov/gene/221908,protein phosphatase 1 regulatory subunit 35,7q22.1
221914,GPC2,https://www.ncbi.nlm.nih.gov/gene/221914,glypican 2,7q22.1
221927,BRAT1,https://www.ncbi.nlm.nih.gov/gene/221927,BRCA1 associated ATM activator 1,7p22.3
221935,SDK1,https://www.ncbi.nlm.nih.gov/gene/221935,sidekick cell adhesion molecule 1,7p22.2
221937,FOXK1,https://www.ncbi.nlm.nih.gov/gene/221937,forkhead box K1,7p22.1
221938,MMD2,https://www.ncbi.nlm.nih.gov/gene/221938,monocyte to macrophage differentiation associated 2,7p22.1
221955,DAGLB,https://www.ncbi.nlm.nih.gov/gene/221955,diacylglycerol lipase beta,7p22.1
221960,CCZ1B,https://www.ncbi.nlm.nih.gov/gene/221960,CCZ1 homolog B; vacuolar protein trafficking and biogenesis associated,7p22.1
221981,THSD7A,https://www.ncbi.nlm.nih.gov/gene/221981,thrombospondin type 1 domain containing 7A,7p21.3
