GeneID,Symbol,link,description,chromosome
106994063,LOC106994063,,protein DBF4 homolog B pseudogene,16
106994062,LOC106994062,,uncharacterized LOC106994062,16
106994061,LOC106994061,,uncharacterized LOC106994061,1
106994060,LOC106994060,,uncharacterized protein FAM215A,16
106994059,LOC106994059,,uncharacterized LOC106994059,16
106994058,LOC106994058,,uncharacterized LOC106994058,16
106994057,LOC106994057,,uncharacterized LOC106994057,16
106994056,LOC106994056,,uncharacterized LOC106994056,16
106994055,LOC106994055,,uncharacterized LOC106994055,16
106994054,LOC106994054,,mediator of RNA polymerase II transcription subunit 15-like,16
106994050,LOC106994050,,uncharacterized LOC106994050,1
106994049,LOC106994049,,uncharacterized LOC106994049,1
106994044,LOC106994044,,keratin-associated protein 1-3-like,16
106994040,LOC106994040,,keratin-associated protein 4-12-like,16
106994039,LOC106994039,,keratin-associated protein 1-3,16
106994038,LOC106994038,,keratin-associated protein 1-4,16
106994037,LOC106994037,,uncharacterized LOC106994037,1
106994034,LOC106994034,,uncharacterized LOC106994034,16
106994033,LOC106994033,,uncharacterized LOC106994033,16
106994032,LOC106994032,,uncharacterized LOC106994032,16
106994031,LOC106994031,,uncharacterized LOC106994031,16
106994029,LOC106994029,,uncharacterized LOC106994029,1
106994028,LOC106994028,,60S ribosomal protein L13a pseudogene,1
106994026,LOC106994026,,uncharacterized LOC106994026,16
106994025,LOC106994025,,uncharacterized LOC106994025,16
106994024,LOC106994024,,uncharacterized LOC106994024,16
106994023,LOC106994023,,uncharacterized LOC106994023,16
106994022,LOC106994022,,60S ribosomal protein L18a pseudogene,16
106994021,LOC106994021,,high mobility group protein B1 pseudogene,16
106994020,LOC106994020,,uncharacterized LOC106994020,16
106994019,LOC106994019,,uncharacterized LOC106994019,16
106994018,LOC106994018,,uncharacterized LOC106994018,16
106994017,LOC106994017,,U6 snRNA-associated Sm-like protein LSm3 pseudogene,16
106994016,LOC106994016,,uncharacterized LOC106994016,16
106994015,LOC106994015,,uncharacterized LOC106994015,16
106994014,LOC106994014,,uncharacterized LOC106994014,16
106994007,LOC106994007,,serine/arginine repetitive matrix protein 1-like,16
106994005,LOC106994005,,uncharacterized LOC106994005,16
106994001,LOC106994001,,40S ribosomal protein S11-like,16
106994000,LOC106994000,,uncharacterized LOC106994000,16
106993999,LOC106993999,,uncharacterized LOC106993999,16
106993998,LOC106993998,,uncharacterized LOC106993998,16
106993997,LOC106993997,,uncharacterized LOC106993997,1
106993996,LOC106993996,,uncharacterized LOC106993996,1
106993994,LOC106993994,,uncharacterized LOC106993994,16
106993993,LOC106993993,,uncharacterized LOC106993993,16
106993992,LOC106993992,,ADP-ribosylation factor-like protein 2-binding protein pseudogene,16
106993991,LOC106993991,,uncharacterized LOC106993991,16
106993990,LOC106993990,,uncharacterized LOC106993990,16
106993989,LOC106993989,,peptidyl-prolyl cis-trans isomerase A pseudogene,16
106993987,LOC106993987,,uncharacterized LOC106993987,16
106993986,LOC106993986,,small nuclear ribonucleoprotein G pseudogene,16
106993985,LOC106993985,,basic salivary proline-rich protein 3,16
106993984,LOC106993984,,protein SET-like,16
106993983,LOC106993983,,uncharacterized LOC106993983,16
106993978,LOC106993978,,uncharacterized LOC106993978,16
106993976,LOC106993976,,uncharacterized LOC106993976,16
106993974,LOC106993974,,atherin-like,1
106993973,LOC106993973,,uncharacterized LOC106993973,1
106993972,LOC106993972,,oligosaccharyltransferase complex subunit OSTC pseudogene,16
106993971,LOC106993971,,probable ribosome biogenesis protein RLP24 pseudogene,16
106993970,LOC106993970,,mitochondrial import receptor subunit TOM20 homolog pseudogene,16
106993969,LOC106993969,,small nuclear ribonucleoprotein E pseudogene,16
106993967,LOC106993967,,leucine-rich repeat-containing protein 37B-like,16
106993965,LOC106993965,,uncharacterized LOC106993965,16
106993963,LOC106993963,,uncharacterized LOC106993963,1
106993962,LOC106993962,,TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L pseudogene,16
106993959,LOC106993959,,uncharacterized LOC106993959,16
106993958,LOC106993958,,uncharacterized LOC106993958,16
106993957,LOC106993957,,uncharacterized LOC106993957,16
106993956,LOC106993956,,uncharacterized LOC106993956,16
106993955,LOC106993955,,uncharacterized LOC106993955,16
106993954,LOC106993954,,nucleotide triphosphate diphosphatase NUDT15 pseudogene,16
106993953,LOC106993953,,2-iminobutanoate/2-iminopropanoate deaminase pseudogene,1
106993952,LOC106993952,,cytoplasmic phosphatidylinositol transfer protein 1-like,1
106993951,LOC106993951,,uncharacterized LOC106993951,16
106993947,LOC106993947,,divergent paired-related homeobox-like,16
106993946,LOC106993946,,receptor-type tyrosine-protein phosphatase V-like,1
106993943,LOC106993943,,uncharacterized LOC106993943,16
106993941,LOC106993941,,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5-like,16
106993939,LOC106993939,,uncharacterized LOC106993939,1
106993938,LOC106993938,,60S ribosomal protein L34 pseudogene,16
106993937,LOC106993937,,syntaxin-18 pseudogene,16
106993936,LOC106993936,,chromobox protein homolog 1 pseudogene,1
106993934,LOC106993934,,60S ribosomal protein L24 pseudogene,1
106993933,LOC106993933,,uncharacterized LOC106993933,16
106993932,LOC106993932,,myb/SANT-like DNA-binding domain-containing protein 3 pseudogene,16
106993930,LOC106993930,,uncharacterized LOC106993930,16
106993929,LOC106993929,,60S ribosomal protein L17 pseudogene,16
106993928,LOC106993928,,uncharacterized LOC106993928,16
106993927,LOC106993927,,brain protein I3 pseudogene,16
106993926,LOC106993926,,60S acidic ribosomal protein P1 pseudogene,16
106993925,LOC106993925,,60S ribosomal protein L22 pseudogene,16
106993924,LOC106993924,,uncharacterized LOC106993924,16
106993922,LOC106993922,,uncharacterized LOC106993922,16
106993921,LOC106993921,,eukaryotic translation initiation factor 5 pseudogene,16
106993920,LOC106993920,,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 pseudogene,16
106993919,LOC106993919,,uncharacterized LOC106993919,16
106993918,LOC106993918,,uncharacterized LOC106993918,16
106993917,LOC106993917,,ran-specific GTPase-activating protein pseudogene,16
106993916,LOC106993916,,uncharacterized LOC106993916,16
106993915,LOC106993915,,uncharacterized LOC106993915,16
106993914,LOC106993914,,coactosin-like protein pseudogene,16
106993911,LOC106993911,,uncharacterized LOC106993911,16
106993910,LOC106993910,,CMT1A duplicated region transcript 15 protein-like protein,16
106993909,LOC106993909,,cytospin-A-like,16
106993908,LOC106993908,,uncharacterized LOC106993908,16
106993907,LOC106993907,,uncharacterized LOC106993907,16
106993906,LOC106993906,,uncharacterized LOC106993906,16
106993905,LOC106993905,,uncharacterized LOC106993905,16
106993902,LOC106993902,,60S ribosomal protein L9 pseudogene,16
106993900,LOC106993900,,uncharacterized LOC106993900,16
106993899,LOC106993899,,uncharacterized LOC106993899,16
106993898,LOC106993898,,uncharacterized LOC106993898,16
106993897,LOC106993897,,uncharacterized LOC106993897,16
106993896,LOC106993896,,uncharacterized LOC106993896,16
106993894,LOC106993894,,uncharacterized LOC106993894,16
106993892,LOC106993892,,dynein light chain Tctex-type 1 pseudogene,16
106993889,LOC106993889,,collagen alpha-1(I) chain-like,16
106993887,LOC106993887,,uncharacterized LOC106993887,16
106993886,LOC106993886,,uncharacterized LOC106993886,16
106993885,LOC106993885,,uncharacterized LOC106993885,16
106993883,LOC106993883,,uncharacterized LOC106993883,16
106993877,LOC106993877,,60S ribosomal protein L23a pseudogene,16
106993875,LOC106993875,,uncharacterized LOC106993875,16
106993874,LOC106993874,,uncharacterized LOC106993874,16
106993873,LOC106993873,,uncharacterized LOC106993873,16
106993872,LOC106993872,,uncharacterized LOC106993872,16
106993866,LOC106993866,,uncharacterized LOC106993866,16
106993865,LOC106993865,,uncharacterized LOC106993865,16
106993863,LOC106993863,,uncharacterized LOC106993863,16
106993861,LOC106993861,,mitochondrial calcium uniporter regulator 1 pseudogene,16
106993859,LOC106993859,,uncharacterized LOC106993859,16
106993857,LOC106993857,,uncharacterized LOC106993857,16
106993851,LOC106993851,,uncharacterized LOC106993851,16
106993850,LOC106993850,,uncharacterized LOC106993850,16
106993849,LOC106993849,,uncharacterized LOC106993849,15
106993848,LOC106993848,,uncharacterized LOC106993848,15
106993846,LOC106993846,,uncharacterized LOC106993846,15
106993845,LOC106993845,,uncharacterized LOC106993845,15
106993844,LOC106993844,,metallothionein-1E pseudogene,15
106993843,LOC106993843,,uncharacterized LOC106993843,15
106993842,LOC106993842,,uncharacterized LOC106993842,15
106993840,LOC106993840,,40S ribosomal protein S26 pseudogene,15
106993838,LOC106993838,,uncharacterized LOC106993838,1
106993836,LOC106993836,,uncharacterized LOC106993836,15
106993835,LOC106993835,,uncharacterized LOC106993835,15
106993834,LOC106993834,,uncharacterized LOC106993834,15
106993829,LOC106993829,,uncharacterized LOC106993829,15
106993826,LOC106993826,,uncharacterized LOC106993826,15
106993825,LOC106993825,,double homeobox protein 4-like protein 4,15
106993824,LOC106993824,,uncharacterized LOC106993824,15
106993823,LOC106993823,,uncharacterized LOC106993823,15
106993822,LOC106993822,,uncharacterized LOC106993822,15
106993821,LOC106993821,,uncharacterized LOC106993821,15
106993820,LOC106993820,,uncharacterized LOC106993820,15
106993818,LOC106993818,,spermatogenesis-associated protein 31D1-like,15
106993817,LOC106993817,,uncharacterized LOC106993817,15
106993816,LOC106993816,,uncharacterized LOC106993816,15
106993814,LOC106993814,,uncharacterized LOC106993814,15
106993811,LOC106993811,,uncharacterized LOC106993811,1
106993810,LOC106993810,,uncharacterized LOC106993810,15
106993809,LOC106993809,,uncharacterized LOC106993809,15
106993808,LOC106993808,,uncharacterized LOC106993808,15
106993807,LOC106993807,,uncharacterized LOC106993807,15
106993804,LOC106993804,,uncharacterized LOC106993804,15
106993803,LOC106993803,,uncharacterized LOC106993803,15
106993801,LOC106993801,,uncharacterized LOC106993801,15
106993800,LOC106993800,,uncharacterized LOC106993800,15
106993798,LOC106993798,,60S ribosomal protein L22 pseudogene,1
106993796,LOC106993796,,40S ribosomal protein S12-like,15
106993795,LOC106993795,,ubiquitin-40S ribosomal protein S27a pseudogene,15
106993792,LOC106993792,,uncharacterized LOC106993792,15
106993791,LOC106993791,,dynein light chain 2; cytoplasmic pseudogene,15
106993790,LOC106993790,,uncharacterized LOC106993790,15
106993789,LOC106993789,,uncharacterized LOC106993789,15
106993787,LOC106993787,,uncharacterized LOC106993787,1
106993784,LOC106993784,,uncharacterized LOC106993784,15
106993782,LOC106993782,,uncharacterized LOC106993782,15
106993781,LOC106993781,,uncharacterized LOC106993781,15
106993780,LOC106993780,,uncharacterized LOC106993780,15
106993779,LOC106993779,,eukaryotic translation initiation factor 1 pseudogene,15
106993778,LOC106993778,,uncharacterized LOC106993778,15
106993776,LOC106993776,,uncharacterized LOC106993776,15
106993775,LOC106993775,,uncharacterized LOC106993775,15
106993773,LOC106993773,,casein kinase I pseudogene,15
106993772,LOC106993772,,transcription factor E2-alpha pseudogene,15
106993770,LOC106993770,,non-histone chromosomal protein HMG-17 pseudogene,15
106993769,LOC106993769,,uncharacterized LOC106993769,1
106993768,LOC106993768,,ADP-ribosylation factor-like protein 6-interacting protein 1 pseudogene,15
106993767,LOC106993767,,uncharacterized LOC106993767,1
106993764,LOC106993764,,uncharacterized LOC106993764,15
106993762,LOC106993762,,E3 ubiquitin-protein ligase RNF152-like,15
106993761,LOC106993761,,actin; cytoplasmic 1-like,15
106993760,LOC106993760,,uncharacterized LOC106993760,15
106993759,LOC106993759,,uncharacterized LOC106993759,15
106993758,LOC106993758,,uncharacterized LOC106993758,15
106993757,LOC106993757,,uncharacterized LOC106993757,15
106993754,LOC106993754,,uncharacterized LOC106993754,15
106993753,LOC106993753,,uncharacterized LOC106993753,15
106993752,LOC106993752,,uncharacterized LOC106993752,1
106993749,LOC106993749,,uncharacterized LOC106993749,15
106993748,LOC106993748,,interferon omega-1-like,15
106993746,LOC106993746,,uncharacterized LOC106993746,1
106993745,LOC106993745,,uncharacterized LOC106993745,15
106993744,LOC106993744,,uncharacterized LOC106993744,1
106993743,LOC106993743,,uncharacterized LOC106993743,15
106993742,LOC106993742,,sorting and assembly machinery component 50 homolog pseudogene,15
106993739,LOC106993739,,uncharacterized LOC106993739,15
106993734,LOC106993734,,uncharacterized LOC106993734,15
106993732,LOC106993732,,ubiquitin-like,15
106993731,LOC106993731,,uncharacterized LOC106993731,15
106993730,LOC106993730,,uncharacterized LOC106993730,15
106993729,LOC106993729,,uncharacterized LOC106993729,15
106993726,LOC106993726,,uncharacterized LOC106993726,15
106993725,LOC106993725,,arginine/serine-rich coiled-coil protein 2-like,15
106993722,LOC106993722,,uncharacterized LOC106993722,15
106993721,LOC106993721,,uncharacterized LOC106993721,15
106993720,LOC106993720,,melanoma-associated antigen 3-like,15
106993719,LOC106993719,,ADP/ATP translocase 3-like,15
106993718,LOC106993718,,uncharacterized LOC106993718,15
106993717,LOC106993717,,uncharacterized LOC106993717,15
106993716,LOC106993716,,DNA fragmentation factor subunit beta pseudogene,15
106993715,LOC106993715,,transcription elongation factor A protein 1 pseudogene,15
106993714,LOC106993714,,uncharacterized LOC106993714,15
106993713,LOC106993713,,transcription initiation factor TFIID subunit 10 pseudogene,15
106993712,LOC106993712,,oligosaccharyltransferase complex subunit OSTC pseudogene,15
106993711,LOC106993711,,uncharacterized LOC106993711,15
106993710,LOC106993710,,uncharacterized LOC106993710,15
106993706,LOC106993706,,uncharacterized LOC106993706,15
106993705,LOC106993705,,uncharacterized LOC106993705,15
106993704,LOC106993704,,uncharacterized LOC106993704,15
106993703,LOC106993703,,importin-7 pseudogene,1
106993700,LOC106993700,,uncharacterized LOC106993700,15
106993699,LOC106993699,,mitochondrial intermembrane space import and assembly protein 40 pseudogene,15
106993697,LOC106993697,,armadillo repeat-containing protein 8 pseudogene,15
106993693,LOC106993693,,uncharacterized LOC106993693,15
106993692,LOC106993692,,uncharacterized LOC106993692,15
106993691,LOC106993691,,uncharacterized LOC106993691,15
106993690,LOC106993690,,uncharacterized LOC106993690,15
106993689,LOC106993689,,uncharacterized LOC106993689,1
106993688,LOC106993688,,uncharacterized LOC106993688,15
106993687,LOC106993687,,uncharacterized LOC106993687,15
106993685,LOC106993685,,uncharacterized LOC106993685,15
106993682,LOC106993682,,zinc finger and BTB domain-containing protein 10 pseudogene,15
106993680,LOC106993680,,uncharacterized LOC106993680,15
106993679,LOC106993679,,uncharacterized LOC106993679,1
106993678,LOC106993678,,uncharacterized LOC106993678,1
106993675,LOC106993675,,uncharacterized LOC106993675,15
106993674,LOC106993674,,uncharacterized LOC106993674,15
106993671,LOC106993671,,uncharacterized LOC106993671,1
106993670,LOC106993670,,uncharacterized LOC106993670,15
106993668,LOC106993668,,uncharacterized LOC106993668,15
106993667,LOC106993667,,uncharacterized LOC106993667,15
106993664,LOC106993664,,E3 ubiquitin-protein ligase COP1 pseudogene,15
106993663,LOC106993663,,nuclease-sensitive element-binding protein 1 pseudogene,15
106993661,LOC106993661,,uncharacterized LOC106993661,15
106993659,LOC106993659,,uncharacterized LOC106993659,15
106993658,LOC106993658,,uncharacterized LOC106993658,15
106993657,LOC106993657,,uncharacterized LOC106993657,15
106993656,LOC106993656,,uncharacterized LOC106993656,15
106993654,LOC106993654,,uncharacterized LOC106993654,15
106993652,LOC106993652,,uncharacterized LOC106993652,15
106993651,LOC106993651,,uncharacterized LOC106993651,15
106993650,LOC106993650,,uncharacterized LOC106993650,15
106993648,LOC106993648,,uncharacterized LOC106993648,15
106993647,LOC106993647,,uncharacterized LOC106993647,15
106993646,LOC106993646,,uncharacterized LOC106993646,15
106993645,LOC106993645,,uncharacterized LOC106993645,15
106993644,LOC106993644,,60S ribosomal protein L38 pseudogene,15
106993643,LOC106993643,,uncharacterized LOC106993643,15
106993642,LOC106993642,,uncharacterized LOC106993642,15
106993641,LOC106993641,,60S ribosomal protein L29 pseudogene,15
106993640,LOC106993640,,uncharacterized LOC106993640,15
106993639,LOC106993639,,uncharacterized LOC106993639,1
106993638,LOC106993638,,uncharacterized LOC106993638,1
106993637,LOC106993637,,40S ribosomal protein S5 pseudogene,1
106993634,LOC106993634,,uncharacterized LOC106993634,1
106993633,LOC106993633,,uncharacterized LOC106993633,15
106993627,LOC106993627,,40S ribosomal protein S25 pseudogene,1
106993625,LOC106993625,,uncharacterized LOC106993625,17
106993624,LOC106993624,,uncharacterized LOC106993624,15
106993623,LOC106993623,,uncharacterized LOC106993623,15
106993622,LOC106993622,,breast carcinoma-amplified sequence 4 pseudogene,15
106993621,LOC106993621,,uncharacterized LOC106993621,15
106993618,LOC106993618,,uncharacterized LOC106993618,15
106993617,LOC106993617,,uncharacterized LOC106993617,15
106993616,LOC106993616,,uncharacterized LOC106993616,15
106993615,LOC106993615,,uncharacterized LOC106993615,15
106993613,LOC106993613,,uncharacterized LOC106993613,15
106993612,LOC106993612,,phosphatidylinositol-glycan biosynthesis class F protein pseudogene,15
106993611,LOC106993611,,uncharacterized LOC106993611,15
106993609,LOC106993609,,uncharacterized LOC106993609,15
106993606,LOC106993606,,frataxin; mitochondrial pseudogene,15
106993605,LOC106993605,,ribose-phosphate pyrophosphokinase 1 pseudogene,15
106993603,LOC106993603,,uncharacterized LOC106993603,15
106993602,LOC106993602,,uncharacterized LOC106993602,15
106993600,LOC106993600,,uncharacterized LOC106993600,15
106993599,LOC106993599,,protein PAT1 homolog 1 pseudogene,15
106993596,LOC106993596,,uncharacterized LOC106993596,15
106993594,LOC106993594,,chromosome 15 C9orf106 homolog,15
106993593,LOC106993593,,uncharacterized LOC106993593,15
106993592,LOC106993592,,uncharacterized LOC106993592,15
106993590,LOC106993590,,uncharacterized LOC106993590,15
106993589,LOC106993589,,uncharacterized LOC106993589,15
106993588,LOC106993588,,uncharacterized LOC106993588,15
106993585,LOC106993585,,uncharacterized LOC106993585,15
106993581,LOC106993581,,transcriptional regulator Kaiso-like,15
106993580,LOC106993580,,uncharacterized LOC106993580,Un
106993577,LOC106993577,,uncharacterized LOC106993577,15
106993576,LOC106993576,,uncharacterized LOC106993576,15
106993575,LOC106993575,,uncharacterized LOC106993575,15
106993573,LOC106993573,,uncharacterized LOC106993573,15
106993572,LOC106993572,,uncharacterized LOC106993572,15
106993570,LOC106993570,,uncharacterized LOC106993570,15
106993569,LOC106993569,,uncharacterized LOC106993569,15
106993568,LOC106993568,,beta-lactoglobulin-2,15
106993567,LOC106993567,,stress response protein NST1-like,1
106993562,LOC106993562,,uncharacterized LOC106993562,15
106993561,LOC106993561,,uncharacterized LOC106993561,15
106993560,LOC106993560,,uncharacterized LOC106993560,15
106993557,LOC106993557,,39S ribosomal protein L52; mitochondrial pseudogene,15
106993556,LOC106993556,,uncharacterized LOC106993556,15
106993555,LOC106993555,,uncharacterized protein ARRDC1-AS1-like,15
106993554,LOC106993554,,protein GVQW1-like,15
106993553,LOC106993553,,forkhead box protein H1-like,15
106993551,LOC106993551,,uncharacterized LOC106993551,Un
106993550,LOC106993550,,28S ribosomal protein S18b; mitochondrial pseudogene,1
106993549,LOC106993549,,uncharacterized LOC106993549,14
106993548,LOC106993548,,uncharacterized LOC106993548,14
106993547,LOC106993547,,uncharacterized LOC106993547,14
106993545,LOC106993545,,uncharacterized LOC106993545,14
106993544,LOC106993544,,uncharacterized LOC106993544,14
106993543,LOC106993543,,uncharacterized LOC106993543,14
106993541,LOC106993541,,olfactory receptor 8A1-like,14
106993540,LOC106993540,,chromosome transmission fidelity protein 8 homolog,14
106993538,LOC106993538,,uncharacterized LOC106993538,14
106993536,LOC106993536,,uncharacterized LOC106993536,14
106993535,LOC106993535,,uncharacterized LOC106993535,14
106993532,LOC106993532,,uncharacterized LOC106993532,14
106993530,LOC106993530,,40S ribosomal protein S24 pseudogene,14
106993529,LOC106993529,,uncharacterized LOC106993529,14
106993528,LOC106993528,,uncharacterized LOC106993528,14
106993526,LOC106993526,,uncharacterized LOC106993526,14
106993525,LOC106993525,,uncharacterized LOC106993525,14
106993524,LOC106993524,,uncharacterized LOC106993524,14
106993523,LOC106993523,,uncharacterized LOC106993523,14
106993522,LOC106993522,,uncharacterized LOC106993522,14
106993521,LOC106993521,,uncharacterized LOC106993521,14
106993519,LOC106993519,,uncharacterized LOC106993519,1
106993517,LOC106993517,,uncharacterized LOC106993517,14
106993516,LOC106993516,,uncharacterized LOC106993516,14
106993514,LOC106993514,,splicing factor 3A subunit 3 pseudogene,14
106993513,LOC106993513,,uncharacterized LOC106993513,14
106993512,LOC106993512,,uncharacterized LOC106993512,14
106993511,LOC106993511,,FUN14 domain-containing protein 1 pseudogene,14
106993510,LOC106993510,,uncharacterized LOC106993510,14
106993509,LOC106993509,,uncharacterized LOC106993509,14
106993508,LOC106993508,,uncharacterized LOC106993508,14
106993505,LOC106993505,,uncharacterized LOC106993505,14
106993503,LOC106993503,,uncharacterized LOC106993503,14
106993502,LOC106993502,,uncharacterized LOC106993502,14
106993500,LOC106993500,,aurora kinase A pseudogene,1
106993499,LOC106993499,,uncharacterized LOC106993499,14
106993498,LOC106993498,,collagen alpha-1(X) chain-like,1
106993497,LOC106993497,,uncharacterized LOC106993497,14
106993495,LOC106993495,,uncharacterized LOC106993495,14
106993492,LOC106993492,,60S ribosomal protein L15 pseudogene,14
106993491,LOC106993491,,uncharacterized LOC106993491,14
106993490,LOC106993490,,proprotein convertase subtilisin/kexin type 7-like,14
106993489,LOC106993489,,cleavage and polyadenylation specificity factor subunit 5-like,14
106993488,LOC106993488,,uncharacterized LOC106993488,1
106993486,LOC106993486,,uncharacterized LOC106993486,14
106993483,LOC106993483,,uncharacterized LOC106993483,14
106993480,LOC106993480,,prefoldin subunit 5 pseudogene,1
106993479,LOC106993479,,cytochrome c oxidase subunit 7A-related protein; mitochondrial pseudogene,14
106993478,LOC106993478,,uncharacterized LOC106993478,14
106993476,LOC106993476,,uncharacterized LOC106993476,14
106993475,LOC106993475,,uncharacterized LOC106993475,14
106993473,LOC106993473,,hsc70-interacting protein pseudogene,14
106993472,LOC106993472,,40S ribosomal protein S12 pseudogene,14
106993471,LOC106993471,,28S ribosomal protein S36; mitochondrial pseudogene,14
106993469,LOC106993469,,peptidyl-prolyl cis-trans isomerase H pseudogene,14
106993466,LOC106993466,,uncharacterized LOC106993466,14
106993465,LOC106993465,,uncharacterized LOC106993465,14
106993460,LOC106993460,,uncharacterized LOC106993460,14
106993459,LOC106993459,,uncharacterized LOC106993459,14
106993458,LOC106993458,,uncharacterized LOC106993458,14
106993456,LOC106993456,,uncharacterized LOC106993456,14
106993453,LOC106993453,,uncharacterized LOC106993453,14
106993451,LOC106993451,,endogenous retrovirus group K member 7 Env polyprotein-like,14
106993448,LOC106993448,,replication protein A 32 kDa subunit pseudogene,14
106993447,LOC106993447,,uncharacterized LOC106993447,14
106993446,LOC106993446,,uncharacterized LOC106993446,14
106993445,LOC106993445,,nuclear nucleic acid-binding protein C1D pseudogene,14
106993443,LOC106993443,,hsc70-interacting protein pseudogene,14
106993441,LOC106993441,,methyltransferase N6AMT1-like,14
106993439,LOC106993439,,tripartite motif-containing protein 43-like,14
106993438,LOC106993438,,uncharacterized LOC106993438,14
106993436,LOC106993436,,uncharacterized LOC106993436,14
106993435,LOC106993435,,uncharacterized LOC106993435,14
106993434,LOC106993434,,uncharacterized LOC106993434,14
106993432,LOC106993432,,uncharacterized LOC106993432,1
106993429,LOC106993429,,uncharacterized LOC106993429,14
106993428,LOC106993428,,uncharacterized LOC106993428,14
106993427,LOC106993427,,heterogeneous nuclear ribonucleoprotein C-like,14
106993426,LOC106993426,,tripartite motif-containing protein 51,14
106993424,LOC106993424,,uncharacterized LOC106993424,14
106993423,LOC106993423,,chromobox protein homolog 3 pseudogene,14
106993421,LOC106993421,,suppressor of cytokine signaling 6-like,14
106993419,LOC106993419,,uncharacterized LOC106993419,14
106993418,LOC106993418,,uncharacterized LOC106993418,14
106993416,LOC106993416,,uncharacterized LOC106993416,14
106993415,LOC106993415,,E3 ubiquitin-protein ligase XIAP pseudogene,14
106993412,LOC106993412,,protein SET pseudogene,14
106993411,LOC106993411,,uncharacterized LOC106993411,14
106993410,LOC106993410,,60S ribosomal protein L32 pseudogene,14
106993409,LOC106993409,,uncharacterized LOC106993409,14
106993407,LOC106993407,,uncharacterized LOC106993407,14
106993406,LOC106993406,,uncharacterized LOC106993406,14
106993405,LOC106993405,,origin recognition complex subunit 3 pseudogene,14
106993404,LOC106993404,,uncharacterized LOC106993404,14
106993403,LOC106993403,,uncharacterized LOC106993403,14
106993401,LOC106993401,,uncharacterized LOC106993401,14
106993398,LOC106993398,,translation initiation factor IF-2-like,14
106993397,LOC106993397,,mitochondrial import receptor subunit TOM20 homolog pseudogene,14
106993396,LOC106993396,,uncharacterized LOC106993396,1
106993395,LOC106993395,,40S ribosomal protein S20 pseudogene,14
106993394,LOC106993394,,uncharacterized LOC106993394,1
106993393,LOC106993393,,uncharacterized LOC106993393,14
106993392,LOC106993392,,uncharacterized LOC106993392,14
106993391,LOC106993391,,uncharacterized LOC106993391,14
106993386,LOC106993386,,uncharacterized LOC106993386,14
106993385,LOC106993385,,uncharacterized LOC106993385,14
106993384,LOC106993384,,uncharacterized LOC106993384,14
106993383,LOC106993383,,uncharacterized LOC106993383,14
106993381,LOC106993381,,coiled-coil domain-containing protein 58 pseudogene,14
106993377,LOC106993377,,uncharacterized LOC106993377,1
106993376,LOC106993376,,olfactory receptor 51L1-like,14
106993374,LOC106993374,,olfactory receptor 52A5-like,14
106993373,LOC106993373,,olfactory receptor 52K1-like,14
106993372,LOC106993372,,uncharacterized LOC106993372,14
106993371,LOC106993371,,olfactory receptor 52A1,14
106993369,LOC106993369,,uncharacterized LOC106993369,1
106993368,LOC106993368,,uncharacterized LOC106993368,1
106993365,LOC106993365,,uncharacterized LOC106993365,1
106993364,LOC106993364,,olfactory receptor 52I1-like,14
106993363,LOC106993363,,olfactory receptor 51F1,14
106993362,LOC106993362,,olfactory receptor 51A4-like,14
106993361,LOC106993361,,uncharacterized LOC106993361,14
106993360,LOC106993360,,heterogeneous nuclear ribonucleoprotein A1-like,14
106993359,LOC106993359,,uncharacterized LOC106993359,1
106993358,LOC106993358,,olfactory receptor 52H1,14
106993357,LOC106993357,,olfactory receptor 2D2,14
106993355,LOC106993355,,uncharacterized LOC106993355,14
106993353,LOC106993353,,uncharacterized LOC106993353,1
106993352,LOC106993352,,uncharacterized LOC106993352,14
106993351,LOC106993351,,olfactory receptor 52K1-like,14
106993348,LOC106993348,,mortality factor 4-like protein 1 pseudogene,14
106993347,LOC106993347,,uncharacterized LOC106993347,14
106993345,LOC106993345,,uncharacterized LOC106993345,14
106993343,LOC106993343,,uncharacterized LOC106993343,14
106993341,LOC106993341,,uncharacterized LOC106993341,14
106993339,LOC106993339,,uncharacterized LOC106993339,14
106993338,LOC106993338,,uncharacterized LOC106993338,14
106993337,LOC106993337,,glutamine synthetase pseudogene,14
106993336,LOC106993336,,uncharacterized LOC106993336,14
106993335,LOC106993335,,uncharacterized LOC106993335,14
106993334,LOC106993334,,uncharacterized LOC106993334,14
106993332,LOC106993332,,uncharacterized LOC106993332,14
106993330,LOC106993330,,uncharacterized LOC106993330,14
106993327,LOC106993327,,uncharacterized LOC106993327,14
106993326,LOC106993326,,uncharacterized LOC106993326,14
106993325,LOC106993325,,succinate dehydrogenase cytochrome b560 subunit; mitochondrial pseudogene,14
106993324,LOC106993324,,uncharacterized LOC106993324,1
106993323,LOC106993323,,uncharacterized LOC106993323,14
106993321,LOC106993321,,isocitrate dehydrogenase [NAD] subunit gamma; mitochondrial-like,14
106993317,LOC106993317,,14-3-3 protein beta/alpha pseudogene,14
106993316,LOC106993316,,mitochondrial carrier homolog 1 pseudogene,14
106993314,LOC106993314,,uncharacterized LOC106993314,14
106993312,LOC106993312,,uncharacterized LOC106993312,14
