GeneID,Symbol,link,description,chromosome
105599522,LOC105599522,,ras-related protein Rab-1A-like,Un
105599521,LOC105599521,,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 pseudogene,Un
105599520,LOC105599520,,centrosomal protein of 162 kDa,Un
105599519,LOC105599519,,uncharacterized LOC105599519,Un
105599517,LOC105599517,,40S ribosomal protein S10 pseudogene,Un
105599515,LOC105599515,,keratin; type I cytoskeletal 18 pseudogene,Un
105599514,LOC105599514,,translationally-controlled tumor protein pseudogene,Un
105599509,LOC105599509,,uncharacterized LOC105599509,Un
105599508,LOC105599508,,putative small integral membrane protein 11-like,Un
105599507,LOC105599507,,keratin; type II cytoskeletal 8 pseudogene,Un
105599506,LOC105599506,,DNA-directed RNA polymerases I and III subunit RPAC2-like,Un
105599505,LOC105599505,,acylphosphatase-1 pseudogene,Un
105599504,LOC105599504,,collagen alpha-1(III) chain,Un
105599502,LOC105599502,,uncharacterized LOC105599502,Un
105599501,LOC105599501,,olfactory receptor 5V1-like,Un
105599500,LOC105599500,,olfactory receptor 14A16-like,Un
105599499,LOC105599499,,olfactory receptor 1020-like,Un
105599498,LOC105599498,,dual specificity protein kinase CLK3 pseudogene,Un
105599497,LOC105599497,,olfactory receptor 2L13-like,Un
105599495,LOC105599495,,olfactory receptor 2AJ1-like,Un
105599494,LOC105599494,,uncharacterized LOC105599494,Un
105599493,LOC105599493,,uncharacterized LOC105599493,Un
105599491,LOC105599491,,protein FRG2-like,Un
105599490,LOC105599490,,uncharacterized LOC105599490,Un
105599489,LOC105599489,,zinc finger protein 682-like,Un
105599488,LOC105599488,,uncharacterized LOC105599488,Un
105599487,LOC105599487,,peroxisomal targeting signal 1 receptor-like,Un
105599486,LOC105599486,,heat shock cognate 71 kDa protein-like,Un
105599483,LOC105599483,,uncharacterized LOC105599483,Un
105599482,LOC105599482,,putative olfactory receptor 2W6,Un
105599481,LOC105599481,,olfactory receptor 2B11,Un
105599480,LOC105599480,,olfactory receptor 2C3,Un
105599478,LOC105599478,,olfactory receptor 2G2,Un
105599477,LOC105599477,,olfactory receptor 2G3,Un
105599476,LOC105599476,,putative olfactory receptor 14L1,Un
105599475,LOC105599475,,olfactory receptor 13G1,Un
105599474,LOC105599474,,olfactory receptor 6F1,Un
105599472,LOC105599472,,olfactory receptor 14A2,Un
105599471,LOC105599471,,olfactory receptor 14K1,Un
105599470,LOC105599470,,olfactory receptor 1C1,Un
105599469,LOC105599469,,olfactory receptor 10A7-like,Un
105599468,LOC105599468,,olfactory receptor 11L1,Un
105599466,LOC105599466,,uncharacterized LOC105599466,Un
105599465,LOC105599465,,olfactory receptor 2W3,Un
105599464,LOC105599464,,olfactory receptor 2L13-like,Un
105599463,LOC105599463,,bromodomain-containing protein 2-like,Un
105599462,LOC105599462,,olfactory receptor 2T8,Un
105599461,LOC105599461,,olfactory receptor 2AK2,Un
105599460,LOC105599460,,olfactory receptor 2AK2-like,Un
105599459,LOC105599459,,olfactory receptor 2L3-like,Un
105599458,LOC105599458,,olfactory receptor 2L5-like,Un
105599457,LOC105599457,,olfactory receptor 2L8-like,Un
105599456,LOC105599456,,olfactory receptor 2L5,Un
105599455,LOC105599455,,olfactory receptor 2L2,Un
105599454,LOC105599454,,olfactory receptor 2L8,Un
105599453,LOC105599453,,olfactory receptor 2L13,Un
105599452,LOC105599452,,olfactory receptor 2T33,Un
105599451,LOC105599451,,neuroblastoma breakpoint family member 3-like,Un
105599450,LOC105599450,,TBC1 domain family member 3C-like protein ENSP00000341742,Un
105599449,LOC105599449,,chymotrypsin-like elastase family member 2B,Un
105599448,LOC105599448,,uncharacterized LOC105599448,Un
105599445,LOC105599445,,60S ribosomal protein L22 pseudogene,Un
105599435,LOC105599435,,uncharacterized LOC105599435,Un
105599434,LOC105599434,,chloride channel protein ClC-Ka,Un
105599433,LOC105599433,,chloride channel protein ClC-Kb,Un
105599424,LOC105599424,,protein DDI1 homolog 2,Un
105599420,LOC105599420,,uncharacterized LOC105599420,Un
105599418,LOC105599418,,uncharacterized LOC105599418,Un
105599416,LOC105599416,,glutathione S-transferase theta-1-like,Un
105599415,LOC105599415,,glutathione S-transferase theta-4,Un
105599414,LOC105599414,,ral-GDS-related protein-like,Un
105599413,LOC105599413,,gamma-glutamyltransferase 5-like,Un
105599411,LOC105599411,,Ig lambda-6 chain C region-like,Un
105599410,LOC105599410,,Ig lambda-6 chain C region-like,Un
105599409,LOC105599409,,immunoglobulin omega chain-like,Un
105599408,LOC105599408,,set1/Ash2 histone methyltransferase complex subunit ASH2 pseudogene,Un
105599407,LOC105599407,,Ig lambda chain V-I region BL2-like,Un
105599406,LOC105599406,,Ig lambda chain V-I region BL2-like,Un
105599405,LOC105599405,,immunoglobulin omega chain-like,Un
105599404,LOC105599404,,gamma-glutamyltransferase 5-like,Un
105599403,LOC105599403,,uncharacterized LOC105599403,Un
105599402,LOC105599402,,uncharacterized protein C2orf27-like,Un
105599401,LOC105599401,,Ig lambda chain V-IV region Hil-like,Un
105599400,LOC105599400,,Ig lambda chain V-III region LOI-like,Un
105599399,LOC105599399,,uncharacterized LOC105599399,Un
105599398,LOC105599398,,Ig lambda chain V-III region LOI-like,Un
105599397,LOC105599397,,uncharacterized LOC105599397,Un
105599396,LOC105599396,,Ig lambda chain V-IV region Hil-like,Un
105599394,LOC105599394,,set1/Ash2 histone methyltransferase complex subunit ASH2 pseudogene,Un
105599393,LOC105599393,,Ig lambda chain V-I region WAH-like,Un
105599392,LOC105599392,,uncharacterized LOC105599392,Un
105599391,LOC105599391,,uncharacterized LOC105599391,Un
105599381,LOC105599381,,eukaryotic translation initiation factor 4E-binding protein 1 pseudogene,Un
105599377,LOC105599377,,glutathione S-transferase theta-1,Un
105599375,LOC105599375,,uncharacterized LOC105599375,Un
105599372,LOC105599372,,gamma-glutamyltranspeptidase 1,Un
105599371,LOC105599371,,leucine-rich repeat-containing protein 75B-like,Un
105599370,LOC105599370,,uncharacterized LOC105599370,Un
105599369,LOC105599369,,beta-glucuronidase-like,Un
105599368,LOC105599368,,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,Un
105599366,LOC105599366,,uncharacterized LOC105599366,Un
105599365,LOC105599365,,F-box/WD repeat-containing protein 4 pseudogene,Un
105599361,LOC105599361,,Ig lambda chain V-VI region EB4-like,Un
105599360,LOC105599360,,uncharacterized LOC105599360,Un
105599359,LOC105599359,,set1/Ash2 histone methyltransferase complex subunit ASH2 pseudogene,Un
105599358,LOC105599358,,Ig lambda chain V region 4A-like,Un
105599357,LOC105599357,,Ig lambda chain V-II region MGC-like,Un
105599356,LOC105599356,,immunoglobulin omega chain-like,Un
105599355,LOC105599355,,Ig lambda chain V region 4A-like,Un
105599354,LOC105599354,,immunoglobulin iota chain-like,Un
105599352,LOC105599352,,uncharacterized LOC105599352,Un
105599351,LOC105599351,,Ig lambda chain V-I region BL2-like,Un
105599350,LOC105599350,,set1/Ash2 histone methyltransferase complex subunit ASH2-like,Un
105599349,LOC105599349,,Ig lambda chain V-I region BL2-like,Un
105599346,LOC105599346,,Ig lambda chain V-II region NIG-84-like,Un
105599345,LOC105599345,,uncharacterized LOC105599345,Un
105599344,LOC105599344,,Ig lambda chain V-IV region Hil-like,Un
105599343,LOC105599343,,Ig lambda chain V-II region MGC-like,Un
105599341,LOC105599341,,Ig lambda chain V-I region BL2-like,Un
105599340,LOC105599340,,actin-related protein 2-like,Un
105599339,LOC105599339,,ADP-ribosylation factor-like protein 5A pseudogene,Un
105599338,LOC105599338,,uncharacterized LOC105599338,Un
105599337,LOC105599337,,Ig lambda chain V-I region BL2-like,Un
105599336,LOC105599336,,Ig lambda-6 chain C region-like,Un
105599334,LOC105599334,,uncharacterized LOC105599334,Un
105599330,LOC105599330,,uncharacterized LOC105599330,Un
105599329,LOC105599329,,uncharacterized LOC105599329,Un
105599327,LOC105599327,,uncharacterized LOC105599327,Un
105599322,LOC105599322,,60S ribosomal protein L17 pseudogene,Un
105599321,LOC105599321,,uncharacterized LOC105599321,Un
105599318,LOC105599318,,uncharacterized LOC105599318,Un
105599317,LOC105599317,,chromosome unknown open reading frame; human C17orf58,Un
105599315,LOC105599315,,protein SET pseudogene,Un
105599314,LOC105599314,,swi5-dependent recombination DNA repair protein 1 homolog pseudogene,Un
105599313,LOC105599313,,putative hydrolase RBBP9 pseudogene,Un
105599312,LOC105599312,,wiskott-Aldrich syndrome protein family member 1-like,Un
105599311,LOC105599311,,UPF0687 protein C20orf27-like,Un
105599306,LOC105599306,,uncharacterized LOC105599306,Un
105599305,LOC105599305,,uncharacterized LOC105599305,Un
105599302,LOC105599302,,stress-induced-phosphoprotein 1 pseudogene,Un
105599301,LOC105599301,,histone deacetylase 1 pseudogene,Un
105599300,LOC105599300,,thiopurine S-methyltransferase-like,Un
105599298,LOC105599298,,COP9 signalosome complex subunit 8 pseudogene,Un
105599297,LOC105599297,,60S ribosomal protein L7 pseudogene,Un
105599294,LOC105599294,,serine/arginine-rich splicing factor 3,Un
105599293,LOC105599293,,transmembrane protein 184C pseudogene,Un
105599292,LOC105599292,,F-actin-capping protein subunit alpha-1 pseudogene,Un
105599291,LOC105599291,,leucine-rich repeat-containing protein 3C-like,Un
105599287,LOC105599287,,general transcription factor IIH subunit 2-like protein,Un
105599286,LOC105599286,,60S ribosomal protein L10a pseudogene,Un
105599283,LOC105599283,,ADP/ATP translocase 2 pseudogene,Un
105599282,LOC105599282,,bridging integrator 2 pseudogene,Un
105599281,LOC105599281,,aconitate hydratase; mitochondrial pseudogene,Un
105599280,LOC105599280,,spermine synthase pseudogene,Un
105599279,LOC105599279,,high mobility group protein B1 pseudogene,Un
105599276,LOC105599276,,60S ribosomal protein L7a pseudogene,Un
105599273,LOC105599273,,60S ribosomal protein L14 pseudogene,Un
105599272,LOC105599272,,40S ribosomal protein S3a-like,Un
105599270,LOC105599270,,40S ribosomal protein S18 pseudogene,Un
105599269,LOC105599269,,ras-related protein Rab-5C pseudogene,Un
105599268,LOC105599268,,poly(rC)-binding protein 2 pseudogene,Un
105599266,LOC105599266,,T-complex protein 1 subunit eta pseudogene,Un
105599265,LOC105599265,,DNA polymerase delta subunit 2 pseudogene,Un
105599264,LOC105599264,,FAST kinase domain-containing protein 1 pseudogene,Un
105599263,LOC105599263,,uncharacterized LOC105599263,Un
105599260,LOC105599260,,argininosuccinate synthase pseudogene,Un
105599259,LOC105599259,,succinate dehydrogenase cytochrome b560 subunit; mitochondrial-like,Un
105599258,LOC105599258,,small ubiquitin-related modifier 2 pseudogene,Un
105599255,LOC105599255,,uncharacterized LOC105599255,Un
105599250,LOC105599250,,cofilin-1 pseudogene,Un
105599247,LOC105599247,,lysine-specific demethylase 6B,Un
105599244,LOC105599244,,uncharacterized LOC105599244,Un
105599243,LOC105599243,,uncharacterized LOC105599243,Un
105599241,LOC105599241,,survival motor neuron protein,Un
105599232,LOC105599232,,cold shock domain-containing protein E1 pseudogene,Un
105599229,LOC105599229,,calcineurin B homologous protein 1 pseudogene,Un
105599228,LOC105599228,,CTD nuclear envelope phosphatase 1 pseudogene,Un
105599226,LOC105599226,,40S ribosomal protein S3-like,Un
105599223,LOC105599223,,non-histone chromosomal protein HMG-17 pseudogene,Un
105599222,LOC105599222,,uncharacterized LOC105599222,Un
105599216,LOC105599216,,ATP synthase-coupling factor 6; mitochondrial-like,Un
105599215,LOC105599215,,uncharacterized LOC105599215,Un
105599214,LOC105599214,,uncharacterized LOC105599214,Un
105599207,LOC105599207,,actin-related protein 2/3 complex subunit 1A pseudogene,Un
105599206,LOC105599206,,zinc finger protein 468 pseudogene,Un
105599205,LOC105599205,,60S ribosomal protein L27a-like,Un
105599197,LOC105599197,,40S ribosomal protein S4; X isoform-like,Un
105599196,LOC105599196,,uncharacterized LOC105599196,Un
105599195,LOC105599195,,importin subunit alpha-8-like,Un
105599194,LOC105599194,,uncharacterized LOC105599194,Un
105599192,LOC105599192,,U1 small nuclear ribonucleoprotein C pseudogene,Un
105599181,LOC105599181,,40S ribosomal protein S2 pseudogene,Un
105599178,LOC105599178,,uncharacterized LOC105599178,Un
105599175,LOC105599175,,nuclease-sensitive element-binding protein 1 pseudogene,Un
105599174,LOC105599174,,heat shock protein HSP 90-beta-like,Un
105599173,LOC105599173,,uncharacterized LOC105599173,Un
105599172,LOC105599172,,zinc finger protein 689,Un
105599170,LOC105599170,,40S ribosomal protein S3a-like,Un
105599168,LOC105599168,,uncharacterized LOC105599168,Un
105599165,LOC105599165,,uncharacterized LOC105599165,Un
105599164,LOC105599164,,protein IMPACT pseudogene,Un
105599162,LOC105599162,,60S acidic ribosomal protein P1 pseudogene,Un
105599161,LOC105599161,,methionine adenosyltransferase 2 subunit beta pseudogene,Un
105599160,LOC105599160,,atherin,Un
105599159,LOC105599159,,60S ribosomal protein L29-like,Un
105599157,LOC105599157,,heterogeneous nuclear ribonucleoprotein A1-like,Un
105599155,LOC105599155,,zinc finger protein 768,Un
105599150,LOC105599150,,keratin; type I cytoskeletal 18 pseudogene,Un
105599148,LOC105599148,,RNA-binding motif protein; X-linked 2 pseudogene,Un
105599142,LOC105599142,,S-phase kinase-associated protein 1 pseudogene,Un
105599136,LOC105599136,,uncharacterized LOC105599136,Un
105599130,LOC105599130,,uncharacterized LOC105599130,Un
105599129,LOC105599129,,uncharacterized LOC105599129,Un
105599128,LOC105599128,,hsc70-interacting protein-like,Un
105599127,LOC105599127,,40S ribosomal protein S25 pseudogene,Un
105599125,LOC105599125,,coenzyme Q-binding protein COQ10 homolog B; mitochondrial pseudogene,Un
105599124,LOC105599124,,uncharacterized LOC105599124,Un
105599121,LOC105599121,,uncharacterized LOC105599121,Un
105599120,LOC105599120,,peptidyl-prolyl cis-trans isomerase A pseudogene,Un
105599118,LOC105599118,,uncharacterized LOC105599118,Un
105599115,LOC105599115,,40S ribosomal protein S24 pseudogene,Un
105599114,LOC105599114,,peptidyl-prolyl cis-trans isomerase A pseudogene,Un
105599113,LOC105599113,,60S ribosomal protein L5-like,Un
105599112,LOC105599112,,protein tyrosine phosphatase type IVA 1 pseudogene,Un
105599111,LOC105599111,,uncharacterized LOC105599111,Un
105599110,LOC105599110,,uncharacterized LOC105599110,Un
105599107,LOC105599107,,uncharacterized LOC105599107,Un
105599106,LOC105599106,,uncharacterized LOC105599106,Un
105599105,LOC105599105,,uncharacterized LOC105599105,Un
105599104,LOC105599104,,uncharacterized LOC105599104,Un
105599103,LOC105599103,,uncharacterized LOC105599103,Un
105599102,LOC105599102,,uncharacterized LOC105599102,Un
105599101,LOC105599101,,uncharacterized LOC105599101,Un
105599100,LOC105599100,,uncharacterized LOC105599100,Un
105599097,LOC105599097,,uncharacterized LOC105599097,Un
105599096,LOC105599096,,uncharacterized LOC105599096,Un
105599093,LOC105599093,,uncharacterized LOC105599093,Un
105599092,LOC105599092,,uncharacterized LOC105599092,Un
105599091,LOC105599091,,uncharacterized LOC105599091,Un
105599085,LOC105599085,,uncharacterized LOC105599085,Un
105599084,LOC105599084,,uncharacterized LOC105599084,Un
105599083,LOC105599083,,uncharacterized LOC105599083,Un
105599082,LOC105599082,,uncharacterized LOC105599082,Un
105599081,LOC105599081,,uncharacterized LOC105599081,Un
105599079,LOC105599079,,probable ribosome biogenesis protein RLP24 pseudogene,Un
105599077,LOC105599077,,uncharacterized LOC105599077,Un
105599076,LOC105599076,,uncharacterized LOC105599076,Un
105599074,LOC105599074,,tRNA methyltransferase 10 homolog A pseudogene,Un
105599073,LOC105599073,,chromosome unknown open reading frame; human C16orf54,Un
105599071,LOC105599071,,uncharacterized LOC105599071,Un
105599068,LOC105599068,,uncharacterized LOC105599068,Un
105599067,LOC105599067,,uncharacterized LOC105599067,Un
105599066,LOC105599066,,uncharacterized LOC105599066,Un
105599064,LOC105599064,,60S ribosomal protein L7 pseudogene,Un
105599060,LOC105599060,,uncharacterized LOC105599060,Un
105599054,LOC105599054,,60 kDa heat shock protein; mitochondrial-like,Un
105599049,LOC105599049,,putative uncharacterized protein encoded by LINC01554,Un
105599048,LOC105599048,,uncharacterized LOC105599048,Un
105599046,LOC105599046,,fatty acid-binding protein; epidermal pseudogene,Un
105599045,LOC105599045,,uncharacterized LOC105599045,Un
105599044,LOC105599044,,heterogeneous nuclear ribonucleoprotein C pseudogene,Un
105599040,LOC105599040,,ATP synthase F(0) complex subunit C2; mitochondrial pseudogene,Un
105599039,LOC105599039,,nucleophosmin pseudogene,Un
105599038,LOC105599038,,carbohydrate sulfotransferase 10 pseudogene,Un
105599036,LOC105599036,,60S ribosomal protein L32 pseudogene,Un
105599033,LOC105599033,,elongation factor 1-alpha 1 pseudogene,Un
105599032,LOC105599032,,uncharacterized LOC105599032,Un
105599028,LOC105599028,,uncharacterized LOC105599028,Un
105599026,LOC105599026,,scavenger receptor cysteine-rich domain-containing protein SCART1-like,Un
105599025,LOC105599025,,scavenger receptor cysteine-rich domain-containing protein SCART1-like,Un
105599024,LOC105599024,,cytochrome P450 2E1-like,Un
105599023,LOC105599023,,formin-like protein 5,Un
105599022,LOC105599022,,uncharacterized LOC105599022,Un
105599020,LOC105599020,,uncharacterized LOC105599020,Un
105599019,LOC105599019,,uncharacterized LOC105599019,Un
105599018,LOC105599018,,60S ribosomal protein L19 pseudogene,Un
105599016,LOC105599016,,uncharacterized LOC105599016,Un
105599015,LOC105599015,,uncharacterized LOC105599015,Un
105599014,LOC105599014,,uncharacterized LOC105599014,Un
105599012,LOC105599012,,uncharacterized LOC105599012,Un
105599009,LOC105599009,,uncharacterized LOC105599009,Un
105599004,LOC105599004,,uncharacterized LOC105599004,Un
105599003,LOC105599003,,uncharacterized LOC105599003,Un
105599000,LOC105599000,,uncharacterized LOC105599000,Un
105598996,LOC105598996,,uncharacterized LOC105598996,Un
105598994,LOC105598994,,uncharacterized LOC105598994,Un
105598993,LOC105598993,,uncharacterized LOC105598993,Un
105598977,LOC105598977,,scavenger receptor cysteine-rich domain-containing protein SCART1-like,Un
105598976,LOC105598976,,scavenger receptor cysteine-rich domain-containing protein SCART1-like,Un
105598975,LOC105598975,,shadow of prion protein-like,Un
105598971,LOC105598971,,eukaryotic translation initiation factor 4E pseudogene,Un
105598970,LOC105598970,,actin; cytoplasmic 1-like,Un
105598968,LOC105598968,,uncharacterized LOC105598968,Un
105598965,LOC105598965,,uncharacterized LOC105598965,Un
105598961,LOC105598961,,28S ribosomal protein S36; mitochondrial pseudogene,Un
105598960,LOC105598960,,uncharacterized LOC105598960,Un
105598959,LOC105598959,,60S ribosomal protein L7-like 1 pseudogene,Un
105598958,LOC105598958,,uncharacterized LOC105598958,Un
105598955,LOC105598955,,uncharacterized LOC105598955,Un
105598953,LOC105598953,,60S ribosomal protein L32 pseudogene,Un
105598952,LOC105598952,,FLYWCH-type zinc finger-containing protein 1 pseudogene,Un
105598950,LOC105598950,,E3 ubiquitin-protein ligase RNF13 pseudogene,Un
105598949,LOC105598949,,60S ribosomal protein L17 pseudogene,Un
105598948,LOC105598948,,uncharacterized LOC105598948,Un
105598945,LOC105598945,,peptidyl-prolyl cis-trans isomerase A pseudogene,Un
105598938,LOC105598938,,protein spire homolog 1,Un
105598937,LOC105598937,,uncharacterized LOC105598937,Un
105598936,LOC105598936,,protein spire homolog 1-like,Un
105598935,LOC105598935,,uncharacterized LOC105598935,Un
105598931,LOC105598931,,eukaryotic initiation factor 4A-II-like,Un
105598930,LOC105598930,,succinate dehydrogenase cytochrome b560 subunit; mitochondrial pseudogene,Un
105598927,LOC105598927,,WD repeat-containing protein 89-like,Un
105598926,LOC105598926,,uncharacterized LOC105598926,Un
105598925,LOC105598925,,uncharacterized LOC105598925,Un
105598922,LOC105598922,,protein FAM57B,Un
105598918,LOC105598918,,N-acetylated-alpha-linked acidic dipeptidase 2-like,Un
105598917,LOC105598917,,uncharacterized LOC105598917,Un
105598915,LOC105598915,,collagen alpha-2(I) chain-like,Un
105598913,LOC105598913,,mas-related G-protein coupled receptor member X1-like,Un
105598911,LOC105598911,,mas-related G-protein coupled receptor member X1-like,Un
105598910,LOC105598910,,monofunctional C1-tetrahydrofolate synthase; mitochondrial pseudogene,Un
105598909,LOC105598909,,mas-related G-protein coupled receptor member X3-like,Un
105598908,LOC105598908,,mas-related G-protein coupled receptor member X3-like,Un
105598907,LOC105598907,,uncharacterized LOC105598907,Un
105598906,LOC105598906,,pleckstrin homology domain-containing family A member 7-like,Un
105598903,LOC105598903,,60S ribosomal protein L29-like,Un
105598901,LOC105598901,,uncharacterized LOC105598901,Un
105598899,LOC105598899,,uncharacterized LOC105598899,Un
105598898,LOC105598898,,uncharacterized LOC105598898,Un
105598897,LOC105598897,,uncharacterized LOC105598897,Un
105598893,LOC105598893,,succinate dehydrogenase cytochrome b560 subunit; mitochondrial pseudogene,Un
105598891,LOC105598891,,uncharacterized LOC105598891,Un
105598887,LOC105598887,,uncharacterized LOC105598887,Un
105598884,LOC105598884,,putative serum amyloid A-3 protein,Un
105598883,LOC105598883,,mas-related G-protein coupled receptor member X3-like,Un
105598882,LOC105598882,,mas-related G-protein coupled receptor member X3,Un
105598881,LOC105598881,,uncharacterized LOC105598881,Un
105598880,LOC105598880,,mas-related G-protein coupled receptor member X3-like,Un
105598879,LOC105598879,,mas-related G-protein coupled receptor member X1-like,Un
105598877,LOC105598877,,serum amyloid A-4 protein,Un
105598876,LOC105598876,,serum amyloid A-2 protein,Un
105598875,LOC105598875,,serum amyloid A-1 protein-like,Un
105598868,LOC105598868,,14-3-3 protein beta/alpha pseudogene,Un
105598866,LOC105598866,,mitochondrial carrier homolog 1 pseudogene,Un
105598861,LOC105598861,,mas-related G-protein coupled receptor member X1,Un
105598860,LOC105598860,,mas-related G-protein coupled receptor member X3-like,Un
105598854,LOC105598854,,39S ribosomal protein L45; mitochondrial-like,Un
105598853,LOC105598853,,probable ATP-dependent RNA helicase DDX23 pseudogene,Un
105598852,LOC105598852,,Ig kappa chain V-I region HK102-like,Un
105598851,LOC105598851,,Ig kappa chain V-I region HK102-like,Un
105598849,LOC105598849,,Ig kappa chain V-III region VG-like,Un
105598847,LOC105598847,,histone-lysine N-methyltransferase SUV39H2-like,Un
105598844,LOC105598844,,uncharacterized LOC105598844,Un
105598839,LOC105598839,,60S ribosomal protein L38-like,Un
105598835,LOC105598835,,uncharacterized LOC105598835,Un
105598834,LOC105598834,,uncharacterized LOC105598834,Un
105598833,LOC105598833,,uncharacterized LOC105598833,Un
105598831,LOC105598831,,uncharacterized LOC105598831,Un
105598830,LOC105598830,,casein kinase I isoform gamma-3 pseudogene,Un
105598829,LOC105598829,,Ig kappa chain V-III region VG-like,Un
105598828,LOC105598828,,Ig kappa chain V-IV region-like,Un
105598827,LOC105598827,,Ig kappa chain V-III region MOPC 321-like,Un
105598826,LOC105598826,,T-cell receptor alpha chain V region CTL-L17-like,Un
105598825,LOC105598825,,T-cell receptor alpha chain V region 2B4-like,Un
105598824,LOC105598824,,Ig kappa chain V-III region NG9-like,Un
105598823,LOC105598823,,T-cell receptor alpha chain V region 2B4-like,Un
105598822,LOC105598822,,T-cell receptor alpha chain V region CTL-L17-like,Un
105598821,LOC105598821,,T-cell receptor alpha chain V region CTL-F3-like,Un
105598820,LOC105598820,,chromosome unknown open reading frame; human C16orf46,Un
105598819,LOC105598819,,T-cell receptor alpha chain V region 2B4-like,Un
105598818,LOC105598818,,olfactory receptor 6J1-like,Un
105598817,LOC105598817,,olfactory receptor 49-like,Un
105598815,LOC105598815,,dehydrogenase/reductase SDR family member 2; mitochondrial-like,Un
105598814,LOC105598814,,dehydrogenase/reductase SDR family member 2; mitochondrial-like,Un
105598812,LOC105598812,,T-cell receptor alpha chain V region 2B4-like,Un
105598811,LOC105598811,,T-cell receptor alpha chain V region 2B4-like,Un
105598810,LOC105598810,,T-cell receptor alpha chain V region HPB-MLT-like,Un
105598809,LOC105598809,,T-cell receptor alpha chain V region HPB-MLT-like,Un
105598808,LOC105598808,,T-cell receptor alpha chain V region 2B4-like,Un
105598807,LOC105598807,,Ig heavy chain V region MPC 11-like,Un
105598804,LOC105598804,,T-cell receptor alpha chain C region-like,Un
105598803,LOC105598803,,Ig heavy chain V region MOO-like,Un
105598802,LOC105598802,,T-cell receptor delta chain C region-like,Un
105598801,LOC105598801,,uncharacterized LOC105598801,Un
105598794,LOC105598794,,uncharacterized LOC105598794,Un
105598791,LOC105598791,,uncharacterized LOC105598791,Un
105598788,LOC105598788,,uncharacterized LOC105598788,Un
105598786,LOC105598786,,chromosome unknown open reading frame; human C14orf93,Un
105598782,LOC105598782,,uncharacterized LOC105598782,Un
105598780,LOC105598780,,chromosome unknown open reading frame; human C14orf119,Un
105598771,LOC105598771,,uncharacterized LOC105598771,Un
105598766,LOC105598766,,sulfotransferase 1A3,Un
105598763,LOC105598763,,60S ribosomal protein L31 pseudogene,Un
105598757,LOC105598757,,uncharacterized LOC105598757,Un
105598753,LOC105598753,,dehydrogenase/reductase SDR family member 4-like,Un
105598752,LOC105598752,,uncharacterized LOC105598752,Un
105598751,LOC105598751,,dehydrogenase/reductase SDR family member 4,Un
105598750,LOC105598750,,olfactory receptor 2S2-like,Un
105598749,LOC105598749,,uncharacterized LOC105598749,Un
105598748,LOC105598748,,collagen alpha-1(III) chain-like,Un
105598747,LOC105598747,,plasma membrane calcium-transporting ATPase 3-like,Un
105598746,LOC105598746,,60S ribosomal protein L18a pseudogene,Un
105598743,LOC105598743,,UPF0565 protein C2orf69-like,Un
105598742,LOC105598742,,UPF0565 protein C2orf69-like,Un
105598741,LOC105598741,,putative zinc finger protein 56,Un
105598738,LOC105598738,,keratin; type I cytoskeletal 18 pseudogene,Un
105598737,LOC105598737,,MORF4 family-associated protein 1-like,Un
105598731,LOC105598731,,uncharacterized LOC105598731,Un
105598723,LOC105598723,,eukaryotic translation initiation factor 3 subunit C,Un
105598719,LOC105598719,,uncharacterized LOC105598719,Un
105598713,LOC105598713,,medium-wave-sensitive opsin 1,Un
105598709,LOC105598709,,magnesium transporter MRS2 homolog; mitochondrial pseudogene,Un
105598706,LOC105598706,,peroxisomal multifunctional enzyme type 2 pseudogene,Un
105598705,LOC105598705,,cyclin-dependent-like kinase 5,Un
105598703,LOC105598703,,uncharacterized LOC105598703,Un
105598702,LOC105598702,,zinc finger protein 680 pseudogene,Un
105598701,LOC105598701,,uncharacterized LOC105598701,Un
105598700,LOC105598700,,uncharacterized LOC105598700,Un
105598699,LOC105598699,,lysine-rich nucleolar protein 1-like,Un
105598698,LOC105598698,,40S ribosomal protein S25 pseudogene,Un
105598697,LOC105598697,,uncharacterized LOC105598697,Un
105598696,LOC105598696,,uncharacterized LOC105598696,Un
105598694,LOC105598694,,uncharacterized LOC105598694,Un
105598689,LOC105598689,,uncharacterized LOC105598689,Un
105598688,LOC105598688,,uncharacterized LOC105598688,Un
105598687,LOC105598687,,uncharacterized LOC105598687,Un
105598685,LOC105598685,,uncharacterized LOC105598685,Un
105598682,LOC105598682,,uncharacterized LOC105598682,Un
105598681,LOC105598681,,uncharacterized LOC105598681,Un
105598679,LOC105598679,,transcription factor SOX-2-like,Un
105598678,LOC105598678,,neuropilin and tolloid-like protein 2 pseudogene,Un
105598675,LOC105598675,,putative uncharacterized protein FER1L6-AS1,Un
105598673,LOC105598673,,uncharacterized LOC105598673,Un
105598667,LOC105598667,,inosine-5-monophosphate dehydrogenase 1 pseudogene,Un
105598665,LOC105598665,,chromosome unknown open reading frame; human C8orf76,Un
105598664,LOC105598664,,ubiquitin-like,Un
105598660,LOC105598660,,uncharacterized LOC105598660,Un
105598658,LOC105598658,,histone deacetylase complex subunit SAP30 pseudogene,Un
105598657,LOC105598657,,60S ribosomal protein L3 pseudogene,Un
105598656,LOC105598656,,ATP synthase subunit beta; mitochondrial pseudogene,Un
