GeneID,Symbol,link,description,chromosome
103227514,LOC103227514,,40S ribosomal protein S24-like,Un
103227501,LOC103227501,,zinc finger protein 3,Un
103227500,LOC103227500,,uncharacterized LOC103227500,Un
103227494,LOC103227494,,uncharacterized LOC103227494,Un
103227489,LOC103227489,,MKI67 FHA domain-interacting nucleolar phosphoprotein-like,Un
103227487,LOC103227487,,golgin subfamily A member 6C-like,26
103227485,LOC103227485,,MKI67 FHA domain-interacting nucleolar phosphoprotein-like,Un
103227468,LOC103227468,,coiled-coil domain-containing protein 58-like,Un
103227465,LOC103227465,,basic proline-rich protein-like,Un
103227452,LOC103227452,,thiopurine S-methyltransferase-like,Un
103227447,LOC103227447,,60S ribosomal protein L36-like,Un
103227442,LOC103227442,,elongation factor 1-gamma-like,Un
103227441,LOC103227441,,60S ribosomal protein L5-like,Un
103227434,LOC103227434,,phosphoglycerate mutase 1-like,Un
103227432,LOC103227432,,myosin VIIA and Rab interacting protein,Un
103227430,LOC103227430,,uncharacterized LOC103227430,Un
103227429,LOC103227429,,NFU1 iron-sulfur cluster scaffold homolog; mitochondrial-like,Un
103227428,LOC103227428,,myelin associated oligodendrocyte basic protein,Un
103227425,LOC103227425,,uncharacterized LOC103227425,Un
103227422,LOC103227422,,collagen alpha-1(I) chain-like,Un
103227420,LOC103227420,,GTPase IMAP family member 5-like,Un
103227418,LOC103227418,,exosome complex component MTR3-like,Un
103227416,LOC103227416,,olfactory receptor 2A7,Un
103227415,LOC103227415,,cTAGE family member 15-like,Un
103227414,LOC103227414,,multifunctional protein ADE2-like,Un
103227404,LOC103227404,,prothymosin alpha-like,Un
103227403,LOC103227403,,protein RCC2-like,Un
103227402,LOC103227402,,serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform-like,Un
103227398,LOC103227398,,zinc finger protein 131-like,Un
103227397,LOC103227397,,ankyrin repeat domain-containing protein 49-like,21
103227394,LOC103227394,,60S ribosomal protein L3-like,Un
103227392,LOC103227392,,DDB1- and CUL4-associated factor 13-like,Un
103227389,LOC103227389,,beta-1;3-galactosyl-O-glycosyl-glycoprotein beta-1;6-N-acetylglucosaminyltransferase-like,Un
103227388,LOC103227388,,acyl-CoA desaturase-like,Un
103227387,LOC103227387,,suppressor of cytokine signaling 5-like,Un
103227386,LOC103227386,,cysteine-rich protein 2-binding protein-like,Un
103227382,LOC103227382,,putative protein SEM1,Un
103227381,LOC103227381,,zinc finger protein 655-like,Un
103227380,LOC103227380,,LYR motif-containing protein 9-like,Un
103227378,LOC103227378,,transcription factor IIIA-like,Un
103227377,LOC103227377,,ataxin-2-like protein,Un
103227375,LOC103227375,,40S ribosomal protein S2-like,Un
103227373,LOC103227373,,uncharacterized protein KIAA0087-like,Un
103227372,LOC103227372,,60S ribosomal protein L7a-like,Un
103227371,LOC103227371,,uncharacterized LOC103227371,Un
103227369,LOC103227369,,golgin subfamily A member 8S-like,Un
103227368,LOC103227368,,probable C-mannosyltransferase DPY19L2,Un
103227366,LOC103227366,,glycine cleavage system H protein; mitochondrial-like,Un
103227362,LOC103227362,,vegetative cell wall protein gp1-like,Un
103227360,LOC103227360,,olfactory receptor 2C1,Un
103227355,LOC103227355,,ubiquitin carboxyl-terminal hydrolase 10-like,Un
103227352,LOC103227352,,cell division control protein 42 homolog,Un
103227350,LOC103227350,,uncharacterized LOC103227350,Un
103227349,LOC103227349,,60S ribosomal protein L7-like 1,Un
103227347,LOC103227347,,putative vomeronasal receptor-like protein 4,Un
103227336,LOC103227336,,septin-7-like,Un
103227333,LOC103227333,,male-specific lethal 3 homolog,Un
103227332,LOC103227332,,ornithine decarboxylase-like,Un
103227331,LOC103227331,,CD2 antigen cytoplasmic tail-binding protein 2-like,Un
103227327,LOC103227327,,T cell receptor gamma constant 1,Un
103227326,LOC103227326,,heterogeneous nuclear ribonucleoprotein A3-like,Un
103227325,LOC103227325,,phosphatidylinositol 4-phosphate 5-kinase type-1 alpha-like,Un
103227324,LOC103227324,,uncharacterized LOC103227324,Un
103227297,LOC103227297,,prothymosin alpha-like,Un
103227296,LOC103227296,,putative uncharacterized protein encoded by LINC01006,Un
103227291,LOC103227291,,uncharacterized LOC103227291,Un
103227286,LOC103227286,,protein canopy homolog 1,Un
103227282,LOC103227282,,zinc finger protein 532-like,Un
103227280,LOC103227280,,putative olfactory receptor 1F2,Un
103227273,LOC103227273,,ATP synthase F(0) complex subunit B1; mitochondrial-like,Un
103227267,LOC103227267,,40S ribosomal protein S24-like,Un
103227263,LOC103227263,,olfactory receptor 1F1,Un
103227262,LOC103227262,,translation initiation factor IF-2-like,Un
103227260,LOC103227260,,uncharacterized LOC103227260,Un
103227257,LOC103227257,,eukaryotic peptide chain release factor subunit 1-like,Un
103227249,LOC103227249,,histone H2B type 2-E1,Un
103227234,LOC103227234,,putative caspase-16,Un
103227231,LOC103227231,,uncharacterized LOC103227231,Un
103227227,LOC103227227,,U6 snRNA-associated Sm-like protein LSm3,Un
103227224,LOC103227224,,GTPase IMAP family member 5,Un
103227217,LOC103227217,,GTPase IMAP family member 1-like,Un
103227214,LOC103227214,,uncharacterized LOC103227214,Un
103227212,LOC103227212,,zinc finger and SCAN domain-containing protein 2-like,Un
103227208,LOC103227208,,uncharacterized LOC103227208,Un
103227203,LOC103227203,,V-type proton ATPase subunit e 2,Un
103227202,LOC103227202,,SCO-spondin,Un
103227199,LOC103227199,,protein ZNF767-like,Un
103227195,LOC103227195,,uncharacterized LOC103227195,Un
103227192,LOC103227192,,nucleophosmin-like,Un
103227179,LOC103227179,,signal recognition particle 14 kDa protein-like,Un
103227175,LOC103227175,,uncharacterized LOC103227175,Un
103227171,LOC103227171,,ATP synthase subunit O; mitochondrial-like,Un
103227169,LOC103227169,,dynein light chain 1; cytoplasmic,Un
103227167,LOC103227167,,60S ribosomal protein L10-like,Un
103227166,LOC103227166,,probable C-mannosyltransferase DPY19L4,Un
103227164,LOC103227164,,importin subunit alpha-1-like,Un
103227161,LOC103227161,,elongation factor 1-alpha 1-like,Un
103227160,LOC103227160,,olfactory receptor 2A14-like,Un
103227159,LOC103227159,,olfactory receptor 2A14,Un
103227158,LOC103227158,,olfactory receptor 2A2-like,Un
103227157,LOC103227157,,olfactory receptor 2A2-like,Un
103227156,LOC103227156,,olfactory receptor 2A1/2A42,Un
103227154,LOC103227154,,olfactory receptor 2A2,Un
103227153,LOC103227153,,olfactory receptor 2A12,Un
103227152,LOC103227152,,olfactory receptor 2A25,Un
103227151,LOC103227151,,olfactory receptor 2A5,Un
103227150,LOC103227150,,olfactory receptor 6B1,Un
103227149,LOC103227149,,olfactory receptor-like protein OLF3,Un
103227147,LOC103227147,,olfactory receptor 2F2,Un
103227146,LOC103227146,,olfactory receptor 2F1,Un
103227145,LOC103227145,,olfactory receptor 2F1-like,Un
103227140,LOC103227140,,olfactory receptor 10AC1,Un
103227138,LOC103227138,,olfactory receptor-like protein OLF3,Un
103227135,LOC103227135,,taste receptor type 2 member 62,Un
103227130,LOC103227130,,protein FAM131B,Un
103227129,LOC103227129,,histidine triad nucleotide-binding protein 1-like,Un
103227124,LOC103227124,,guanine nucleotide exchange factor subunit RIC1,Un
103227123,LOC103227123,,prolactin induced protein,Un
103227122,LOC103227122,,olfactory receptor 6V1,Un
103227121,LOC103227121,,olfactory receptor 9A2,Un
103227115,LOC103227115,,T cell receptor beta variable 2-like,Un
103227114,LOC103227114,,T cell receptor beta variable 3-1-like,Un
103227111,LOC103227111,,T cell receptor beta variable 3-1-like,Un
103227110,LOC103227110,,T cell receptor beta variable 4-1-like,21
103227109,LOC103227109,,T cell receptor beta variable 6-1-like,Un
103227107,LOC103227107,,probable non-functional T cell receptor beta variable 7-1,Un
103227106,LOC103227106,,T cell receptor beta variable 3-1-like,Un
103227105,LOC103227105,,T cell receptor beta variable 4-2-like,Un
103227104,LOC103227104,,T cell receptor beta variable 6-1-like,Un
103227103,LOC103227103,,T cell receptor beta variable 7-2-like,Un
103227101,LOC103227101,,uncharacterized LOC103227101,Un
103227100,LOC103227100,,probable non-functional T cell receptor beta variable 5-3,Un
103227099,LOC103227099,,T cell receptor beta variable 10-1-like,Un
103227097,LOC103227097,,T cell receptor beta variable 11-1-like,Un
103227094,LOC103227094,,T cell receptor beta variable 7-8-like,Un
103227093,LOC103227093,,T cell receptor beta variable 5-6-like,Un
103227090,LOC103227090,,T cell receptor beta variable 7-8-like,21
103227088,LOC103227088,,T cell receptor beta variable 5-6-like,Un
103227086,LOC103227086,,T cell receptor beta variable 5-5-like,Un
103227085,LOC103227085,,T cell receptor beta variable 6-5-like,Un
103227083,LOC103227083,,T cell receptor beta variable 7-7-like,Un
103227082,LOC103227082,,T cell receptor beta variable 7-9-like,Un
103227081,LOC103227081,,T cell receptor beta constant 2-like,Un
103227080,LOC103227080,,T-cell receptor beta chain V region 86T1-like,Un
103227079,LOC103227079,,T cell receptor beta variable 11-3-like,Un
103227075,LOC103227075,,T cell receptor beta variable 5-5-like,Un
103227074,LOC103227074,,T cell receptor beta variable 19-like,Un
103227073,LOC103227073,,T cell receptor beta variable 20-1-like,Un
103227072,LOC103227072,,probable non-functional T cell receptor beta variable 23-1,Un
103227071,LOC103227071,,probable non-functional T cell receptor beta variable 23-1,Un
103227070,LOC103227070,,T cell receptor beta variable 24-1-like,Un
103227069,LOC103227069,,BURP domain-containing protein 3-like,Un
103227068,LOC103227068,,uncharacterized LOC103227068,Un
103227067,LOC103227067,,T cell receptor beta variable 28-like,Un
103227065,LOC103227065,,T cell receptor beta variable 29-1-like,Un
103227063,LOC103227063,,trypsin-2-like,Un
103227061,LOC103227061,,trypsin-2,21
103227060,LOC103227060,,serine protease 2,Un
103227055,LOC103227055,,uncharacterized LOC103227055,Un
103227050,LOC103227050,,putative DBH-like monooxygenase protein 2,21
103227046,LOC103227046,,putative olfactory receptor 9A1,Un
103227045,LOC103227045,,olfactory receptor 9A4-like,Un
103227036,LOC103227036,,uncharacterized LOC103227036,Un
103227026,LOC103227026,,T-complex protein 1 subunit delta-like,21
103227019,LOC103227019,,uncharacterized LOC103227019,21
103227011,LOC103227011,,60S ribosomal protein L35a-like,Un
103227010,LOC103227010,,uncharacterized LOC103227010,Un
103226999,LOC103226999,,rRNA-processing protein FCF1 homolog,Un
103226996,LOC103226996,,putative RNA-binding protein Luc7-like 2,Un
103226991,LOC103226991,,60S ribosomal protein L31,Un
103226982,LOC103226982,,60S ribosomal protein L17-like,Un
103226980,LOC103226980,,FLYWCH family member 2,Un
103226963,LOC103226963,,26S proteasome regulatory subunit 4-like,Un
103226955,LOC103226955,,60S ribosomal protein L15-like,Un
103226949,LOC103226949,,solute carrier family 23 member 1-like,Un
103226943,LOC103226943,,E3 ubiquitin-protein ligase RNF14-like,Un
103226939,LOC103226939,,uncharacterized LOC103226939,Un
103226932,LOC103226932,,aldo-keto reductase family 1 member B10-like,Un
103226931,LOC103226931,,aldo-keto reductase family 1 member B10,Un
103226929,LOC103226929,,aldo-keto reductase family 1 member B10-like,Un
103226928,LOC103226928,,aldo-keto reductase family 1 member B1,Un
103226927,LOC103226927,,uncharacterized LOC103226927,Un
103226926,LOC103226926,,suppressyn-like,Un
103226924,LOC103226924,,serine protease 21,5
103226916,LOC103226916,,uncharacterized LOC103226916,Un
103226915,LOC103226915,,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9-like,Un
103226910,LOC103226910,,60S ribosomal protein L27-like,Un
103226908,LOC103226908,,uncharacterized LOC103226908,Un
103226895,LOC103226895,,serine protease 30-like,Un
103226888,LOC103226888,,DNA-directed RNA polymerase II subunit RPB4-like,Un
103226885,LOC103226885,,zinc finger CCHC domain-containing protein 9-like,Un
103226875,LOC103226875,,triosephosphate isomerase-like,Un
103226873,LOC103226873,,filamin-C-like,Un
103226872,LOC103226872,,uncharacterized LOC103226872,Un
103226871,LOC103226871,,kielin cysteine rich BMP regulator,Un
103226870,LOC103226870,,brain-specific serine protease 4,Un
103226859,LOC103226859,,uncharacterized LOC103226859,Un
103226854,LOC103226854,,leptin,Un
103226835,LOC103226835,,L-lactate dehydrogenase B chain-like,Un
103226833,LOC103226833,,60S ribosomal protein L31-like,Un
103226832,LOC103226832,,elongation factor 1-gamma-like,Un
103226823,LOC103226823,,uncharacterized LOC103226823,Un
103226819,LOC103226819,,hyaluronidase-4-like,Un
103226818,LOC103226818,,hyaluronidase-4,Un
103226816,LOC103226816,,ATP-binding cassette sub-family A member 3,Un
103226812,LOC103226812,,uncharacterized LOC103226812,Un
103226803,LOC103226803,,60S ribosomal protein L31-like,Un
103226799,LOC103226799,,importin subunit alpha-1-like,Un
103226794,LOC103226794,,ATP-binding cassette sub-family A member 3-like,Un
103226784,LOC103226784,,exocyst complex component 2-like,Un
103226783,LOC103226783,,eukaryotic translation initiation factor 3 subunit I-like,Un
103226781,LOC103226781,,uncharacterized LOC103226781,Un
103226774,LOC103226774,,tropomyosin alpha-3 chain-like,Un
103226768,LOC103226768,,uncharacterized LOC103226768,Un
103226767,LOC103226767,,uncharacterized LOC103226767,Un
103226753,LOC103226753,,mitochondrial intermediate peptidase-like,Un
103226752,LOC103226752,,nucleophosmin-like,Un
103226739,LOC103226739,,eukaryotic translation initiation factor 3 subunit I-like,Un
103226737,LOC103226737,,E3 SUMO-protein ligase NSE2-like,Un
103226722,LOC103226722,,phosphatidylinositol N-acetylglucosaminyltransferase subunit C-like,Un
103226719,LOC103226719,,WW domain binding protein 1-like,Un
103226709,LOC103226709,,developmental pluripotency-associated protein 4-like,Un
103226708,LOC103226708,,coiled-coil domain containing 71 like,Un
103226707,LOC103226707,,uncharacterized LOC103226707,Un
103226705,LOC103226705,,uncharacterized LOC103226705,Un
103226699,LOC103226699,,60S ribosomal protein L13a-like,Un
103226693,LOC103226693,,cyclin-dependent kinases regulatory subunit 1-like,Un
103226691,LOC103226691,,uncharacterized LOC103226691,Un
103226690,LOC103226690,,phosphoglycolate phosphatase,Un
103226681,LOC103226681,,60S ribosomal protein L23a-like,Un
103226679,LOC103226679,,60S ribosomal protein L19-like,Un
103226674,LOC103226674,,quinone oxidoreductase-like,Un
103226673,LOC103226673,,40S ribosomal protein S2-like,Un
103226672,LOC103226672,,nucleoporin NUP35-like,Un
103226668,LOC103226668,,40S ribosomal protein S2-like,Un
103226667,LOC103226667,,ubiquitin-fold modifier-conjugating enzyme 1-like,Un
103226662,LOC103226662,,farnesyl pyrophosphate synthase-like,Un
103226659,LOC103226659,,gamma-secretase activating protein,Un
103226649,LOC103226649,,uncharacterized LOC103226649,Un
103226645,LOC103226645,,keratin; type I cytoskeletal 18-like,Un
103226638,LOC103226638,,bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase; mitochondrial-like,Un
103226634,LOC103226634,,UV excision repair protein RAD23 homolog B-like,Un
103226633,LOC103226633,,cytochrome c oxidase subunit 4 isoform 1; mitochondrial-like,Un
103226623,LOC103226623,,heat shock cognate 71 kDa protein-like,Un
103226622,LOC103226622,,L-lactate dehydrogenase B chain-like,Un
103226597,LOC103226597,,protein PET117 homolog; mitochondrial-like,Un
103226595,LOC103226595,,elongation factor 1-alpha 1-like,Un
103226590,LOC103226590,,uncharacterized LOC103226590,Un
103226580,LOC103226580,,nucleolar protein 56-like,Un
103226579,LOC103226579,,Golgi apparatus membrane protein TVP23 homolog B-like,Un
103226578,LOC103226578,,uncharacterized LOC103226578,Un
103226574,LOC103226574,,uncharacterized LOC103226574,Un
103226573,LOC103226573,,uncharacterized LOC103226573,Un
103226562,LOC103226562,,mitochondrial intermembrane space import and assembly protein 40-like,Un
103226561,LOC103226561,,uncharacterized LOC103226561,Un
103226554,LOC103226554,,uncharacterized LOC103226554,Un
103226549,LOC103226549,,anamorsin-like,Un
103226548,LOC103226548,,60S ribosomal protein L5-like,Un
103226546,LOC103226546,,uncharacterized LOC103226546,Un
103226542,LOC103226542,,guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11,Un
103226532,LOC103226532,,ATP synthase F(0) complex subunit B1; mitochondrial-like,Un
103226512,LOC103226512,,40S ribosomal protein S3-like,Un
103226510,LOC103226510,,uncharacterized LOC103226510,Un
103226508,LOC103226508,,AP-1 complex subunit sigma-2-like,Un
103226505,LOC103226505,,uncharacterized LOC103226505,Un
103226503,LOC103226503,,uncharacterized LOC103226503,Un
103226502,LOC103226502,,uncharacterized LOC103226502,Un
103226498,LOC103226498,,uncharacterized LOC103226498,Un
103226495,LOC103226495,,peptidyl-prolyl cis-trans isomerase-like 4,Un
103226494,LOC103226494,,G2/mitotic-specific cyclin-B2-like,Un
103226490,LOC103226490,,keratinocyte proline-rich protein-like,Un
103226485,LOC103226485,,40S ribosomal protein S2-like,Un
103226478,LOC103226478,,60S ribosomal protein L23a-like,Un
103226477,LOC103226477,,histone-binding protein RBBP4-like,Un
103226476,LOC103226476,,uncharacterized LOC103226476,Un
103226472,LOC103226472,,lupus La protein-like,Un
103226471,LOC103226471,,40S ribosomal protein S4; X isoform-like,Un
103226468,LOC103226468,,uncharacterized LOC103226468,21
103226467,LOC103226467,,cTAGE family member 8-like,12
103226464,LOC103226464,,uncharacterized LOC103226464,Un
103226463,LOC103226463,,uncharacterized LOC103226463,Un
103226462,LOC103226462,,60S ribosomal protein L7a-like,Un
103226454,LOC103226454,,uncharacterized LOC103226454,Un
103226449,LOC103226449,,60S ribosomal protein L4-like,Un
103226437,LOC103226437,,cell cycle checkpoint protein RAD17-like,Un
103226433,LOC103226433,,uncharacterized LOC103226433,Un
103226421,LOC103226421,,uncharacterized LOC103226421,Un
103226417,LOC103226417,,40S ribosomal protein S17-like,Un
103226413,LOC103226413,,E3 ubiquitin-protein ligase TRIM68-like,Un
103226412,LOC103226412,,uncharacterized LOC103226412,Un
103226410,LOC103226410,,60S ribosomal protein L3-like,Un
103226409,LOC103226409,,uncharacterized LOC103226409,Un
103226406,LOC103226406,,ras-related protein Ral-A-like,Un
103226404,LOC103226404,,uncharacterized LOC103226404,Un
103226399,LOC103226399,,argininosuccinate synthase-like,Un
103226388,LOC103226388,,uncharacterized LOC103226388,Un
103226387,LOC103226387,,60S ribosomal protein L12-like,Un
103226384,LOC103226384,,GTP:AMP phosphotransferase AK3; mitochondrial-like,Un
103226375,LOC103226375,,ATP-binding cassette sub-family E member 1-like,Un
103226371,LOC103226371,,rRNA-processing protein FCF1 homolog,Un
103226361,LOC103226361,,ATP synthase subunit d; mitochondrial-like,Un
103226356,LOC103226356,,uncharacterized LOC103226356,Un
103226354,LOC103226354,,cytochrome c,Un
103226351,LOC103226351,,ubiquitin-like,Un
103226348,LOC103226348,,uncharacterized LOC103226348,Un
103226341,LOC103226341,,autism susceptibility gene 2 protein,Un
103226332,LOC103226332,,tropomyosin alpha-3 chain-like,Un
103226331,LOC103226331,,H/ACA ribonucleoprotein complex subunit 2-like,Un
103226329,LOC103226329,,uncharacterized LOC103226329,Un
103226327,LOC103226327,,homeobox protein Hox-A6,21
103226324,LOC103226324,,uncharacterized LOC103226324,Un
103226322,LOC103226322,,uncharacterized LOC103226322,Un
103226318,LOC103226318,,mitotic spindle assembly checkpoint protein MAD2A-like,Un
103226317,LOC103226317,,uncharacterized LOC103226317,Un
103226311,LOC103226311,,60S ribosomal protein L35-like,Un
103226309,LOC103226309,,coiled-coil domain-containing protein 86-like,Un
103226306,LOC103226306,,2-iminobutanoate/2-iminopropanoate deaminase-like,Un
103226304,LOC103226304,,phosphatidylethanolamine-binding protein 1-like,Un
103226296,LOC103226296,,probable C-mannosyltransferase DPY19L2,Un
103226291,LOC103226291,,general transcription factor 3C polypeptide 6-like,Un
103226289,LOC103226289,,uncharacterized LOC103226289,Un
103226279,LOC103226279,,26S proteasome regulatory subunit 8-like,Un
103226261,LOC103226261,,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8; mitochondrial-like,Un
103226256,LOC103226256,,ADP/ATP translocase 2-like,Un
103226254,LOC103226254,,succinate dehydrogenase [ubiquinone] cytochrome b small subunit; mitochondrial-like,Un
103226253,LOC103226253,,uncharacterized LOC103226253,Un
103226252,LOC103226252,,uncharacterized LOC103226252,Un
103226250,LOC103226250,,protein S100-A11-like,Un
103226248,LOC103226248,,retinitis pigmentosa 9 protein-like,Un
103226241,LOC103226241,,uncharacterized LOC103226241,Un
103226240,LOC103226240,,uncharacterized LOC103226240,Un
103226237,LOC103226237,,dpy-19 like C-mannosyltransferase 1,Un
103226233,LOC103226233,,protein S100-A11-like,Un
103226223,LOC103226223,,endonuclease/exonuclease/phosphatase family domain-containing protein 1,Un
103226210,LOC103226210,,uncharacterized LOC103226210,Un
103226208,LOC103226208,,probable non-functional T cell receptor gamma variable,Un
103226207,LOC103226207,,T cell receptor gamma variable 4-like,Un
103226206,LOC103226206,,T cell receptor gamma variable 5-like,Un
103226201,LOC103226201,,uncharacterized LOC103226201,Un
103226200,LOC103226200,,amphiphysin,Un
103226199,LOC103226199,,uncharacterized LOC103226199,Un
103226198,LOC103226198,,keratin; type II cytoskeletal 8-like,Un
103226197,LOC103226197,,protein FAM183BP,21
103226192,LOC103226192,,uncharacterized LOC103226192,Un
103226189,LOC103226189,,ferritin heavy chain pseudogene,Un
103226187,LOC103226187,,thioredoxin-related transmembrane protein 1-like,Un
103226185,LOC103226185,,ATP synthase subunit f; mitochondrial-like,Un
103226177,LOC103226177,,WD40 repeat-containing protein SMU1,Un
103226175,LOC103226175,,THUMP domain-containing protein 3-like,Un
103226174,LOC103226174,,M-phase specific PLK1 interacting protein,Un
103226171,LOC103226171,,uncharacterized LOC103226171,Un
103226168,LOC103226168,,uncharacterized LOC103226168,Un
103226165,LOC103226165,,uncharacterized LOC103226165,Un
103226164,LOC103226164,,T-complex protein 1 subunit alpha-like,Un
103226161,LOC103226161,,serine-threonine kinase receptor-associated protein-like,Un
103226157,LOC103226157,,60S ribosomal protein L18a-like,Un
103226150,LOC103226150,,tubulin gamma-1 chain-like,Un
103226149,LOC103226149,,up-regulator of cell proliferation,Un
103226123,LOC103226123,,uncharacterized LOC103226123,Un
103226121,LOC103226121,,DNA-directed RNA polymerase II subunit RPB1-like,Un
103226112,LOC103226112,,ferritin light chain-like,Un
103226111,LOC103226111,,tetratricopeptide repeat protein 4-like,Un
103226110,LOC103226110,,elongation factor 1-alpha 1-like,Un
103226108,LOC103226108,,uncharacterized LOC103226108,21
103226107,LOC103226107,,phosducin-like protein 3,Un
103226102,LOC103226102,,tensin-3,Un
103226098,LOC103226098,,uncharacterized LOC103226098,Un
103226086,LOC103226086,,cell division cycle 7-related protein kinase-like,Un
103226082,LOC103226082,,zona pellucida binding protein,Un
103226081,LOC103226081,,nucleolar GTP-binding protein 2-like,Un
103226074,LOC103226074,,uncharacterized LOC103226074,Un
103226066,LOC103226066,,vacuolar protein sorting-associated protein 33A-like,Un
103226065,LOC103226065,,uncharacterized LOC103226065,Un
103226062,LOC103226062,,phosphoglycerate mutase 1-like,Un
103226060,LOC103226060,,ADP/ATP translocase 2-like,Un
103226054,LOC103226054,,calmodulin-like,Un
103226051,LOC103226051,,40S ribosomal protein S10-like,Un
103226050,LOC103226050,,uncharacterized LOC103226050,Un
103226049,LOC103226049,,cell division control protein 42 homolog,Un
103226047,LOC103226047,,borealin-like,Un
103226046,LOC103226046,,uncharacterized LOC103226046,Un
103226044,LOC103226044,,uncharacterized LOC103226044,Un
103226043,LOC103226043,,uncharacterized LOC103226043,Un
103226040,LOC103226040,,tubulin beta chain-like,Un
103226029,LOC103226029,,ribonuclease T2-like,Un
103226028,LOC103226028,,uncharacterized LOC103226028,Un
103226026,LOC103226026,,uncharacterized LOC103226026,Un
103226025,LOC103226025,,zinc finger protein 736,Un
103226021,LOC103226021,,MAPK-interacting and spindle-stabilizing protein-like,Un
103226020,LOC103226020,,14-3-3 protein epsilon-like,Un
103226017,LOC103226017,,heterogeneous nuclear ribonucleoproteins C1/C2-like,Un
103226016,LOC103226016,,uncharacterized LOC103226016,Un
103226015,LOC103226015,,glycine cleavage system H protein; mitochondrial-like,Un
103226013,LOC103226013,,myelin protein zero-like protein 1,Un
103226012,LOC103226012,,selenide; water dikinase 1-like,Un
103226010,LOC103226010,,elongation factor 1-delta-like,Un
103226006,LOC103226006,,zinc finger protein 85-like,21
103226004,LOC103226004,,zinc finger protein 92,Un
103226002,LOC103226002,,S-adenosylmethionine decarboxylase proenzyme-like,Un
103226001,LOC103226001,,suppressor APC domain-containing protein 2-like,Un
103225999,LOC103225999,,transcription factor SOX-8-like,Un
103225994,LOC103225994,,uncharacterized LOC103225994,Un
103225988,LOC103225988,,60S ribosomal protein L7-like,Un
103225981,LOC103225981,,splicing factor 3B subunit 4-like,Un
103225980,LOC103225980,,myotubularin-related protein 5-like,Un
103225978,LOC103225978,,PRAME family member 17,Un
103225977,LOC103225977,,chymotrypsin-C,Un
103225974,LOC103225974,,protein FAM131C-like,Un
103225973,LOC103225973,,uncharacterized LOC103225973,Un
103225972,LOC103225972,,uncharacterized LOC103225972,Un
103225970,LOC103225970,,aflatoxin B1 aldehyde reductase member 3-like,20
103225962,LOC103225962,,alpha-L-fucosidase 1,Un
103225960,LOC103225960,,mastin-like,Un
103225950,LOC103225950,,leucine-rich repeat-containing protein 37A3-like,Un
103225949,LOC103225949,,mastin-like,Un
103225943,LOC103225943,,alpha-actinin-4-like,Un
103225939,LOC103225939,,40S ribosomal protein S10-like,Un
103225938,LOC103225938,,putative serine protease 29,Un
103225937,LOC103225937,,ubiquitin-conjugating enzyme E2 variant 1-like,Un
103225932,LOC103225932,,metaxin-3-like,Un
103225928,LOC103225928,,cytochrome P450 4A11-like,Un
103225927,LOC103225927,,putative serine protease 29,Un
103225922,LOC103225922,,elongation factor 1-gamma-like,Un
103225920,LOC103225920,,uncharacterized LOC103225920,Un
103225919,LOC103225919,,phosphate carrier protein; mitochondrial-like,Un
103225918,LOC103225918,,40S ribosomal protein SA-like,Un
103225917,LOC103225917,,heterogeneous nuclear ribonucleoprotein A1-like,Un
103225913,LOC103225913,,dnaJ homolog subfamily C member 7-like,Un
103225910,LOC103225910,,heterogeneous nuclear ribonucleoproteins C1/C2-like,Un
103225909,LOC103225909,,caspase-3-like,Un
103225908,LOC103225908,,eukaryotic translation initiation factor 2 subunit 2-like,Un
103225907,LOC103225907,,omega-amidase NIT2-like,Un
103225906,LOC103225906,,heterogeneous nuclear ribonucleoprotein A1-like,Un
103225904,LOC103225904,,uncharacterized LOC103225904,Un
103225902,LOC103225902,,serine/arginine repetitive matrix protein 1-like,Un
103225900,LOC103225900,,neuroblastoma breakpoint family member 11-like,20
103225899,LOC103225899,,WD repeat-containing protein 82-like,Un
103225898,LOC103225898,,lysophosphatidylcholine acyltransferase 2B-like,Un
103225894,LOC103225894,,uncharacterized LOC103225894,Un
103225893,LOC103225893,,AP-2 complex subunit beta-like,Un
103225892,LOC103225892,,ferritin light chain-like,Un
103225891,LOC103225891,,matrin-3-like,Un
103225890,LOC103225890,,calcium-binding mitochondrial carrier protein SCaMC-1-like,Un
103225889,LOC103225889,,putative neuroblastoma breakpoint family member 5,Un
103225886,LOC103225886,,endosome/lysosome-associated apoptosis and autophagy regulator 1,Un
103225885,LOC103225885,,seryl-tRNA synthetase 1,Un
103225883,LOC103225883,,cyclin-T2-like,Un
103225882,LOC103225882,,translation initiation factor IF-2-like,Un
103225878,LOC103225878,,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1-like,Un
103225877,LOC103225877,,gonadotropin-releasing hormone II receptor,Un
103225876,LOC103225876,,40S ribosomal protein S20-like,Un
103225874,LOC103225874,,lysosomal-associated transmembrane protein 4B-like,Un
103225873,LOC103225873,,gem-associated protein 2-like,Un
103225870,LOC103225870,,protein misato homolog 1,Un
103225866,LOC103225866,,T-cell surface glycoprotein CD1a-like,Un
